Gene stable ID,Olive baboon gene stable ID,Olive baboon gene name,Olive baboon homology type,Bonobo gene stable ID,Bonobo gene name,Bonobo homology type,Gibbon gene stable ID,Gibbon gene name,Gibbon homology type,Mouse Lemur gene stable ID,Mouse Lemur gene name,Mouse Lemur homology type,Gene name
ENSG00000100575,ENSPANG00000020778,TIMM9,ortholog_one2one,ENSPPAG00000028624,TIMM9,ortholog_one2one,ENSNLEG00000036192,TIMM9,ortholog_one2one,,,,TIMM9
ENSG00000100575,ENSPANG00000020778,TIMM9,ortholog_one2one,ENSPPAG00000028624,TIMM9,ortholog_one2one,ENSNLEG00000036192,TIMM9,ortholog_one2one,,,,TIMM9
ENSG00000100578,ENSPANG00000018663,KIAA0586,ortholog_one2one,ENSPPAG00000035450,KIAA0586,ortholog_one2one,ENSNLEG00000013301,KIAA0586,ortholog_one2one,ENSMICG00000011796,KIAA0586,ortholog_one2one,KIAA0586
ENSG00000100591,ENSPANG00000026009,AHSA1,ortholog_one2one,ENSPPAG00000024406,AHSA1,ortholog_one2one,ENSNLEG00000016745,AHSA1,ortholog_one2one,ENSMICG00000009097,AHSA1,ortholog_one2one,AHSA1
ENSG00000100603,ENSPANG00000050461,,ortholog_one2one,ENSPPAG00000043937,,ortholog_one2one,ENSNLEG00000033334,,ortholog_one2one,,,,SNW1
ENSG00000100603,ENSPANG00000050461,,ortholog_one2one,ENSPPAG00000043937,,ortholog_one2one,ENSNLEG00000033334,,ortholog_one2one,,,,SNW1
ENSG00000100632,,,,ENSPPAG00000039368,ERH,ortholog_one2one,,,,,,,ERH
ENSG00000100632,,,,ENSPPAG00000039368,ERH,ortholog_one2one,,,,,,,ERH
ENSG00000100632,,,,ENSPPAG00000039368,ERH,ortholog_one2one,,,,,,,ERH
ENSG00000100632,,,,ENSPPAG00000039368,ERH,ortholog_one2one,,,,,,,ERH
ENSG00000100632,,,,ENSPPAG00000039368,ERH,ortholog_one2one,,,,,,,ERH
ENSG00000100632,,,,ENSPPAG00000039368,ERH,ortholog_one2one,,,,,,,ERH
ENSG00000100711,ENSPANG00000016273,ZFYVE21,ortholog_one2one,ENSPPAG00000039040,,ortholog_one2one,ENSNLEG00000033101,ZFYVE21,ortholog_one2one,ENSMICG00000014930,ZFYVE21,ortholog_one2one,ZFYVE21
ENSG00000100726,ENSPANG00000026315,TELO2,ortholog_one2one,ENSPPAG00000031847,TELO2,ortholog_one2one,ENSNLEG00000008667,TELO2,ortholog_one2one,ENSMICG00000000220,TELO2,ortholog_one2one,TELO2
ENSG00000100744,ENSPANG00000015909,GSKIP,ortholog_one2one,ENSPPAG00000035066,GSKIP,ortholog_one2one,ENSNLEG00000000589,GSKIP,ortholog_one2one,ENSMICG00000036600,GSKIP,ortholog_one2one,GSKIP
ENSG00000100813,ENSPANG00000019644,ACIN1,ortholog_one2one,ENSPPAG00000041392,ACIN1,ortholog_one2one,ENSNLEG00000014920,ACIN1,ortholog_one2one,ENSMICG00000002575,ACIN1,ortholog_one2one,ACIN1
ENSG00000100865,ENSPANG00000033670,CINP,ortholog_one2one,ENSPPAG00000025476,CINP,ortholog_one2one,ENSNLEG00000016009,CINP,ortholog_one2one,ENSMICG00000006619,CINP,ortholog_one2one,CINP
ENSG00000100941,ENSPANG00000036062,PNN,ortholog_one2one,ENSPPAG00000027351,PNN,ortholog_one2one,ENSNLEG00000004068,PNN,ortholog_one2one,ENSMICG00000043299,,ortholog_one2one,PNN
ENSG00000100982,ENSPANG00000024782,PCIF1,ortholog_one2one,ENSPPAG00000035703,PCIF1,ortholog_one2one,ENSNLEG00000006860,PCIF1,ortholog_one2one,ENSMICG00000011290,PCIF1,ortholog_one2one,PCIF1
ENSG00000100983,ENSPANG00000023257,GSS,ortholog_one2one,ENSPPAG00000029155,GSS,ortholog_one2one,ENSNLEG00000010145,GSS,ortholog_one2one,ENSMICG00000004941,GSS,ortholog_one2one,GSS
ENSG00000101052,ENSPANG00000021782,IFT52,ortholog_one2one,ENSPPAG00000035443,IFT52,ortholog_one2one,ENSNLEG00000006560,IFT52,ortholog_one2one,,,,IFT52
ENSG00000101052,ENSPANG00000021782,IFT52,ortholog_one2one,ENSPPAG00000035443,IFT52,ortholog_one2one,ENSNLEG00000006560,IFT52,ortholog_one2one,,,,IFT52
ENSG00000101084,ENSPANG00000021331,RAB5IF,ortholog_one2one,ENSPPAG00000028966,,ortholog_one2one,ENSNLEG00000035359,,ortholog_one2one,ENSMICG00000044345,RAB5IF,ortholog_one2one,RAB5IF
ENSG00000101190,ENSPANG00000021056,TCFL5,ortholog_one2one,ENSPPAG00000033377,,ortholog_one2one,ENSNLEG00000032503,,ortholog_one2one,ENSMICG00000030702,TCFL5,ortholog_one2one,TCFL5
ENSG00000101220,ENSPANG00000032184,ADISSP,ortholog_one2one,ENSPPAG00000034364,ADISSP,ortholog_one2one,ENSNLEG00000007653,ADISSP,ortholog_one2one,ENSMICG00000002548,ADISSP,ortholog_one2one,ADISSP
ENSG00000101247,ENSPANG00000022387,NDUFAF5,ortholog_one2one,ENSPPAG00000044089,NDUFAF5,ortholog_one2one,ENSNLEG00000014575,NDUFAF5,ortholog_one2one,ENSMICG00000011449,NDUFAF5,ortholog_one2one,NDUFAF5
ENSG00000101346,ENSPANG00000024118,POFUT1,ortholog_one2one,ENSPPAG00000036136,POFUT1,ortholog_one2one,ENSNLEG00000009782,POFUT1,ortholog_one2one,ENSMICG00000015955,POFUT1,ortholog_one2one,POFUT1
ENSG00000101407,ENSPANG00000026277,TTI1,ortholog_one2one,ENSPPAG00000029633,TTI1,ortholog_one2one,ENSNLEG00000006294,TTI1,ortholog_one2one,ENSMICG00000000894,TTI1,ortholog_one2one,TTI1
ENSG00000101464,,,,ENSPPAG00000037046,PIGU,ortholog_one2one,ENSNLEG00000010090,PIGU,ortholog_one2one,ENSMICG00000003257,PIGU,ortholog_one2one,PIGU
ENSG00000101639,ENSPANG00000010064,CEP192,ortholog_one2one,ENSPPAG00000023155,CEP192,ortholog_one2one,ENSNLEG00000009120,CEP192,ortholog_one2one,ENSMICG00000017316,CEP192,ortholog_one2one,CEP192
ENSG00000101745,ENSPANG00000008897,ANKRD12,ortholog_one2one,ENSPPAG00000029691,ANKRD12,ortholog_one2one,ENSNLEG00000006948,ANKRD12,ortholog_one2one,ENSMICG00000003681,ANKRD12,ortholog_one2one,ANKRD12
ENSG00000101850,ENSPANG00000010106,GPR143,ortholog_one2one,ENSPPAG00000040569,GPR143,ortholog_one2one,,,,ENSMICG00000010413,GPR143,ortholog_one2one,GPR143
ENSG00000101997,ENSPANG00000010966,CCDC22,ortholog_one2one,ENSPPAG00000039638,CCDC22,ortholog_one2one,ENSNLEG00000008043,CCDC22,ortholog_one2one,ENSMICG00000006380,CCDC22,ortholog_one2one,CCDC22
ENSG00000102109,ENSPANG00000015256,PCSK1N,ortholog_one2one,ENSPPAG00000034344,PCSK1N,ortholog_one2one,ENSNLEG00000007899,PCSK1N,ortholog_one2one,ENSMICG00000030219,PCSK1N,ortholog_one2one,PCSK1N
ENSG00000102125,ENSPANG00000023866,TAFAZZIN,ortholog_one2one,ENSPPAG00000036682,TAFAZZIN,ortholog_one2one,ENSNLEG00000014176,,ortholog_one2one,ENSMICG00000030766,TAFAZZIN,ortholog_one2one,TAFAZZIN
ENSG00000102871,ENSPANG00000017334,TRADD,ortholog_one2one,ENSPPAG00000035660,TRADD,ortholog_one2one,ENSNLEG00000004328,TRADD,ortholog_one2one,ENSMICG00000007708,TRADD,ortholog_one2one,TRADD
ENSG00000102897,ENSPANG00000049182,,ortholog_one2one,ENSPPAG00000031659,LYRM1,ortholog_one2one,ENSNLEG00000012321,LYRM1,ortholog_one2one,ENSMICG00000036922,LYRM1,ortholog_one2one,LYRM1
ENSG00000102900,ENSPANG00000022877,NUP93,ortholog_one2one,ENSPPAG00000028280,NUP93,ortholog_one2one,ENSNLEG00000002319,NUP93,ortholog_one2one,ENSMICG00000010988,NUP93,ortholog_one2one,NUP93
ENSG00000102977,ENSPANG00000017897,ACD,ortholog_one2one,ENSPPAG00000023233,ACD,ortholog_one2one,ENSNLEG00000035728,ACD,ortholog_one2one,ENSMICG00000012170,ACD,ortholog_one2one,ACD
ENSG00000103145,ENSPANG00000031200,HCFC1R1,ortholog_one2one,ENSPPAG00000036545,HCFC1R1,ortholog_one2one,ENSNLEG00000009541,HCFC1R1,ortholog_one2one,ENSMICG00000001884,HCFC1R1,ortholog_one2one,HCFC1R1
ENSG00000103168,ENSPANG00000023897,TAF1C,ortholog_one2one,ENSPPAG00000039257,TAF1C,ortholog_one2one,ENSNLEG00000011015,,ortholog_one2one,ENSMICG00000012355,TAF1C,ortholog_one2one,TAF1C
ENSG00000103248,ENSPANG00000021729,MTHFSD,ortholog_one2one,ENSPPAG00000040098,MTHFSD,ortholog_one2one,ENSNLEG00000035790,MTHFSD,ortholog_one2one,ENSMICG00000035837,MTHFSD,ortholog_one2one,MTHFSD
ENSG00000103363,ENSPANG00000023975,ELOB,ortholog_one2one,,,,ENSNLEG00000009471,,ortholog_one2one,ENSMICG00000012766,ELOB,ortholog_one2one,ELOB
ENSG00000103502,ENSPANG00000016353,CDIPT,ortholog_one2one,ENSPPAG00000040218,CDIPT,ortholog_one2one,ENSNLEG00000032803,,ortholog_one2one,ENSMICG00000010224,CDIPT,ortholog_one2one,CDIPT
ENSG00000103671,ENSPANG00000016750,TRIP4,ortholog_one2one,ENSPPAG00000017953,TRIP4,ortholog_one2one,ENSNLEG00000012455,TRIP4,ortholog_one2one,ENSMICG00000008679,TRIP4,ortholog_one2one,TRIP4
ENSG00000103994,ENSPANG00000018631,ZNF106,ortholog_one2one,ENSPPAG00000024703,ZNF106,ortholog_one2one,ENSNLEG00000004388,ZNF106,ortholog_one2one,ENSMICG00000000803,ZNF106,ortholog_one2one,ZNF106
ENSG00000104131,ENSPANG00000018029,EIF3J,ortholog_one2one,,,,ENSNLEG00000005568,EIF3J,ortholog_one2one,,,,EIF3J
ENSG00000104131,ENSPANG00000018029,EIF3J,ortholog_one2one,,,,ENSNLEG00000005568,EIF3J,ortholog_one2one,,,,EIF3J
ENSG00000104131,ENSPANG00000018029,EIF3J,ortholog_one2one,,,,ENSNLEG00000005568,EIF3J,ortholog_one2one,,,,EIF3J
ENSG00000104131,ENSPANG00000018029,EIF3J,ortholog_one2one,,,,ENSNLEG00000005568,EIF3J,ortholog_one2one,,,,EIF3J
ENSG00000104164,ENSPANG00000017767,BLOC1S6,ortholog_one2one,ENSPPAG00000001302,BLOC1S6,ortholog_one2one,ENSNLEG00000031938,BLOC1S6,ortholog_one2one,ENSMICG00000005595,BLOC1S6,ortholog_one2one,BLOC1S6
ENSG00000104549,ENSPANG00000005609,SQLE,ortholog_one2one,ENSPPAG00000044116,SQLE,ortholog_one2one,ENSNLEG00000005530,SQLE,ortholog_one2one,ENSMICG00000017870,SQLE,ortholog_one2one,SQLE
ENSG00000104671,ENSPANG00000008817,DCTN6,ortholog_one2one,ENSPPAG00000035745,DCTN6,ortholog_one2one,ENSNLEG00000011906,DCTN6,ortholog_one2one,ENSMICG00000006096,DCTN6,ortholog_one2one,DCTN6
ENSG00000104881,ENSPANG00000008539,PPP1R13L,ortholog_one2one,ENSPPAG00000036951,,ortholog_one2one,ENSNLEG00000002011,,ortholog_one2one,ENSMICG00000001794,PPP1R13L,ortholog_one2one,PPP1R13L
ENSG00000104885,ENSPANG00000012743,DOT1L,ortholog_one2one,ENSPPAG00000033986,DOT1L,ortholog_one2one,ENSNLEG00000034000,,ortholog_one2one,ENSMICG00000015405,DOT1L,ortholog_one2one,DOT1L
ENSG00000104897,ENSPANG00000007949,SF3A2,ortholog_one2one,ENSPPAG00000037864,,ortholog_one2one,ENSNLEG00000033384,,ortholog_one2one,ENSMICG00000015443,SF3A2,ortholog_one2one,SF3A2
ENSG00000104979,ENSPANG00000038691,C19orf53,ortholog_one2one,ENSPPAG00000039375,C19orf53,ortholog_one2one,ENSNLEG00000013141,C19orf53,ortholog_one2one,,,,C19orf53
ENSG00000104980,ENSPANG00000025880,TIMM44,ortholog_one2one,ENSPPAG00000043896,TIMM44,ortholog_one2one,ENSNLEG00000001311,TIMM44,ortholog_one2one,ENSMICG00000009680,TIMM44,ortholog_one2one,TIMM44
ENSG00000105085,ENSPANG00000033826,MED26,ortholog_one2one,ENSPPAG00000033523,MED26,ortholog_one2one,ENSNLEG00000005566,MED26,ortholog_one2one,ENSMICG00000030425,MED26,ortholog_one2one,MED26
ENSG00000105220,ENSPANG00000008545,GPI,ortholog_one2one,ENSPPAG00000040008,GPI,ortholog_one2one,ENSNLEG00000011762,,ortholog_one2one,,,,GPI
ENSG00000105220,ENSPANG00000008545,GPI,ortholog_one2one,ENSPPAG00000040008,GPI,ortholog_one2one,ENSNLEG00000011762,,ortholog_one2one,,,,GPI
ENSG00000105254,ENSPANG00000030461,TBCB,ortholog_one2one,ENSPPAG00000041356,TBCB,ortholog_one2one,ENSNLEG00000032554,TBCB,ortholog_one2one,ENSMICG00000033775,TBCB,ortholog_one2one,TBCB
ENSG00000105617,,,,ENSPPAG00000043895,LENG1,ortholog_one2one,ENSNLEG00000031016,LENG1,ortholog_one2one,ENSMICG00000035488,,ortholog_one2one,LENG1
ENSG00000105618,ENSPANG00000025402,PRPF31,ortholog_one2one,ENSPPAG00000032209,PRPF31,ortholog_one2one,ENSNLEG00000006261,,ortholog_one2one,ENSMICG00000002355,PRPF31,ortholog_one2one,PRPF31
ENSG00000105619,ENSPANG00000012505,TFPT,ortholog_one2one,ENSPPAG00000041968,TFPT,ortholog_one2one,ENSNLEG00000034828,TFPT,ortholog_one2one,ENSMICG00000036691,TFPT,ortholog_one2one,TFPT
ENSG00000105655,ENSPANG00000004910,ISYNA1,ortholog_one2one,ENSPPAG00000010473,ISYNA1,ortholog_one2one,ENSNLEG00000006026,ISYNA1,ortholog_one2one,ENSMICG00000017023,ISYNA1,ortholog_one2one,ISYNA1
ENSG00000105676,ENSPANG00000002531,ARMC6,ortholog_one2one,ENSPPAG00000040716,ARMC6,ortholog_one2one,ENSNLEG00000006169,ARMC6,ortholog_one2one,ENSMICG00000003677,ARMC6,ortholog_one2one,ARMC6
ENSG00000105677,ENSPANG00000030080,TMEM147,ortholog_one2one,ENSPPAG00000039925,TMEM147,ortholog_one2one,ENSNLEG00000011234,TMEM147,ortholog_one2one,ENSMICG00000010909,TMEM147,ortholog_one2one,TMEM147
ENSG00000105778,ENSPANG00000019773,AVL9,ortholog_one2one,ENSPPAG00000028601,,ortholog_one2one,ENSNLEG00000015273,AVL9,ortholog_one2one,ENSMICG00000030755,AVL9,ortholog_one2one,AVL9
ENSG00000105792,ENSPANG00000021186,CFAP69,ortholog_one2one,ENSPPAG00000029003,CFAP69,ortholog_one2one,ENSNLEG00000015135,CFAP69,ortholog_one2one,ENSMICG00000033992,CFAP69,ortholog_one2one,CFAP69
ENSG00000106244,,,,ENSPPAG00000031378,PDAP1,ortholog_one2one,ENSNLEG00000011017,PDAP1,ortholog_one2one,ENSMICG00000017425,PDAP1,ortholog_one2one,PDAP1
ENSG00000106245,ENSPANG00000006779,BUD31,ortholog_one2one,ENSPPAG00000040700,BUD31,ortholog_one2one,ENSNLEG00000011020,BUD31,ortholog_one2one,,,,BUD31
ENSG00000106245,ENSPANG00000006779,BUD31,ortholog_one2one,ENSPPAG00000040700,BUD31,ortholog_one2one,ENSNLEG00000011020,BUD31,ortholog_one2one,,,,BUD31
ENSG00000106355,ENSPANG00000032179,LSM5,ortholog_one2one,ENSPPAG00000003697,,ortholog_one2one,ENSNLEG00000015268,LSM5,ortholog_one2one,ENSMICG00000005353,LSM5,ortholog_one2one,LSM5
ENSG00000106400,ENSPANG00000026302,ZNHIT1,ortholog_one2one,ENSPPAG00000032592,ZNHIT1,ortholog_one2one,ENSNLEG00000008252,ZNHIT1,ortholog_one2one,ENSMICG00000016065,ZNHIT1,ortholog_one2one,ZNHIT1
ENSG00000106459,ENSPANG00000020183,NRF1,ortholog_one2one,ENSPPAG00000040353,NRF1,ortholog_one2one,ENSNLEG00000012659,NRF1,ortholog_one2one,ENSMICG00000004218,NRF1,ortholog_one2one,NRF1
ENSG00000106692,,,,ENSPPAG00000027627,FKTN,ortholog_one2one,ENSNLEG00000017300,FKTN,ortholog_one2one,ENSMICG00000001709,FKTN,ortholog_one2one,FKTN
ENSG00000106692,,,,ENSPPAG00000027627,FKTN,ortholog_one2one,ENSNLEG00000017300,FKTN,ortholog_one2one,ENSMICG00000001709,FKTN,ortholog_one2one,FKTN
ENSG00000106803,ENSPANG00000036053,SEC61B,ortholog_one2one,ENSPPAG00000008809,SEC61B,ortholog_one2one,ENSNLEG00000017055,SEC61B,ortholog_one2one,,,,SEC61B
ENSG00000106803,ENSPANG00000036053,SEC61B,ortholog_one2one,ENSPPAG00000008809,SEC61B,ortholog_one2one,ENSNLEG00000017055,SEC61B,ortholog_one2one,,,,SEC61B
ENSG00000106803,ENSPANG00000036053,SEC61B,ortholog_one2one,ENSPPAG00000008809,SEC61B,ortholog_one2one,ENSNLEG00000017055,SEC61B,ortholog_one2one,,,,SEC61B
ENSG00000107185,ENSPANG00000035230,RGP1,ortholog_one2one,ENSPPAG00000027240,RGP1,ortholog_one2one,ENSNLEG00000030639,RGP1,ortholog_one2one,ENSMICG00000002551,RGP1,ortholog_one2one,RGP1
ENSG00000107262,ENSPANG00000025295,BAG1,ortholog_one2one,ENSPPAG00000027764,BAG1,ortholog_one2one,ENSNLEG00000030668,BAG1,ortholog_one2one,ENSMICG00000012099,BAG1,ortholog_one2one,BAG1
ENSG00000107581,ENSPANG00000020615,EIF3A,ortholog_one2one,ENSPPAG00000028284,EIF3A,ortholog_one2one,ENSNLEG00000016648,EIF3A,ortholog_one2one,ENSMICG00000007588,EIF3A,ortholog_one2one,EIF3A
ENSG00000107874,ENSPANG00000020984,CUEDC2,ortholog_one2one,ENSPPAG00000013700,CUEDC2,ortholog_one2one,ENSNLEG00000027134,CUEDC2,ortholog_one2one,ENSMICG00000043889,CUEDC2,ortholog_one2one,CUEDC2
ENSG00000107984,ENSPANG00000047322,DKK1,ortholog_one2one,ENSPPAG00000034431,DKK1,ortholog_one2one,ENSNLEG00000012012,DKK1,ortholog_one2one,ENSMICG00000012920,DKK1,ortholog_one2one,DKK1
ENSG00000108342,ENSPANG00000021751,CSF3,ortholog_one2one,ENSPPAG00000021596,CSF3,ortholog_one2one,ENSNLEG00000001506,CSF3,ortholog_one2one,ENSMICG00000008127,CSF3,ortholog_one2one,CSF3
ENSG00000108733,ENSPANG00000022980,PEX12,ortholog_one2one,ENSPPAG00000036383,PEX12,ortholog_one2one,ENSNLEG00000013933,PEX12,ortholog_one2one,ENSMICG00000045292,PEX12,ortholog_one2one,PEX12
ENSG00000108826,ENSPANG00000022492,MRPL27,ortholog_one2one,ENSPPAG00000037578,MRPL27,ortholog_one2one,ENSNLEG00000009044,MRPL27,ortholog_one2one,ENSMICG00000009698,MRPL27,ortholog_one2one,MRPL27
ENSG00000109065,ENSPANG00000020264,NAT9,ortholog_one2one,ENSPPAG00000040409,NAT9,ortholog_one2one,ENSNLEG00000033833,NAT9,ortholog_one2one,ENSMICG00000010549,NAT9,ortholog_one2one,NAT9
ENSG00000109066,ENSPANG00000020266,TMEM104,ortholog_one2one,ENSPPAG00000040329,TMEM104,ortholog_one2one,ENSNLEG00000010456,TMEM104,ortholog_one2one,ENSMICG00000028469,TMEM104,ortholog_one2one,TMEM104
ENSG00000109083,ENSPANG00000023531,IFT20,ortholog_one2one,ENSPPAG00000010099,IFT20,ortholog_one2one,ENSNLEG00000027167,,ortholog_one2one,ENSMICG00000017886,,ortholog_one2one,IFT20
ENSG00000109084,ENSPANG00000023541,TMEM97,ortholog_one2one,ENSPPAG00000036867,,ortholog_one2one,ENSNLEG00000033780,TMEM97,ortholog_one2one,ENSMICG00000005073,TMEM97,ortholog_one2one,TMEM97
ENSG00000109475,,,,ENSPPAG00000011043,,ortholog_one2one,ENSNLEG00000012934,RPL34,ortholog_one2one,ENSMICG00000041882,RPL34,ortholog_one2one,RPL34
ENSG00000109534,ENSPANG00000000639,GAR1,ortholog_one2one,ENSPPAG00000014081,GAR1,ortholog_one2one,ENSNLEG00000016578,GAR1,ortholog_one2one,ENSMICG00000003326,GAR1,ortholog_one2one,GAR1
ENSG00000109618,ENSPANG00000021177,SEPSECS,ortholog_one2one,ENSPPAG00000037022,SEPSECS,ortholog_one2one,ENSNLEG00000016800,SEPSECS,ortholog_one2one,ENSMICG00000028863,SEPSECS,ortholog_one2one,SEPSECS
ENSG00000109805,ENSPANG00000000938,NCAPG,ortholog_one2one,ENSPPAG00000028077,NCAPG,ortholog_one2one,ENSNLEG00000016632,NCAPG,ortholog_one2one,ENSMICG00000006804,NCAPG,ortholog_one2one,NCAPG
ENSG00000109814,ENSPANG00000016219,UGDH,ortholog_one2one,ENSPPAG00000020308,UGDH,ortholog_one2one,ENSNLEG00000017110,UGDH,ortholog_one2one,ENSMICG00000016782,UGDH,ortholog_one2one,UGDH
ENSG00000109911,ENSPANG00000025795,ELP4,ortholog_one2one,,,,ENSNLEG00000017886,,ortholog_one2one,ENSMICG00000031183,ELP4,ortholog_one2one,ELP4
ENSG00000109911,ENSPANG00000025795,ELP4,ortholog_one2one,,,,ENSNLEG00000017886,,ortholog_one2one,ENSMICG00000031183,ELP4,ortholog_one2one,ELP4
ENSG00000109917,,,,ENSPPAG00000035589,ZPR1,ortholog_one2one,ENSNLEG00000007330,ZPR1,ortholog_one2one,,,,ZPR1
ENSG00000109917,,,,ENSPPAG00000035589,ZPR1,ortholog_one2one,ENSNLEG00000007330,ZPR1,ortholog_one2one,,,,ZPR1
ENSG00000110063,ENSPANG00000010632,DCPS,ortholog_one2one,ENSPPAG00000031830,DCPS,ortholog_one2one,ENSNLEG00000033119,DCPS,ortholog_one2one,ENSMICG00000014834,DCPS,ortholog_one2one,DCPS
ENSG00000110104,ENSPANG00000019203,CCDC86,ortholog_one2one,ENSPPAG00000042424,CCDC86,ortholog_one2one,ENSNLEG00000013582,CCDC86,ortholog_one2one,ENSMICG00000046625,CCDC86,ortholog_one2one,CCDC86
ENSG00000110108,ENSPANG00000024046,TMEM109,ortholog_one2one,ENSPPAG00000027587,TMEM109,ortholog_one2one,ENSNLEG00000013665,TMEM109,ortholog_one2one,ENSMICG00000037640,TMEM109,ortholog_one2one,TMEM109
ENSG00000110315,ENSPANG00000009310,RNF141,ortholog_one2one,ENSPPAG00000013462,RNF141,ortholog_one2one,ENSNLEG00000017598,RNF141,ortholog_one2one,ENSMICG00000044602,RNF141,ortholog_one2one,RNF141
ENSG00000110717,,,,ENSPPAG00000039231,NDUFS8,ortholog_one2one,ENSNLEG00000006525,NDUFS8,ortholog_one2one,,,,NDUFS8
ENSG00000110717,,,,ENSPPAG00000039231,NDUFS8,ortholog_one2one,ENSNLEG00000006525,NDUFS8,ortholog_one2one,,,,NDUFS8
ENSG00000110768,ENSPANG00000002504,GTF2H1,ortholog_one2one,ENSPPAG00000029804,GTF2H1,ortholog_one2one,ENSNLEG00000017760,GTF2H1,ortholog_one2one,ENSMICG00000009467,GTF2H1,ortholog_one2one,GTF2H1
ENSG00000110801,ENSPANG00000004045,PSMD9,ortholog_one2one,ENSPPAG00000027638,PSMD9,ortholog_one2one,ENSNLEG00000001274,PSMD9,ortholog_one2one,ENSMICG00000001156,PSMD9,ortholog_one2one,PSMD9
ENSG00000110944,ENSPANG00000012662,IL23A,ortholog_one2one,ENSPPAG00000043115,IL23A,ortholog_one2one,ENSNLEG00000017498,IL23A,ortholog_one2one,ENSMICG00000027017,IL23A,ortholog_one2one,IL23A
ENSG00000111237,ENSPANG00000011478,VPS29,ortholog_one2one,ENSPPAG00000038291,VPS29,ortholog_one2one,ENSNLEG00000036309,VPS29,ortholog_one2one,,,,VPS29
ENSG00000111237,ENSPANG00000011478,VPS29,ortholog_one2one,ENSPPAG00000038291,VPS29,ortholog_one2one,ENSNLEG00000036309,VPS29,ortholog_one2one,,,,VPS29
ENSG00000111358,ENSPANG00000034800,GTF2H3,ortholog_one2one,ENSPPAG00000040080,GTF2H3,ortholog_one2one,ENSNLEG00000001843,GTF2H3,ortholog_one2one,ENSMICG00000006482,GTF2H3,ortholog_one2one,GTF2H3
ENSG00000111412,ENSPANG00000020756,SPRING1,ortholog_one2one,ENSPPAG00000033564,SPRING1,ortholog_one2one,ENSNLEG00000028783,SPRING1,ortholog_one2one,ENSMICG00000010981,SPRING1,ortholog_one2one,SPRING1
ENSG00000111639,ENSPANG00000044908,MRPL51,ortholog_one2one,ENSPPAG00000040001,MRPL51,ortholog_one2one,ENSNLEG00000033120,MRPL51,ortholog_one2one,ENSMICG00000027914,MRPL51,ortholog_one2one,MRPL51
ENSG00000111665,ENSPANG00000017670,CDCA3,ortholog_one2one,ENSPPAG00000036023,CDCA3,ortholog_one2one,ENSNLEG00000004752,CDCA3,ortholog_one2one,ENSMICG00000001744,CDCA3,ortholog_one2one,CDCA3
ENSG00000111669,,,,,,,ENSNLEG00000004821,TPI1,ortholog_one2one,,,,TPI1
ENSG00000111669,,,,,,,ENSNLEG00000004821,TPI1,ortholog_one2one,,,,TPI1
ENSG00000111669,,,,,,,ENSNLEG00000004821,TPI1,ortholog_one2one,,,,TPI1
ENSG00000111669,,,,,,,ENSNLEG00000004821,TPI1,ortholog_one2one,,,,TPI1
ENSG00000111669,,,,,,,ENSNLEG00000004821,TPI1,ortholog_one2one,,,,TPI1
ENSG00000111669,,,,,,,ENSNLEG00000004821,TPI1,ortholog_one2one,,,,TPI1
ENSG00000111669,,,,,,,ENSNLEG00000004821,TPI1,ortholog_one2one,,,,TPI1
ENSG00000111669,,,,,,,ENSNLEG00000004821,TPI1,ortholog_one2one,,,,TPI1
ENSG00000111802,ENSPANG00000017590,TDP2,ortholog_one2one,ENSPPAG00000029023,TDP2,ortholog_one2one,ENSNLEG00000002447,TDP2,ortholog_one2one,ENSMICG00000000039,TDP2,ortholog_one2one,TDP2
ENSG00000111832,ENSPANG00000008148,RWDD1,ortholog_one2one,ENSPPAG00000035047,RWDD1,ortholog_one2one,ENSNLEG00000013133,RWDD1,ortholog_one2one,ENSMICG00000036368,RWDD1,ortholog_one2one,RWDD1
ENSG00000112282,ENSPANG00000010451,MED23,ortholog_one2one,ENSPPAG00000018660,MED23,ortholog_one2one,ENSNLEG00000014355,MED23,ortholog_one2one,ENSMICG00000002926,MED23,ortholog_one2one,MED23
ENSG00000112293,ENSPANG00000010501,GPLD1,ortholog_one2one,ENSPPAG00000040923,GPLD1,ortholog_one2one,ENSNLEG00000001930,GPLD1,ortholog_one2one,ENSMICG00000011398,GPLD1,ortholog_one2one,GPLD1
ENSG00000112304,,,,ENSPPAG00000028457,ACOT13,ortholog_one2one,ENSNLEG00000002546,ACOT13,ortholog_one2one,ENSMICG00000000041,ACOT13,ortholog_one2one,ACOT13
ENSG00000112304,,,,ENSPPAG00000028457,ACOT13,ortholog_one2one,ENSNLEG00000002546,ACOT13,ortholog_one2one,ENSMICG00000000041,ACOT13,ortholog_one2one,ACOT13
ENSG00000112514,ENSPANG00000022347,CUTA,ortholog_one2one,ENSPPAG00000037422,CUTA,ortholog_one2one,,,,ENSMICG00000005673,CUTA,ortholog_one2one,CUTA
ENSG00000113161,ENSPANG00000001531,HMGCR,ortholog_one2one,ENSPPAG00000034707,HMGCR,ortholog_one2one,ENSNLEG00000005082,HMGCR,ortholog_one2one,ENSMICG00000014536,HMGCR,ortholog_one2one,HMGCR
ENSG00000113522,ENSPANG00000003668,RAD50,ortholog_one2one,ENSPPAG00000029837,RAD50,ortholog_one2one,ENSNLEG00000012738,RAD50,ortholog_one2one,ENSMICG00000012446,RAD50,ortholog_one2one,RAD50
