Gene stable ID,Ryukyu mouse gene stable ID,Ryukyu mouse gene name,Ryukyu mouse homology type,Algerian mouse gene stable ID,Algerian mouse gene name,Algerian mouse homology type,Shrew mouse gene stable ID,Shrew mouse gene name,Shrew mouse homology type,Gene name
ENSMUSG00000015804,MGP_CAROLIEiJ_G0027204,Med28,ortholog_one2one,MGP_SPRETEiJ_G0028200,Med28,ortholog_one2one,MGP_PahariEiJ_G0016986,Med28,ortholog_one2one,Med28
ENSMUSG00000015837,MGP_CAROLIEiJ_G0016284,Sqstm1,ortholog_one2one,MGP_SPRETEiJ_G0017129,Sqstm1,ortholog_one2one,MGP_PahariEiJ_G0017420,Sqstm1,ortholog_one2one,Sqstm1
ENSMUSG00000015880,MGP_CAROLIEiJ_G0027206,Ncapg,ortholog_one2one,MGP_SPRETEiJ_G0028202,Ncapg,ortholog_one2one,MGP_PahariEiJ_G0016988,Ncapg,ortholog_one2one,Ncapg
ENSMUSG00000015890,MGP_CAROLIEiJ_G0015733,Amdhd1,ortholog_one2one,MGP_SPRETEiJ_G0016551,Amdhd1,ortholog_one2one,MGP_PahariEiJ_G0031352,,ortholog_one2one,Amdhd1
ENSMUSG00000015970,MGP_CAROLIEiJ_G0019048,Chdh,ortholog_one2one,MGP_SPRETEiJ_G0019933,Chdh,ortholog_one2one,MGP_PahariEiJ_G0030065,Chdh,ortholog_one2one,Chdh
ENSMUSG00000016253,MGP_CAROLIEiJ_G0024758,Nelfcd,ortholog_one2one,MGP_SPRETEiJ_G0025679,Nelfcd,ortholog_one2one,MGP_PahariEiJ_G0026200,Nelfcd,ortholog_one2one,Nelfcd
ENSMUSG00000016262,MGP_CAROLIEiJ_G0015062,Sertad4,ortholog_one2one,MGP_SPRETEiJ_G0015862,Sertad4,ortholog_one2one,MGP_PahariEiJ_G0028294,Sertad4,ortholog_one2one,Sertad4
ENSMUSG00000016427,,,,MGP_SPRETEiJ_G0034155,Ndufa1,ortholog_one2one,MGP_PahariEiJ_G0031546,Ndufa1,ortholog_one2one,Ndufa1
ENSMUSG00000016495,MGP_CAROLIEiJ_G0022857,Plgrkt,ortholog_one2one,MGP_SPRETEiJ_G0023775,Plgrkt,ortholog_one2one,,,,Plgrkt
ENSMUSG00000016833,,,,MGP_SPRETEiJ_G0028455,Mrps18c,ortholog_one2one,MGP_PahariEiJ_G0017236,Mrps18c,ortholog_one2one,Mrps18c
ENSMUSG00000016984,MGP_CAROLIEiJ_G0016111,Etaa1,ortholog_one2one,MGP_SPRETEiJ_G0016953,Etaa1,ortholog_one2one,MGP_PahariEiJ_G0016780,Etaa1,ortholog_one2one,Etaa1
ENSMUSG00000017119,MGP_CAROLIEiJ_G0017224,Nbr1,ortholog_one2one,MGP_SPRETEiJ_G0018067,Nbr1,ortholog_one2one,MGP_PahariEiJ_G0018354,Nbr1,ortholog_one2one,Nbr1
ENSMUSG00000017146,MGP_CAROLIEiJ_G0017223,Brca1,ortholog_one2one,MGP_SPRETEiJ_G0018066,Brca1,ortholog_one2one,MGP_PahariEiJ_G0018353,Brca1,ortholog_one2one,Brca1
ENSMUSG00000017188,MGP_CAROLIEiJ_G0017208,Coa3,ortholog_one2one,MGP_SPRETEiJ_G0018051,Coa3,ortholog_one2one,MGP_PahariEiJ_G0018338,Coa3,ortholog_one2one,Coa3
ENSMUSG00000017210,MGP_CAROLIEiJ_G0017095,Med24,ortholog_one2one,MGP_SPRETEiJ_G0017939,Med24,ortholog_one2one,MGP_PahariEiJ_G0018224,Med24,ortholog_one2one,Med24
ENSMUSG00000017299,MGP_CAROLIEiJ_G0024664,Dnttip1,ortholog_one2one,MGP_SPRETEiJ_G0025584,Dnttip1,ortholog_one2one,MGP_PahariEiJ_G0026106,Dnttip1,ortholog_one2one,Dnttip1
ENSMUSG00000017307,MGP_CAROLIEiJ_G0024668,Acot8,ortholog_one2one,MGP_SPRETEiJ_G0025588,Acot8,ortholog_one2one,MGP_PahariEiJ_G0026110,Acot8,ortholog_one2one,Acot8
ENSMUSG00000017421,MGP_CAROLIEiJ_G0016838,Zfp207,ortholog_one2one,MGP_SPRETEiJ_G0017682,Zfp207,ortholog_one2one,MGP_PahariEiJ_G0017975,Zfp207,ortholog_one2one,Zfp207
ENSMUSG00000017767,MGP_CAROLIEiJ_G0024671,Spata25,ortholog_one2one,MGP_SPRETEiJ_G0025591,Spata25,ortholog_one2one,MGP_PahariEiJ_G0026113,Spata25,ortholog_one2one,Spata25
ENSMUSG00000017802,MGP_CAROLIEiJ_G0017198,Retreg3,ortholog_one2one,MGP_SPRETEiJ_G0018041,Retreg3,ortholog_one2one,MGP_PahariEiJ_G0018328,Retreg3,ortholog_one2one,Retreg3
ENSMUSG00000018199,MGP_CAROLIEiJ_G0014676,Ro60,ortholog_one2one,MGP_SPRETEiJ_G0015483,Ro60,ortholog_one2one,MGP_PahariEiJ_G0027912,Ro60,ortholog_one2one,Ro60
ENSMUSG00000018433,MGP_CAROLIEiJ_G0017334,Nol11,ortholog_one2one,MGP_SPRETEiJ_G0018178,Nol11,ortholog_one2one,MGP_PahariEiJ_G0018464,,ortholog_one2one,Nol11
ENSMUSG00000018446,MGP_CAROLIEiJ_G0016656,C1qbp,ortholog_one2one,MGP_SPRETEiJ_G0017492,C1qbp,ortholog_one2one,MGP_PahariEiJ_G0017787,C1qbp,ortholog_one2one,C1qbp
ENSMUSG00000018449,MGP_CAROLIEiJ_G0016655,Rpain,ortholog_one2one,MGP_SPRETEiJ_G0017491,Rpain,ortholog_one2one,MGP_PahariEiJ_G0017786,Rpain,ortholog_one2one,Rpain
ENSMUSG00000018541,MGP_CAROLIEiJ_G0017064,Cwc25,ortholog_one2one,MGP_SPRETEiJ_G0017910,Cwc25,ortholog_one2one,MGP_PahariEiJ_G0018193,Cwc25,ortholog_one2one,Cwc25
ENSMUSG00000018565,MGP_CAROLIEiJ_G0016609,Elp5,ortholog_one2one,MGP_SPRETEiJ_G0017445,Elp5,ortholog_one2one,MGP_PahariEiJ_G0017740,Elp5,ortholog_one2one,Elp5
ENSMUSG00000018659,MGP_CAROLIEiJ_G0017041,Pnpo,ortholog_one2one,MGP_SPRETEiJ_G0017887,Pnpo,ortholog_one2one,MGP_PahariEiJ_G0018171,Pnpo,ortholog_one2one,Pnpo
ENSMUSG00000018669,MGP_CAROLIEiJ_G0017039,Cdk5rap3,ortholog_one2one,MGP_SPRETEiJ_G0017885,Cdk5rap3,ortholog_one2one,MGP_PahariEiJ_G0018169,Cdk5rap3,ortholog_one2one,Cdk5rap3
ENSMUSG00000018733,MGP_CAROLIEiJ_G0016870,Pex12,ortholog_one2one,MGP_SPRETEiJ_G0017714,Pex12,ortholog_one2one,MGP_PahariEiJ_G0018001,Pex12,ortholog_one2one,Pex12
ENSMUSG00000018844,MGP_CAROLIEiJ_G0016859,Fndc8,ortholog_one2one,MGP_SPRETEiJ_G0017703,Fndc8,ortholog_one2one,MGP_PahariEiJ_G0017996,Fndc8,ortholog_one2one,Fndc8
ENSMUSG00000018920,MGP_CAROLIEiJ_G0016632,Cxcl16,ortholog_one2one,MGP_SPRETEiJ_G0017468,Cxcl16,ortholog_one2one,MGP_PahariEiJ_G0017763,Cxcl16,ortholog_one2one,Cxcl16
ENSMUSG00000018923,MGP_CAROLIEiJ_G0016631,Med11,ortholog_one2one,MGP_SPRETEiJ_G0017467,Med11,ortholog_one2one,MGP_PahariEiJ_G0017762,Med11,ortholog_one2one,Med11
ENSMUSG00000019039,MGP_CAROLIEiJ_G0032697,Dalrd3,ortholog_one2one,MGP_SPRETEiJ_G0033842,Dalrd3,ortholog_one2one,MGP_PahariEiJ_G0015565,Dalrd3,ortholog_one2one,Dalrd3
ENSMUSG00000019139,MGP_CAROLIEiJ_G0031153,Isyna1,ortholog_one2one,MGP_SPRETEiJ_G0032271,Isyna1,ortholog_one2one,MGP_PahariEiJ_G0021618,Isyna1,ortholog_one2one,Isyna1
ENSMUSG00000019158,MGP_CAROLIEiJ_G0029234,Tmem160,ortholog_one2one,MGP_SPRETEiJ_G0030313,Tmem160,ortholog_one2one,MGP_PahariEiJ_G0021090,Tmem160,ortholog_one2one,Tmem160
ENSMUSG00000019214,MGP_CAROLIEiJ_G0021243,Chtf18,ortholog_one2one,MGP_SPRETEiJ_G0022154,Chtf18,ortholog_one2one,MGP_PahariEiJ_G0023561,Chtf18,ortholog_one2one,Chtf18
ENSMUSG00000019295,MGP_CAROLIEiJ_G0027118,Tmem129,ortholog_one2one,MGP_SPRETEiJ_G0028114,Tmem129,ortholog_one2one,MGP_PahariEiJ_G0016902,Tmem129,ortholog_one2one,Tmem129
ENSMUSG00000019297,MGP_CAROLIEiJ_G0019315,Nop9,ortholog_one2one,MGP_SPRETEiJ_G0020204,Nop9,ortholog_one2one,MGP_PahariEiJ_G0030332,Nop9,ortholog_one2one,Nop9
ENSMUSG00000019303,MGP_CAROLIEiJ_G0017197,Psmc3ip,ortholog_one2one,MGP_SPRETEiJ_G0018040,Psmc3ip,ortholog_one2one,MGP_PahariEiJ_G0018327,Psmc3ip,ortholog_one2one,Psmc3ip
ENSMUSG00000019718,MGP_CAROLIEiJ_G0017831,L3hypdh,ortholog_one2one,MGP_SPRETEiJ_G0018676,L3hypdh,ortholog_one2one,MGP_PahariEiJ_G0029587,L3hypdh,ortholog_one2one,L3hypdh
ENSMUSG00000019737,MGP_CAROLIEiJ_G0029513,Syne4,ortholog_one2one,MGP_SPRETEiJ_G0030609,Syne4,ortholog_one2one,MGP_PahariEiJ_G0012747,Syne4,ortholog_one2one,Syne4
ENSMUSG00000019782,MGP_CAROLIEiJ_G0015227,Rwdd1,ortholog_one2one,MGP_SPRETEiJ_G0016036,Rwdd1,ortholog_one2one,MGP_PahariEiJ_G0030644,Rwdd1,ortholog_one2one,Rwdd1
ENSMUSG00000019797,MGP_CAROLIEiJ_G0015288,Mtres1,ortholog_one2one,MGP_SPRETEiJ_G0016097,Mtres1,ortholog_one2one,MGP_PahariEiJ_G0030706,Mtres1,ortholog_one2one,Mtres1
ENSMUSG00000019809,MGP_CAROLIEiJ_G0015126,Pex3,ortholog_one2one,MGP_SPRETEiJ_G0015934,Pex3,ortholog_one2one,MGP_PahariEiJ_G0023745,Pex3,ortholog_one2one,Pex3
ENSMUSG00000019822,MGP_CAROLIEiJ_G0015268,Smpd2,ortholog_one2one,MGP_SPRETEiJ_G0016077,Smpd2,ortholog_one2one,MGP_PahariEiJ_G0030686,Smpd2,ortholog_one2one,Smpd2
ENSMUSG00000019837,MGP_CAROLIEiJ_G0015255,Gtf3c6,ortholog_one2one,MGP_SPRETEiJ_G0016064,Gtf3c6,ortholog_one2one,MGP_PahariEiJ_G0030672,Gtf3c6,ortholog_one2one,Gtf3c6
ENSMUSG00000019842,MGP_CAROLIEiJ_G0015247,Traf3ip2,ortholog_one2one,MGP_SPRETEiJ_G0016056,Traf3ip2,ortholog_one2one,MGP_PahariEiJ_G0030664,Traf3ip2,ortholog_one2one,Traf3ip2
ENSMUSG00000019852,MGP_CAROLIEiJ_G0015143,Arfgef3,ortholog_one2one,MGP_SPRETEiJ_G0015951,Arfgef3,ortholog_one2one,MGP_PahariEiJ_G0023762,Arfgef3,ortholog_one2one,Arfgef3
ENSMUSG00000019971,MGP_CAROLIEiJ_G0015770,Cep290,ortholog_one2one,MGP_SPRETEiJ_G0016592,Cep290,ortholog_one2one,MGP_PahariEiJ_G0031317,Cep290,ortholog_one2one,Cep290
ENSMUSG00000020079,MGP_CAROLIEiJ_G0015383,Supv3l1,ortholog_one2one,MGP_SPRETEiJ_G0016195,Supv3l1,ortholog_one2one,MGP_PahariEiJ_G0030799,Supv3l1,ortholog_one2one,Supv3l1
ENSMUSG00000020085,MGP_CAROLIEiJ_G0015374,Aifm2,ortholog_one2one,MGP_SPRETEiJ_G0016185,Aifm2,ortholog_one2one,MGP_PahariEiJ_G0030790,Aifm2,ortholog_one2one,Aifm2
ENSMUSG00000020107,MGP_CAROLIEiJ_G0015350,Anapc16,ortholog_one2one,MGP_SPRETEiJ_G0016161,Anapc16,ortholog_one2one,MGP_PahariEiJ_G0030766,Anapc16,ortholog_one2one,Anapc16
ENSMUSG00000020133,MGP_CAROLIEiJ_G0015577,2310011J03Rik,ortholog_one2one,MGP_SPRETEiJ_G0016395,2310011J03Rik,ortholog_one2one,MGP_PahariEiJ_G0030990,2310011J03Rik,ortholog_one2one,2310011J03Rik
ENSMUSG00000020150,MGP_CAROLIEiJ_G0015573,Gamt,ortholog_one2one,MGP_SPRETEiJ_G0016391,Gamt,ortholog_one2one,MGP_PahariEiJ_G0030986,Gamt,ortholog_one2one,Gamt
ENSMUSG00000020171,MGP_CAROLIEiJ_G0015829,Yeats4,ortholog_one2one,MGP_SPRETEiJ_G0016652,Yeats4,ortholog_one2one,MGP_PahariEiJ_G0031258,Yeats4,ortholog_one2one,Yeats4
ENSMUSG00000020211,MGP_CAROLIEiJ_G0015602,,ortholog_one2one,MGP_SPRETEiJ_G0016420,,ortholog_one2one,MGP_PahariEiJ_G0031015,,ortholog_one2one,Sf3a2
ENSMUSG00000020216,MGP_CAROLIEiJ_G0015604,Jsrp1,ortholog_one2one,MGP_SPRETEiJ_G0016422,Jsrp1,ortholog_one2one,MGP_PahariEiJ_G0031017,Jsrp1,ortholog_one2one,Jsrp1
ENSMUSG00000020219,MGP_CAROLIEiJ_G0015610,Timm13,ortholog_one2one,MGP_SPRETEiJ_G0016428,Timm13,ortholog_one2one,MGP_PahariEiJ_G0031023,Timm13,ortholog_one2one,Timm13
ENSMUSG00000020260,MGP_CAROLIEiJ_G0015480,Pofut2,ortholog_one2one,MGP_SPRETEiJ_G0016293,Pofut2,ortholog_one2one,MGP_PahariEiJ_G0030893,Pofut2,ortholog_one2one,Pofut2
ENSMUSG00000020280,MGP_CAROLIEiJ_G0016142,Pus10,ortholog_one2one,MGP_SPRETEiJ_G0016985,Pus10,ortholog_one2one,MGP_PahariEiJ_G0016748,Pus10,ortholog_one2one,Pus10
ENSMUSG00000020283,MGP_CAROLIEiJ_G0016141,Pex13,ortholog_one2one,MGP_SPRETEiJ_G0016984,,ortholog_one2one,MGP_PahariEiJ_G0016749,Pex13,ortholog_one2one,Pex13
ENSMUSG00000020284,MGP_CAROLIEiJ_G0015499,Cfap410,ortholog_one2one,MGP_SPRETEiJ_G0016312,Cfap410,ortholog_one2one,MGP_PahariEiJ_G0030912,Cfap410,ortholog_one2one,Cfap410
ENSMUSG00000020329,MGP_CAROLIEiJ_G0015538,Polrmt,ortholog_one2one,MGP_SPRETEiJ_G0016356,Polrmt,ortholog_one2one,MGP_PahariEiJ_G0030951,Polrmt,ortholog_one2one,Polrmt
ENSMUSG00000020330,MGP_CAROLIEiJ_G0016212,Hmmr,ortholog_one2one,MGP_SPRETEiJ_G0017053,Hmmr,ortholog_one2one,MGP_PahariEiJ_G0017348,Hmmr,ortholog_one2one,Hmmr
ENSMUSG00000020381,MGP_CAROLIEiJ_G0016283,Mrnip,ortholog_one2one,MGP_SPRETEiJ_G0017128,Mrnip,ortholog_one2one,MGP_PahariEiJ_G0017419,Mrnip,ortholog_one2one,Mrnip
ENSMUSG00000020434,MGP_CAROLIEiJ_G0016017,4921536K21Rik,ortholog_one2one,MGP_SPRETEiJ_G0016857,4921536K21Rik,ortholog_one2one,MGP_PahariEiJ_G0016874,4921536K21Rik,ortholog_one2one,4921536K21Rik
ENSMUSG00000020439,MGP_CAROLIEiJ_G0016014,Smtn,ortholog_one2one,MGP_SPRETEiJ_G0016853,Smtn,ortholog_one2one,MGP_PahariEiJ_G0016877,Smtn,ortholog_one2one,Smtn
ENSMUSG00000020441,MGP_CAROLIEiJ_G0016429,2310033P09Rik,ortholog_one2one,MGP_SPRETEiJ_G0017266,2310033P09Rik,ortholog_one2one,MGP_PahariEiJ_G0017560,2310033P09Rik,ortholog_one2one,2310033P09Rik
ENSMUSG00000020462,MGP_CAROLIEiJ_G0016155,Cfap36,ortholog_one2one,MGP_SPRETEiJ_G0016998,Cfap36,ortholog_one2one,MGP_PahariEiJ_G0016735,Cfap36,ortholog_one2one,Cfap36
ENSMUSG00000020471,MGP_CAROLIEiJ_G0016061,Pold2,ortholog_one2one,MGP_SPRETEiJ_G0016903,Pold2,ortholog_one2one,MGP_PahariEiJ_G0016830,Pold2,ortholog_one2one,Pold2
ENSMUSG00000020492,MGP_CAROLIEiJ_G0016925,Ska2,ortholog_one2one,MGP_SPRETEiJ_G0017771,Ska2,ortholog_one2one,MGP_PahariEiJ_G0018054,Ska2,ortholog_one2one,Ska2
ENSMUSG00000020530,MGP_CAROLIEiJ_G0016898,Ggnbp2,ortholog_one2one,MGP_SPRETEiJ_G0017743,Ggnbp2,ortholog_one2one,MGP_PahariEiJ_G0018028,Ggnbp2,ortholog_one2one,Ggnbp2
ENSMUSG00000020669,MGP_CAROLIEiJ_G0017671,Sh3yl1,ortholog_one2one,MGP_SPRETEiJ_G0018513,Sh3yl1,ortholog_one2one,MGP_PahariEiJ_G0029429,Sh3yl1,ortholog_one2one,Sh3yl1
ENSMUSG00000020692,MGP_CAROLIEiJ_G0016860,Nle1,ortholog_one2one,MGP_SPRETEiJ_G0017704,Nle1,ortholog_one2one,MGP_PahariEiJ_G0017997,Nle1,ortholog_one2one,Nle1
ENSMUSG00000020739,MGP_CAROLIEiJ_G0017409,Nup85,ortholog_one2one,MGP_SPRETEiJ_G0018254,Nup85,ortholog_one2one,MGP_PahariEiJ_G0018539,,ortholog_one2one,Nup85
ENSMUSG00000020778,MGP_CAROLIEiJ_G0017435,Ten1,ortholog_one2one,MGP_SPRETEiJ_G0018280,Ten1,ortholog_one2one,MGP_PahariEiJ_G0018564,Ten1,ortholog_one2one,Ten1
ENSMUSG00000020792,MGP_CAROLIEiJ_G0017439,Exoc7,ortholog_one2one,MGP_SPRETEiJ_G0018284,Exoc7,ortholog_one2one,MGP_PahariEiJ_G0018568,Exoc7,ortholog_one2one,Exoc7
ENSMUSG00000020801,MGP_CAROLIEiJ_G0016667,Med31,ortholog_one2one,MGP_SPRETEiJ_G0017504,Med31,ortholog_one2one,MGP_PahariEiJ_G0017800,Med31,ortholog_one2one,Med31
ENSMUSG00000020803,MGP_CAROLIEiJ_G0016666,Txndc17,ortholog_one2one,MGP_SPRETEiJ_G0017503,Txndc17,ortholog_one2one,MGP_PahariEiJ_G0017799,Txndc17,ortholog_one2one,Txndc17
ENSMUSG00000020804,MGP_CAROLIEiJ_G0017448,,ortholog_one2one,,,,MGP_PahariEiJ_G0018577,Aanat,ortholog_one2one,Aanat
ENSMUSG00000020808,MGP_CAROLIEiJ_G0016662,Pimreg,ortholog_one2one,MGP_SPRETEiJ_G0017499,Pimreg,ortholog_one2one,MGP_PahariEiJ_G0017795,Pimreg,ortholog_one2one,Pimreg
ENSMUSG00000020818,MGP_CAROLIEiJ_G0017458,Mfsd11,ortholog_one2one,MGP_SPRETEiJ_G0018304,Mfsd11,ortholog_one2one,MGP_PahariEiJ_G0018588,Mfsd11,ortholog_one2one,Mfsd11
ENSMUSG00000020843,MGP_CAROLIEiJ_G0016760,Timm22,ortholog_one2one,MGP_SPRETEiJ_G0017603,Timm22,ortholog_one2one,MGP_PahariEiJ_G0017897,Timm22,ortholog_one2one,Timm22
ENSMUSG00000020869,MGP_CAROLIEiJ_G0016987,Lrrc59,ortholog_one2one,MGP_SPRETEiJ_G0017833,Lrrc59,ortholog_one2one,MGP_PahariEiJ_G0018118,Lrrc59,ortholog_one2one,Lrrc59
ENSMUSG00000020895,MGP_CAROLIEiJ_G0016552,Tmem107,ortholog_one2one,MGP_SPRETEiJ_G0017388,Tmem107,ortholog_one2one,MGP_PahariEiJ_G0017683,Tmem107,ortholog_one2one,Tmem107
ENSMUSG00000020910,MGP_CAROLIEiJ_G0016519,Adprm,ortholog_one2one,MGP_SPRETEiJ_G0017356,Adprm,ortholog_one2one,MGP_PahariEiJ_G0017649,Adprm,ortholog_one2one,Adprm
ENSMUSG00000020930,MGP_CAROLIEiJ_G0017264,Ccdc103,ortholog_one2one,MGP_SPRETEiJ_G0018107,Ccdc103,ortholog_one2one,MGP_PahariEiJ_G0018394,,ortholog_one2one,Ccdc103
ENSMUSG00000020974,MGP_CAROLIEiJ_G0017801,Pole2,ortholog_one2one,MGP_SPRETEiJ_G0018646,Pole2,ortholog_one2one,MGP_PahariEiJ_G0029557,Pole2,ortholog_one2one,Pole2
ENSMUSG00000020982,MGP_CAROLIEiJ_G0017804,Nemf,ortholog_one2one,MGP_SPRETEiJ_G0018649,Nemf,ortholog_one2one,MGP_PahariEiJ_G0029560,,ortholog_one2one,Nemf
ENSMUSG00000021003,MGP_CAROLIEiJ_G0018007,Galc,ortholog_one2one,MGP_SPRETEiJ_G0018852,Galc,ortholog_one2one,MGP_PahariEiJ_G0029765,Galc,ortholog_one2one,Galc
ENSMUSG00000021018,MGP_CAROLIEiJ_G0020589,Polr2h,ortholog_one2one,MGP_SPRETEiJ_G0021486,Polr2h,ortholog_one2one,MGP_PahariEiJ_G0016293,Polr2h,ortholog_one2one,Polr2h
ENSMUSG00000021022,MGP_CAROLIEiJ_G0017757,Ppp2r3c,ortholog_one2one,,,,MGP_PahariEiJ_G0029513,Ppp2r3c,ortholog_one2one,Ppp2r3c
ENSMUSG00000021038,MGP_CAROLIEiJ_G0017990,Vipas39,ortholog_one2one,MGP_SPRETEiJ_G0018835,Vipas39,ortholog_one2one,MGP_PahariEiJ_G0029749,Vipas39,ortholog_one2one,Vipas39
ENSMUSG00000021065,MGP_CAROLIEiJ_G0017875,Fut8,ortholog_one2one,MGP_SPRETEiJ_G0018722,Fut8,ortholog_one2one,MGP_PahariEiJ_G0029632,Fut8,ortholog_one2one,Fut8
ENSMUSG00000021079,MGP_CAROLIEiJ_G0017826,,ortholog_one2one,MGP_SPRETEiJ_G0018671,Timm9,ortholog_one2one,MGP_PahariEiJ_G0029582,Timm9,ortholog_one2one,Timm9
ENSMUSG00000021086,MGP_CAROLIEiJ_G0017833,,ortholog_one2one,MGP_SPRETEiJ_G0018678,Ccdc175,ortholog_one2one,MGP_PahariEiJ_G0029589,Ccdc175,ortholog_one2one,Ccdc175
ENSMUSG00000021098,MGP_CAROLIEiJ_G0017838,4930447C04Rik,ortholog_one2one,MGP_SPRETEiJ_G0018685,4930447C04Rik,ortholog_one2one,MGP_PahariEiJ_G0029596,4930447C04Rik,ortholog_one2one,4930447C04Rik
ENSMUSG00000021114,MGP_CAROLIEiJ_G0017880,Atp6v1d,ortholog_one2one,MGP_SPRETEiJ_G0018726,Atp6v1d,ortholog_one2one,MGP_PahariEiJ_G0029636,Atp6v1d,ortholog_one2one,Atp6v1d
ENSMUSG00000021116,MGP_CAROLIEiJ_G0017881,Eif2s1,ortholog_one2one,MGP_SPRETEiJ_G0018727,,ortholog_one2one,MGP_PahariEiJ_G0029637,Eif2s1,ortholog_one2one,Eif2s1
ENSMUSG00000021120,MGP_CAROLIEiJ_G0017886,Pigh,ortholog_one2one,MGP_SPRETEiJ_G0018731,Pigh,ortholog_one2one,MGP_PahariEiJ_G0029642,Pigh,ortholog_one2one,Pigh
ENSMUSG00000021209,MGP_CAROLIEiJ_G0018056,Ppp4r4,ortholog_one2one,MGP_SPRETEiJ_G0018901,Ppp4r4,ortholog_one2one,MGP_PahariEiJ_G0029815,Ppp4r4,ortholog_one2one,Ppp4r4
ENSMUSG00000021242,MGP_CAROLIEiJ_G0017950,Npc2,ortholog_one2one,MGP_SPRETEiJ_G0018795,Npc2,ortholog_one2one,MGP_PahariEiJ_G0029709,Npc2,ortholog_one2one,Npc2
ENSMUSG00000021252,MGP_CAROLIEiJ_G0017971,Erg28,ortholog_one2one,MGP_SPRETEiJ_G0018817,Erg28,ortholog_one2one,MGP_PahariEiJ_G0029730,Erg28,ortholog_one2one,Erg28
ENSMUSG00000021273,MGP_CAROLIEiJ_G0019401,Fdft1,ortholog_one2one,MGP_SPRETEiJ_G0020293,Fdft1,ortholog_one2one,MGP_PahariEiJ_G0030419,Fdft1,ortholog_one2one,Fdft1
ENSMUSG00000021286,MGP_CAROLIEiJ_G0018142,Zfyve21,ortholog_one2one,MGP_SPRETEiJ_G0018991,Zfyve21,ortholog_one2one,MGP_PahariEiJ_G0029899,Zfyve21,ortholog_one2one,Zfyve21
ENSMUSG00000021368,MGP_CAROLIEiJ_G0018466,Tbc1d7,ortholog_one2one,MGP_SPRETEiJ_G0019345,Tbc1d7,ortholog_one2one,MGP_PahariEiJ_G0019534,Tbc1d7,ortholog_one2one,Tbc1d7
ENSMUSG00000021377,MGP_CAROLIEiJ_G0018488,Dek,ortholog_one2one,MGP_SPRETEiJ_G0019368,Dek,ortholog_one2one,MGP_PahariEiJ_G0019556,Dek,ortholog_one2one,Dek
ENSMUSG00000021385,MGP_CAROLIEiJ_G0018503,Ippk,ortholog_one2one,MGP_SPRETEiJ_G0019383,Ippk,ortholog_one2one,MGP_PahariEiJ_G0019569,Ippk,ortholog_one2one,Ippk
ENSMUSG00000021391,MGP_CAROLIEiJ_G0018504,Cenpp,ortholog_one2one,MGP_SPRETEiJ_G0019384,Cenpp,ortholog_one2one,MGP_PahariEiJ_G0019570,Cenpp,ortholog_one2one,Cenpp
ENSMUSG00000021411,MGP_CAROLIEiJ_G0018421,Pxdc1,ortholog_one2one,MGP_SPRETEiJ_G0019297,Pxdc1,ortholog_one2one,MGP_PahariEiJ_G0019489,Pxdc1,ortholog_one2one,Pxdc1
ENSMUSG00000021415,MGP_CAROLIEiJ_G0018425,Tex56,ortholog_one2one,MGP_SPRETEiJ_G0019301,Tex56,ortholog_one2one,MGP_PahariEiJ_G0019493,Tex56,ortholog_one2one,Tex56
ENSMUSG00000021418,MGP_CAROLIEiJ_G0018429,Rpp40,ortholog_one2one,MGP_SPRETEiJ_G0019309,Rpp40,ortholog_one2one,MGP_PahariEiJ_G0019497,Rpp40,ortholog_one2one,Rpp40
ENSMUSG00000021519,MGP_CAROLIEiJ_G0018654,Mterf3,ortholog_one2one,MGP_SPRETEiJ_G0019536,Mterf3,ortholog_one2one,MGP_PahariEiJ_G0019719,Mterf3,ortholog_one2one,Mterf3
ENSMUSG00000021520,MGP_CAROLIEiJ_G0018653,Uqcrb,ortholog_one2one,MGP_SPRETEiJ_G0019534,Uqcrb,ortholog_one2one,MGP_PahariEiJ_G0019718,Uqcrb,ortholog_one2one,Uqcrb
ENSMUSG00000021585,MGP_CAROLIEiJ_G0018726,Cast,ortholog_one2one,MGP_SPRETEiJ_G0019609,Cast,ortholog_one2one,MGP_PahariEiJ_G0015805,Cast,ortholog_one2one,Cast
ENSMUSG00000021606,MGP_CAROLIEiJ_G0018700,Ndufs6,ortholog_one2one,MGP_SPRETEiJ_G0019584,Ndufs6,ortholog_one2one,MGP_PahariEiJ_G0015781,Ndufs6,ortholog_one2one,Ndufs6
ENSMUSG00000021607,MGP_CAROLIEiJ_G0018701,Mrpl36,ortholog_one2one,MGP_SPRETEiJ_G0019585,Mrpl36,ortholog_one2one,MGP_PahariEiJ_G0015782,Mrpl36,ortholog_one2one,Mrpl36
ENSMUSG00000021635,MGP_CAROLIEiJ_G0018844,Rad17,ortholog_one2one,MGP_SPRETEiJ_G0019723,Rad17,ortholog_one2one,MGP_PahariEiJ_G0015916,Rad17,ortholog_one2one,Rad17
ENSMUSG00000021650,MGP_CAROLIEiJ_G0018829,Ptcd2,ortholog_one2one,MGP_SPRETEiJ_G0019711,Ptcd2,ortholog_one2one,MGP_PahariEiJ_G0015904,Ptcd2,ortholog_one2one,Ptcd2
ENSMUSG00000021711,MGP_CAROLIEiJ_G0018859,Trappc13,ortholog_one2one,MGP_SPRETEiJ_G0019738,Trappc13,ortholog_one2one,MGP_PahariEiJ_G0015931,Trappc13,ortholog_one2one,Trappc13
