Gene stable ID,Vervet-AGM gene stable ID,Vervet-AGM gene name,Vervet-AGM homology type,Crab-eating macaque gene stable ID,Crab-eating macaque gene name,Crab-eating macaque homology type,Gorilla gene stable ID,Gorilla gene name,Gorilla homology type,Chimpanzee gene stable ID,Chimpanzee gene name,Chimpanzee homology type,Sumatran orangutan gene stable ID,Sumatran orangutan gene name,Sumatran orangutan homology type,Gene name
ENSG00000099341,ENSCSAG00000004073,PSMD8,ortholog_one2one,ENSMFAG00000032204,PSMD8,ortholog_one2one,ENSGGOG00000004458,PSMD8,ortholog_one2one,,,,ENSPPYG00000009931,PSMD8,ortholog_one2one,PSMD8
ENSG00000099625,ENSCSAG00000012288,CBARP,ortholog_one2one,ENSMFAG00000040214,CBARP,ortholog_one2one,ENSGGOG00000002328,,ortholog_one2one,ENSPTRG00000010188,CBARP,ortholog_one2one,ENSPPYG00000009309,CBARP,ortholog_one2one,CBARP
ENSG00000099800,ENSCSAG00000011577,TIMM13,ortholog_one2one,,,,ENSGGOG00000003459,TIMM13,ortholog_one2one,ENSPTRG00000010237,TIMM13,ortholog_one2one,ENSPPYG00000009352,TIMM13,ortholog_one2one,TIMM13
ENSG00000099817,ENSCSAG00000012336,POLR2E,ortholog_one2one,ENSMFAG00000002884,POLR2E,ortholog_one2one,ENSGGOG00000011267,POLR2E,ortholog_one2one,ENSPTRG00000010183,POLR2E,ortholog_one2one,ENSPPYG00000009305,POLR2E,ortholog_one2one,POLR2E
ENSG00000099840,ENSCSAG00000011863,IZUMO4,ortholog_one2one,ENSMFAG00000044044,IZUMO4,ortholog_one2one,ENSGGOG00000006577,IZUMO4,ortholog_one2one,ENSPTRG00000010222,IZUMO4,ortholog_one2one,ENSPPYG00000009338,IZUMO4,ortholog_one2one,IZUMO4
ENSG00000099968,ENSCSAG00000014293,BCL2L13,ortholog_one2one,ENSMFAG00000042022,BCL2L13,ortholog_one2one,ENSGGOG00000010551,,ortholog_one2one,ENSPTRG00000014040,BCL2L13,ortholog_one2one,ENSPPYG00000030055,BCL2L13,ortholog_one2one,BCL2L13
ENSG00000099995,ENSCSAG00000009470,SF3A1,ortholog_one2one,ENSMFAG00000031979,SF3A1,ortholog_one2one,ENSGGOG00000012631,SF3A1,ortholog_one2one,ENSPTRG00000014240,SF3A1,ortholog_one2one,ENSPPYG00000011707,SF3A1,ortholog_one2one,SF3A1
ENSG00000100099,ENSCSAG00000010099,HPS4,ortholog_one2one,ENSMFAG00000000717,HPS4,ortholog_one2one,ENSGGOG00000004984,HPS4,ortholog_one2one,ENSPTRG00000014194,HPS4,ortholog_one2one,ENSPPYG00000011664,HPS4,ortholog_one2one,HPS4
ENSG00000100104,ENSCSAG00000010092,SRRD,ortholog_one2one,ENSMFAG00000035520,SRRD,ortholog_one2one,ENSGGOG00000004994,SRRD,ortholog_one2one,ENSPTRG00000014195,SRRD,ortholog_one2one,ENSPPYG00000011665,SRRD,ortholog_one2one,SRRD
ENSG00000100147,ENSCSAG00000005737,CCDC134,ortholog_one2one,ENSMFAG00000031727,CCDC134,ortholog_one2one,ENSGGOG00000012055,CCDC134,ortholog_one2one,ENSPTRG00000014438,CCDC134,ortholog_one2one,ENSPPYG00000011879,CCDC134,ortholog_one2one,CCDC134
ENSG00000100162,ENSCSAG00000005725,CENPM,ortholog_one2one,ENSMFAG00000042414,CENPM,ortholog_one2one,ENSGGOG00000038045,CENPM,ortholog_one2one,ENSPTRG00000014442,CENPM,ortholog_one2one,ENSPPYG00000011884,CENPM,ortholog_one2one,CENPM
ENSG00000100209,ENSCSAG00000009956,HSCB,ortholog_one2one,,,,ENSGGOG00000017121,HSCB,ortholog_one2one,ENSPTRG00000014208,HSCB,ortholog_one2one,ENSPPYG00000011676,HSCB,ortholog_one2one,HSCB
ENSG00000100216,,,,ENSMFAG00000044855,TOMM22,ortholog_one2one,ENSGGOG00000013230,TOMM22,ortholog_one2one,ENSPTRG00000014374,TOMM22,ortholog_one2one,ENSPPYG00000034972,TOMM22,ortholog_one2one,TOMM22
ENSG00000100216,,,,ENSMFAG00000044855,TOMM22,ortholog_one2one,ENSGGOG00000013230,TOMM22,ortholog_one2one,ENSPTRG00000014374,TOMM22,ortholog_one2one,ENSPPYG00000034972,TOMM22,ortholog_one2one,TOMM22
ENSG00000100219,ENSCSAG00000009947,,ortholog_one2one,ENSMFAG00000035326,,ortholog_one2one,ENSGGOG00000007154,XBP1,ortholog_one2one,ENSPTRG00000014210,XBP1,ortholog_one2one,ENSPPYG00000011678,XBP1,ortholog_one2one,XBP1
ENSG00000100220,ENSCSAG00000008351,RTCB,ortholog_one2one,ENSMFAG00000034419,RTCB,ortholog_one2one,ENSGGOG00000011402,RTCB,ortholog_one2one,ENSPTRG00000014287,RTCB,ortholog_one2one,ENSPPYG00000011752,RTCB,ortholog_one2one,RTCB
ENSG00000100285,ENSCSAG00000009678,NEFH,ortholog_one2one,ENSMFAG00000043930,NEFH,ortholog_one2one,ENSGGOG00000011976,NEFH,ortholog_one2one,ENSPTRG00000014224,NEFH,ortholog_one2one,,,,NEFH
ENSG00000100312,,,,ENSMFAG00000034551,ACR,ortholog_one2one,ENSGGOG00000025349,ACR,ortholog_one2one,,,,ENSPPYG00000011999,,ortholog_one2one,ACR
ENSG00000100312,,,,ENSMFAG00000034551,ACR,ortholog_one2one,ENSGGOG00000025349,ACR,ortholog_one2one,,,,ENSPPYG00000011999,,ortholog_one2one,ACR
ENSG00000100312,,,,ENSMFAG00000034551,ACR,ortholog_one2one,ENSGGOG00000025349,ACR,ortholog_one2one,,,,ENSPPYG00000011999,,ortholog_one2one,ACR
ENSG00000100312,,,,ENSMFAG00000034551,ACR,ortholog_one2one,ENSGGOG00000025349,ACR,ortholog_one2one,,,,ENSPPYG00000011999,,ortholog_one2one,ACR
ENSG00000100319,ENSCSAG00000009611,ZMAT5,ortholog_one2one,,,,ENSGGOG00000003792,ZMAT5,ortholog_one2one,ENSPTRG00000014229,ZMAT5,ortholog_one2one,ENSPPYG00000011696,ZMAT5,ortholog_one2one,ZMAT5
ENSG00000100445,ENSCSAG00000015842,SDR39U1,ortholog_one2one,ENSMFAG00000035471,SDR39U1,ortholog_one2one,ENSGGOG00000016196,SDR39U1,ortholog_one2one,ENSPTRG00000006222,SDR39U1,ortholog_one2one,ENSPPYG00000031348,SDR39U1,ortholog_one2one,SDR39U1
ENSG00000100462,ENSCSAG00000016179,PRMT5,ortholog_one2one,ENSMFAG00000001324,PRMT5,ortholog_one2one,ENSGGOG00000010839,PRMT5,ortholog_one2one,ENSPTRG00000006152,PRMT5,ortholog_one2one,ENSPPYG00000005650,PRMT5,ortholog_one2one,PRMT5
ENSG00000100522,ENSCSAG00000014976,GNPNAT1,ortholog_one2one,ENSMFAG00000062287,GNPNAT1,ortholog_one2one,ENSGGOG00000025060,GNPNAT1,ortholog_one2one,ENSPTRG00000006354,GNPNAT1,ortholog_one2one,ENSPPYG00000005822,GNPNAT1,ortholog_one2one,GNPNAT1
ENSG00000100575,,,,,,,ENSGGOG00000037703,TIMM9,ortholog_one2one,ENSPTRG00000006394,TIMM9,ortholog_one2one,ENSPPYG00000005859,TIMM9,ortholog_one2one,TIMM9
ENSG00000100578,ENSCSAG00000014385,KIAA0586,ortholog_one2one,ENSMFAG00000041990,KIAA0586,ortholog_one2one,ENSGGOG00000023197,KIAA0586,ortholog_one2one,ENSPTRG00000006395,KIAA0586,ortholog_one2one,ENSPPYG00000005860,KIAA0586,ortholog_one2one,KIAA0586
ENSG00000100591,ENSCSAG00000011755,AHSA1,ortholog_one2one,ENSMFAG00000039530,AHSA1,ortholog_one2one,ENSGGOG00000007832,AHSA1,ortholog_one2one,ENSPTRG00000006582,AHSA1,ortholog_one2one,ENSPPYG00000006026,AHSA1,ortholog_one2one,AHSA1
ENSG00000100603,ENSCSAG00000011730,SNW1,ortholog_one2one,ENSMFAG00000039000,SNW1,ortholog_one2one,ENSGGOG00000026016,SNW1,ortholog_one2one,ENSPTRG00000052741,,ortholog_one2one,ENSPPYG00000006031,SNW1,ortholog_one2one,SNW1
ENSG00000100632,ENSCSAG00000013066,ERH,ortholog_one2one,ENSMFAG00000042874,ERH,ortholog_one2one,ENSGGOG00000004751,ERH,ortholog_one2one,ENSPTRG00000006482,ERH,ortholog_one2one,ENSPPYG00000005939,ERH,ortholog_one2one,ERH
ENSG00000100711,ENSCSAG00000009871,ZFYVE21,ortholog_one2one,ENSMFAG00000043178,ZFYVE21,ortholog_one2one,ENSGGOG00000009593,ZFYVE21,ortholog_one2one,ENSPTRG00000006762,ZFYVE21,ortholog_one2one,ENSPPYG00000006178,ZFYVE21,ortholog_one2one,ZFYVE21
ENSG00000100726,ENSCSAG00000011579,TELO2,ortholog_one2one,ENSMFAG00000037116,TELO2,ortholog_one2one,ENSGGOG00000005878,TELO2,ortholog_one2one,ENSPTRG00000007596,TELO2,ortholog_one2one,ENSPPYG00000006955,TELO2,ortholog_one2one,TELO2
ENSG00000100744,ENSCSAG00000010540,GSKIP,ortholog_one2one,ENSMFAG00000039414,GSKIP,ortholog_one2one,ENSGGOG00000022402,GSKIP,ortholog_one2one,ENSPTRG00000006701,GSKIP,ortholog_one2one,ENSPPYG00000006126,GSKIP,ortholog_one2one,GSKIP
ENSG00000100813,ENSCSAG00000016098,ACIN1,ortholog_one2one,ENSMFAG00000044437,ACIN1,ortholog_one2one,ENSGGOG00000007403,ACIN1,ortholog_one2one,ENSPTRG00000006159,ACIN1,ortholog_one2one,ENSPPYG00000005657,ACIN1,ortholog_one2one,ACIN1
ENSG00000100865,ENSCSAG00000010173,CINP,ortholog_one2one,ENSMFAG00000038439,CINP,ortholog_one2one,ENSGGOG00000006071,CINP,ortholog_one2one,ENSPTRG00000006741,CINP,ortholog_one2one,ENSPPYG00000006158,CINP,ortholog_one2one,CINP
ENSG00000100941,ENSCSAG00000015399,PNN,ortholog_one2one,ENSMFAG00000003712,PNN,ortholog_one2one,ENSGGOG00000024288,PNN,ortholog_one2one,ENSPTRG00000006293,PNN,ortholog_one2one,ENSPPYG00000005766,PNN,ortholog_one2one,PNN
ENSG00000100982,ENSCSAG00000014604,PCIF1,ortholog_one2one,ENSMFAG00000039034,PCIF1,ortholog_one2one,ENSGGOG00000013415,PCIF1,ortholog_one2one,ENSPTRG00000013575,PCIF1,ortholog_one2one,ENSPPYG00000011081,PCIF1,ortholog_one2one,PCIF1
ENSG00000100983,ENSCSAG00000011868,GSS,ortholog_one2one,ENSMFAG00000042365,GSS,ortholog_one2one,ENSGGOG00000006950,GSS,ortholog_one2one,ENSPTRG00000013426,GSS,ortholog_one2one,ENSPPYG00000010944,GSS,ortholog_one2one,GSS
ENSG00000101052,ENSCSAG00000014055,IFT52,ortholog_one2one,ENSMFAG00000044608,IFT52,ortholog_one2one,ENSGGOG00000016151,IFT52,ortholog_one2one,ENSPTRG00000013509,IFT52,ortholog_one2one,ENSPPYG00000011021,IFT52,ortholog_one2one,IFT52
ENSG00000101084,ENSCSAG00000009999,RAB5IF,ortholog_one2one,,,,ENSGGOG00000012877,RAB5IF,ortholog_one2one,ENSPTRG00000013460,RAB5IF,ortholog_one2one,ENSPPYG00000041575,,ortholog_one2one,RAB5IF
ENSG00000101190,ENSCSAG00000016203,,ortholog_one2one,ENSMFAG00000002692,,ortholog_one2one,ENSGGOG00000017041,TCFL5,ortholog_one2one,ENSPTRG00000023366,TCFL5,ortholog_one2one,ENSPPYG00000011219,TCFL5,ortholog_one2one,TCFL5
ENSG00000101220,ENSCSAG00000012973,ADISSP,ortholog_one2one,ENSMFAG00000025079,ADISSP,ortholog_one2one,ENSGGOG00000016987,ADISSP,ortholog_one2one,ENSPTRG00000013204,ADISSP,ortholog_one2one,ENSPPYG00000010813,ADISSP,ortholog_one2one,ADISSP
ENSG00000101247,ENSCSAG00000011769,NDUFAF5,ortholog_one2one,ENSMFAG00000044840,NDUFAF5,ortholog_one2one,ENSGGOG00000006702,NDUFAF5,ortholog_one2one,ENSPTRG00000013259,NDUFAF5,ortholog_one2one,ENSPPYG00000010716,NDUFAF5,ortholog_one2one,NDUFAF5
ENSG00000101346,ENSCSAG00000012636,POFUT1,ortholog_one2one,ENSMFAG00000046316,POFUT1,ortholog_one2one,ENSGGOG00000012867,POFUT1,ortholog_one2one,ENSPTRG00000013375,POFUT1,ortholog_one2one,ENSPPYG00000010904,POFUT1,ortholog_one2one,POFUT1
ENSG00000101407,ENSCSAG00000013725,TTI1,ortholog_one2one,ENSMFAG00000030342,TTI1,ortholog_one2one,ENSGGOG00000012498,TTI1,ortholog_one2one,ENSPTRG00000013480,TTI1,ortholog_one2one,ENSPPYG00000010991,TTI1,ortholog_one2one,TTI1
ENSG00000101464,ENSCSAG00000012058,PIGU,ortholog_one2one,ENSMFAG00000042795,PIGU,ortholog_one2one,ENSGGOG00000006437,PIGU,ortholog_one2one,ENSPTRG00000013418,PIGU,ortholog_one2one,ENSPPYG00000010939,PIGU,ortholog_one2one,PIGU
ENSG00000101639,ENSCSAG00000017492,CEP192,ortholog_one2one,ENSMFAG00000001833,CEP192,ortholog_one2one,ENSGGOG00000003293,CEP192,ortholog_one2one,ENSPTRG00000009886,CEP192,ortholog_one2one,ENSPPYG00000029698,CEP192,ortholog_one2one,CEP192
ENSG00000101745,ENSCSAG00000017561,ANKRD12,ortholog_one2one,ENSMFAG00000034700,ANKRD12,ortholog_one2one,ENSGGOG00000015949,ANKRD12,ortholog_one2one,ENSPTRG00000009857,ANKRD12,ortholog_one2one,ENSPPYG00000009012,ANKRD12,ortholog_one2one,ANKRD12
ENSG00000101850,ENSCSAG00000015333,GPR143,ortholog_one2one,ENSMFAG00000001522,GPR143,ortholog_one2one,ENSGGOG00000013718,GPR143,ortholog_one2one,ENSPTRG00000051528,GPR143,ortholog_one2one,ENSPPYG00000029613,GPR143,ortholog_one2one,GPR143
ENSG00000101997,ENSCSAG00000012858,CCDC22,ortholog_one2one,ENSMFAG00000003539,CCDC22,ortholog_one2one,ENSGGOG00000000912,CCDC22,ortholog_one2one,ENSPTRG00000021889,CCDC22,ortholog_one2one,ENSPPYG00000020340,CCDC22,ortholog_one2one,CCDC22
ENSG00000102109,ENSCSAG00000013181,PCSK1N,ortholog_one2one,,,,ENSGGOG00000004538,PCSK1N,ortholog_one2one,ENSPTRG00000049734,PCSK1N,ortholog_one2one,ENSPPYG00000020322,PCSK1N,ortholog_one2one,PCSK1N
ENSG00000102125,ENSCSAG00000017730,TAFAZZIN,ortholog_one2one,ENSMFAG00000028691,TAFAZZIN,ortholog_one2one,ENSGGOG00000011947,TAZ,ortholog_one2one,ENSPTRG00000022434,TAFAZZIN,ortholog_one2one,ENSPPYG00000020876,TAFAZZIN,ortholog_one2one,TAFAZZIN
ENSG00000102871,ENSCSAG00000003737,TRADD,ortholog_one2one,,,,ENSGGOG00000011883,,ortholog_one2one,ENSPTRG00000008215,TRADD,ortholog_one2one,ENSPPYG00000007440,TRADD,ortholog_one2one,TRADD
ENSG00000102897,ENSCSAG00000007506,LYRM1,ortholog_one2one,ENSMFAG00000003508,,ortholog_one2one,ENSGGOG00000044012,,ortholog_one2one,ENSPTRG00000007853,LYRM1,ortholog_one2one,ENSPPYG00000040265,LYRM1,ortholog_one2one,LYRM1
ENSG00000102900,ENSCSAG00000004986,NUP93,ortholog_one2one,ENSMFAG00000042559,NUP93,ortholog_one2one,ENSGGOG00000010092,NUP93,ortholog_one2one,ENSPTRG00000008142,NUP93,ortholog_one2one,ENSPPYG00000007375,NUP93,ortholog_one2one,NUP93
ENSG00000102977,ENSCSAG00000003934,ACD,ortholog_one2one,ENSMFAG00000038023,ACD,ortholog_one2one,ENSGGOG00000003881,ACD,ortholog_one2one,ENSPTRG00000008238,ACD,ortholog_one2one,ENSPPYG00000007463,ACD,ortholog_one2one,ACD
ENSG00000103145,ENSCSAG00000010254,HCFC1R1,ortholog_one2one,ENSMFAG00000037663,HCFC1R1,ortholog_one2one,ENSGGOG00000005157,HCFC1R1,ortholog_one2one,,,,ENSPPYG00000007026,,ortholog_one2one,HCFC1R1
ENSG00000103145,ENSCSAG00000010254,HCFC1R1,ortholog_one2one,ENSMFAG00000037663,HCFC1R1,ortholog_one2one,ENSGGOG00000005157,HCFC1R1,ortholog_one2one,,,,ENSPPYG00000007026,,ortholog_one2one,HCFC1R1
ENSG00000103168,ENSCSAG00000003346,TAF1C,ortholog_one2one,ENSMFAG00000003245,TAF1C,ortholog_one2one,ENSGGOG00000000942,TAF1C,ortholog_one2one,ENSPTRG00000008411,TAF1C,ortholog_one2one,ENSPPYG00000007600,TAF1C,ortholog_one2one,TAF1C
ENSG00000103248,ENSCSAG00000003139,MTHFSD,ortholog_one2one,ENSMFAG00000044698,MTHFSD,ortholog_one2one,ENSGGOG00000014557,MTHFSD,ortholog_one2one,ENSPTRG00000008440,MTHFSD,ortholog_one2one,ENSPPYG00000007624,MTHFSD,ortholog_one2one,MTHFSD
ENSG00000103363,,,,ENSMFAG00000024597,ELOB,ortholog_one2one,ENSGGOG00000015306,,ortholog_one2one,ENSPTRG00000051587,ELOB,ortholog_one2one,ENSPPYG00000007013,,ortholog_one2one,ELOB
ENSG00000103502,ENSCSAG00000006124,,ortholog_one2one,ENSMFAG00000004028,CDIPT,ortholog_one2one,ENSGGOG00000015612,CDIPT,ortholog_one2one,ENSPTRG00000007972,CDIPT,ortholog_one2one,ENSPPYG00000007256,,ortholog_one2one,CDIPT
ENSG00000103671,ENSCSAG00000012499,TRIP4,ortholog_one2one,ENSMFAG00000036568,TRIP4,ortholog_one2one,ENSGGOG00000022608,TRIP4,ortholog_one2one,ENSPTRG00000007160,TRIP4,ortholog_one2one,ENSPPYG00000006550,TRIP4,ortholog_one2one,TRIP4
ENSG00000103994,ENSCSAG00000008803,ZNF106,ortholog_one2one,ENSMFAG00000031499,ZNF106,ortholog_one2one,ENSGGOG00000007774,ZNF106,ortholog_one2one,ENSPTRG00000006974,ZNF106,ortholog_one2one,ENSPPYG00000035819,ZNF106,ortholog_one2one,ZNF106
ENSG00000104131,ENSCSAG00000018642,,ortholog_one2one,ENSMFAG00000031049,EIF3J,ortholog_one2one,ENSGGOG00000000548,EIF3J,ortholog_one2one,ENSPTRG00000051845,EIF3J,ortholog_one2one,ENSPPYG00000006431,EIF3J,ortholog_one2one,EIF3J
ENSG00000104164,ENSCSAG00000010324,BLOC1S6,ortholog_one2one,ENSMFAG00000034141,BLOC1S6,ortholog_one2one,ENSGGOG00000013892,BLOC1S6,ortholog_one2one,ENSPTRG00000007038,BLOC1S6,ortholog_one2one,ENSPPYG00000037996,BLOC1S6,ortholog_one2one,BLOC1S6
ENSG00000104549,ENSCSAG00000010159,SQLE,ortholog_one2one,ENSMFAG00000043907,SQLE,ortholog_one2one,ENSGGOG00000007317,SQLE,ortholog_one2one,ENSPTRG00000020572,SQLE,ortholog_one2one,ENSPPYG00000018872,SQLE,ortholog_one2one,SQLE
ENSG00000104671,ENSCSAG00000015839,DCTN6,ortholog_one2one,ENSMFAG00000041261,DCTN6,ortholog_one2one,ENSGGOG00000013074,DCTN6,ortholog_one2one,ENSPTRG00000020134,DCTN6,ortholog_one2one,ENSPPYG00000018486,DCTN6,ortholog_one2one,DCTN6
ENSG00000104881,ENSCSAG00000003187,,ortholog_one2one,ENSMFAG00000056756,,ortholog_one2one,,,,ENSPTRG00000011150,PPP1R13L,ortholog_one2one,ENSPPYG00000010118,PPP1R13L,ortholog_one2one,PPP1R13L
ENSG00000104885,ENSCSAG00000011808,DOT1L,ortholog_one2one,ENSMFAG00000049331,,ortholog_one2one,ENSGGOG00000006592,DOT1L,ortholog_one2one,ENSPTRG00000010225,DOT1L,ortholog_one2one,ENSPPYG00000009340,DOT1L,ortholog_one2one,DOT1L
ENSG00000104897,ENSCSAG00000011717,SF3A2,ortholog_one2one,ENSMFAG00000002638,SF3A2,ortholog_one2one,ENSGGOG00000006613,SF3A2,ortholog_one2one,ENSPTRG00000010227,SF3A2,ortholog_one2one,ENSPPYG00000009342,SF3A2,ortholog_one2one,SF3A2
ENSG00000104979,ENSCSAG00000006444,C19orf53,ortholog_one2one,,,,ENSGGOG00000027024,C19orf53,ortholog_one2one,ENSPTRG00000010565,C19H19orf53,ortholog_one2one,ENSPPYG00000010571,C19H19orf53,ortholog_one2one,C19orf53
ENSG00000104980,ENSCSAG00000008162,TIMM44,ortholog_one2one,ENSMFAG00000037515,TIMM44,ortholog_one2one,ENSGGOG00000005220,TIMM44,ortholog_one2one,ENSPTRG00000010412,TIMM44,ortholog_one2one,ENSPPYG00000009495,TIMM44,ortholog_one2one,TIMM44
ENSG00000105085,ENSCSAG00000005707,MED26,ortholog_one2one,ENSMFAG00000047757,,ortholog_one2one,ENSGGOG00000016370,MED26,ortholog_one2one,ENSPTRG00000010649,MED26,ortholog_one2one,ENSPPYG00000040195,MED26,ortholog_one2one,MED26
ENSG00000105220,ENSCSAG00000004646,GPI,ortholog_one2one,,,,ENSGGOG00000016932,GPI,ortholog_one2one,ENSPTRG00000010816,GPI,ortholog_one2one,ENSPPYG00000009835,GPI,ortholog_one2one,GPI
ENSG00000105220,ENSCSAG00000004646,GPI,ortholog_one2one,,,,ENSGGOG00000016932,GPI,ortholog_one2one,ENSPTRG00000010816,GPI,ortholog_one2one,ENSPPYG00000009835,GPI,ortholog_one2one,GPI
ENSG00000105254,ENSCSAG00000004251,TBCB,ortholog_one2one,ENSMFAG00000041556,TBCB,ortholog_one2one,ENSGGOG00000015419,TBCB,ortholog_one2one,ENSPTRG00000010886,TBCB,ortholog_one2one,ENSPPYG00000040319,TBCB,ortholog_one2one,TBCB
ENSG00000105617,,,,ENSMFAG00000037143,LENG1,ortholog_one2one,ENSGGOG00000013007,LENG1,ortholog_one2one,,,,ENSPPYG00000010373,LENG1,ortholog_one2one,LENG1
ENSG00000105617,,,,ENSMFAG00000037143,LENG1,ortholog_one2one,ENSGGOG00000013007,LENG1,ortholog_one2one,,,,ENSPPYG00000010373,LENG1,ortholog_one2one,LENG1
ENSG00000105617,,,,ENSMFAG00000037143,LENG1,ortholog_one2one,ENSGGOG00000013007,LENG1,ortholog_one2one,,,,ENSPPYG00000010373,LENG1,ortholog_one2one,LENG1
ENSG00000105617,,,,ENSMFAG00000037143,LENG1,ortholog_one2one,ENSGGOG00000013007,LENG1,ortholog_one2one,,,,ENSPPYG00000010373,LENG1,ortholog_one2one,LENG1
ENSG00000105617,,,,ENSMFAG00000037143,LENG1,ortholog_one2one,ENSGGOG00000013007,LENG1,ortholog_one2one,,,,ENSPPYG00000010373,LENG1,ortholog_one2one,LENG1
ENSG00000105617,,,,ENSMFAG00000037143,LENG1,ortholog_one2one,ENSGGOG00000013007,LENG1,ortholog_one2one,,,,ENSPPYG00000010373,LENG1,ortholog_one2one,LENG1
ENSG00000105618,ENSCSAG00000001903,PRPF31,ortholog_one2one,ENSMFAG00000001108,PRPF31,ortholog_one2one,ENSGGOG00000016516,PRPF31,ortholog_one2one,,,,ENSPPYG00000010371,PRPF31,ortholog_one2one,PRPF31
ENSG00000105618,ENSCSAG00000001903,PRPF31,ortholog_one2one,ENSMFAG00000001108,PRPF31,ortholog_one2one,ENSGGOG00000016516,PRPF31,ortholog_one2one,,,,ENSPPYG00000010371,PRPF31,ortholog_one2one,PRPF31
ENSG00000105619,ENSCSAG00000001904,TFPT,ortholog_one2one,ENSMFAG00000031792,TFPT,ortholog_one2one,ENSGGOG00000016508,TFPT,ortholog_one2one,,,,ENSPPYG00000010370,TFPT,ortholog_one2one,TFPT
ENSG00000105619,ENSCSAG00000001904,TFPT,ortholog_one2one,ENSMFAG00000031792,TFPT,ortholog_one2one,ENSGGOG00000016508,TFPT,ortholog_one2one,,,,ENSPPYG00000010370,TFPT,ortholog_one2one,TFPT
ENSG00000105655,ENSCSAG00000005350,ISYNA1,ortholog_one2one,ENSMFAG00000044263,ISYNA1,ortholog_one2one,ENSGGOG00000016939,ISYNA1,ortholog_one2one,ENSPTRG00000010710,ISYNA1,ortholog_one2one,ENSPPYG00000009742,ISYNA1,ortholog_one2one,ISYNA1
ENSG00000105676,ENSCSAG00000005225,ARMC6,ortholog_one2one,ENSMFAG00000000505,ARMC6,ortholog_one2one,ENSGGOG00000006708,ARMC6,ortholog_one2one,ENSPTRG00000010728,ARMC6,ortholog_one2one,ENSPPYG00000009757,ARMC6,ortholog_one2one,ARMC6
ENSG00000105677,ENSCSAG00000004481,TMEM147,ortholog_one2one,ENSMFAG00000038699,TMEM147,ortholog_one2one,ENSGGOG00000000129,TMEM147,ortholog_one2one,ENSPTRG00000010849,TMEM147,ortholog_one2one,ENSPPYG00000009868,TMEM147,ortholog_one2one,TMEM147
ENSG00000105778,ENSCSAG00000014841,AVL9,ortholog_one2one,ENSMFAG00000030881,AVL9,ortholog_one2one,ENSGGOG00000010335,AVL9,ortholog_one2one,,,,ENSPPYG00000017660,AVL9,ortholog_one2one,AVL9
ENSG00000105778,ENSCSAG00000014841,AVL9,ortholog_one2one,ENSMFAG00000030881,AVL9,ortholog_one2one,ENSGGOG00000010335,AVL9,ortholog_one2one,,,,ENSPPYG00000017660,AVL9,ortholog_one2one,AVL9
ENSG00000105792,ENSCSAG00000012484,CFAP69,ortholog_one2one,ENSMFAG00000034046,CFAP69,ortholog_one2one,ENSGGOG00000034860,CFAP69,ortholog_one2one,,,,ENSPPYG00000017831,CFAP69,ortholog_one2one,CFAP69
ENSG00000105792,ENSCSAG00000012484,CFAP69,ortholog_one2one,ENSMFAG00000034046,CFAP69,ortholog_one2one,ENSGGOG00000034860,CFAP69,ortholog_one2one,,,,ENSPPYG00000017831,CFAP69,ortholog_one2one,CFAP69
ENSG00000106244,,,,,,,ENSGGOG00000025196,PDAP1,ortholog_one2one,ENSPTRG00000041711,PDAP1,ortholog_one2one,ENSPPYG00000017375,,ortholog_one2one,PDAP1
ENSG00000106245,ENSCSAG00000017793,BUD31,ortholog_one2one,ENSMFAG00000035579,BUD31,ortholog_one2one,ENSGGOG00000015119,BUD31,ortholog_one2one,ENSPTRG00000019451,BUD31,ortholog_one2one,ENSPPYG00000017376,BUD31,ortholog_one2one,BUD31
ENSG00000106355,,,,,,,ENSGGOG00000043469,LSM5,ortholog_one2one,ENSPTRG00000019057,LSM5,ortholog_one2one,ENSPPYG00000017661,LSM5,ortholog_one2one,LSM5
ENSG00000106355,,,,,,,ENSGGOG00000043469,LSM5,ortholog_one2one,ENSPTRG00000019057,LSM5,ortholog_one2one,ENSPPYG00000017661,LSM5,ortholog_one2one,LSM5
ENSG00000106400,ENSCSAG00000018027,ZNHIT1,ortholog_one2one,ENSMFAG00000034086,ZNHIT1,ortholog_one2one,ENSGGOG00000016713,ZNHIT1,ortholog_one2one,,,,ENSPPYG00000034104,,ortholog_one2one,ZNHIT1
ENSG00000106400,ENSCSAG00000018027,ZNHIT1,ortholog_one2one,ENSMFAG00000034086,ZNHIT1,ortholog_one2one,ENSGGOG00000016713,ZNHIT1,ortholog_one2one,,,,ENSPPYG00000034104,,ortholog_one2one,ZNHIT1
ENSG00000106459,ENSCSAG00000009893,NRF1,ortholog_one2one,ENSMFAG00000004077,NRF1,ortholog_one2one,ENSGGOG00000010726,NRF1,ortholog_one2one,ENSPTRG00000019683,NRF1,ortholog_one2one,ENSPPYG00000017996,NRF1,ortholog_one2one,NRF1
ENSG00000106692,ENSCSAG00000011375,FKTN,ortholog_one2one,ENSMFAG00000035942,FKTN,ortholog_one2one,ENSGGOG00000005619,FKTN,ortholog_one2one,ENSPTRG00000021224,FKTN,ortholog_one2one,ENSPPYG00000019474,TMEM38B,ortholog_one2one,FKTN
