ENSEMBL gene ID	E1_ADIP3773	E1_ADIP3842	E1_ADIP3886
ENSBTAG00000019470	48.49859	35.03428	44.52593
ENSBTAG00000019471	64.95853	118.6051	81.73121
ENSBTAG00000019488	6.084776	4.267269	5.050267
ENSBTAG00000019502	17.52167	26.56754	23.01007
ENSBTAG00000019509	4.248444	4.913888	3.847713
ENSBTAG00000019510	12.82967	19.22023	18.05848
ENSBTAG00000019511	27.15544	31.02081	31.05596
ENSBTAG00000019512	0.0	0.0	0.0
ENSBTAG00000019515	69.40041	79.43694	73.74432
ENSBTAG00000019516	39.4133	42.83802	44.64896
ENSBTAG00000019518	10.63573	13.98998	13.5672
ENSBTAG00000019520	19.17215	19.35693	21.82645
ENSBTAG00000019563	0.637916	0.76742	0.615051
ENSBTAG00000019564	24.88781	25.39432	27.31756
ENSBTAG00000019580	0.0	0.0	0.0
ENSBTAG00000019604	70.99805	45.23375	63.23434
ENSBTAG00000019605	4.810586	2.436387	2.537398
ENSBTAG00000019630	25.35292	23.67767	23.89792
ENSBTAG00000019646	13.75274	15.98319	17.50145
ENSBTAG00000019648	1281.418	2111.061	1402.137
ENSBTAG00000019660	13.177	16.81561	19.53576
ENSBTAG00000019662	11.25207	13.56865	13.57529
ENSBTAG00000019687	3.137995	2.595864	2.598795
ENSBTAG00000019718	2008.486	3317.599	2059.683
ENSBTAG00000019735	13.03228	12.51959	11.51485
ENSBTAG00000019741	11.02814	11.31511	9.687164
ENSBTAG00000019770	0.0	0.053201	0.0
ENSBTAG00000019777	5.498483	0.300076	0.649481
ENSBTAG00000019780	35.14548	24.15824	23.31654
ENSBTAG00000019785	35.35144	29.65995	37.00096
ENSBTAG00000019787	25.30928	27.15221	25.8771
ENSBTAG00000019828	15.63838	16.08775	17.78749
ENSBTAG00000019830	17.88358	19.55349	18.34734
ENSBTAG00000019831	22.52945	22.12203	20.5014
ENSBTAG00000019836	9.278112	12.2739	11.74837
ENSBTAG00000019838	103.344	98.14687	114.9461
ENSBTAG00000019841	0.276037	0.406278	0.368555
ENSBTAG00000019845	10.77493	9.357242	10.94138
ENSBTAG00000019846	8.020504	7.894583	8.240099
ENSBTAG00000019847	6.923174	3.244635	5.247257
ENSBTAG00000019854	12.28074	10.74835	12.93656
ENSBTAG00000019886	1.622354	1.097642	1.676976
ENSBTAG00000019888	16.60033	16.16034	17.1601
ENSBTAG00000019889	3.024244	2.964595	3.287931
ENSBTAG00000019891	80.17381	88.22944	68.37949
ENSBTAG00000019895	1.128636	1.476985	1.333308
ENSBTAG00000019907	0.535972	0.710952	0.851921
ENSBTAG00000019909	10.5152	10.74698	12.27477
ENSBTAG00000019910	68.21149	69.13771	68.3946
ENSBTAG00000019911	101.1764	97.62378	86.38069
ENSBTAG00000019912	0.066711	0.12917	0.221864
ENSBTAG00000019914	36.31196	38.52704	40.22004
ENSBTAG00000019937	7.887554	8.211756	8.4149
ENSBTAG00000019938	7.042791	5.490231	6.46358
ENSBTAG00000019952	4.694451	4.286483	4.44289
ENSBTAG00000019972	10.22822	8.379792	8.422217
ENSBTAG00000019977	0.021189	0.033183	0.176656
ENSBTAG00000019986	30.61719	36.16919	36.10859
ENSBTAG00000019988	9.9777	7.112996	9.739197
ENSBTAG00000019989	6.741107	6.2751	6.423275
ENSBTAG00000020014	9.18161	9.654321	11.18209
ENSBTAG00000020015	3.963299	3.755528	5.455487
ENSBTAG00000020037	2.908903	1.217282	1.588459
ENSBTAG00000020040	16.44047	34.75956	30.7721
ENSBTAG00000020041	3.377903	3.86629	4.016382
ENSBTAG00000020042	4.182244	2.8949	3.894385
ENSBTAG00000020059	0.501925	0.445432	0.103264
ENSBTAG00000020060	453.1368	411.1956	556.3858
ENSBTAG00000020080	1.369359	0.319603	1.18927
ENSBTAG00000020082	0.669384	1.567325	1.414639
ENSBTAG00000020096	1.130609	2.935512	4.687988
ENSBTAG00000020108	38.01334	16.75904	15.93108
ENSBTAG00000020115	12.85633	12.59612	14.02599
ENSBTAG00000020123	46.74625	62.22643	57.05193
ENSBTAG00000020124	16.29654	18.31799	19.26671
ENSBTAG00000020125	20.02468	20.83843	21.88562
ENSBTAG00000020127	0.0	0.0	0.0
ENSBTAG00000020139	1133.142	1683.444	1224.094
ENSBTAG00000020142	3.115165	2.292007	2.37345
ENSBTAG00000020143	9.151102	8.293122	6.99324
ENSBTAG00000020148	16.49371	13.80042	18.65211
ENSBTAG00000020150	1.22297	1.095058	0.728716
ENSBTAG00000020152	94.10049	132.2287	114.6349
ENSBTAG00000020153	7.175107	4.720331	4.916832
ENSBTAG00000020154	32.22699	38.5713	42.0209
ENSBTAG00000020166	10.49505	9.844657	11.04068
ENSBTAG00000020169	11.41806	14.41994	13.02447
ENSBTAG00000020172	1.460351	0.87348	1.108352
ENSBTAG00000020180	13.87705	10.84159	10.45663
ENSBTAG00000020232	12.46085	12.25692	14.58489
ENSBTAG00000020237	11.40268	14.48352	15.21521
ENSBTAG00000020251	0.0	0.0	0.0
ENSBTAG00000020272	44.02936	17.84998	18.6588
ENSBTAG00000020273	1.946618	0.683908	1.064913
ENSBTAG00000020277	13.39952	7.326757	8.77095
ENSBTAG00000020299	0.0	0.0	0.0
ENSBTAG00000020300	0.0	0.0	0.0
ENSBTAG00000020302	0.0	0.0	0.0
ENSBTAG00000020307	17.34571	20.01208	20.51436
ENSBTAG00000020311	16.1963	20.34887	24.23092
ENSBTAG00000020327	10.9207	13.19048	12.91934
ENSBTAG00000020329	1.346077	1.633255	1.419517
ENSBTAG00000020331	12.71218	7.826746	3.959082
ENSBTAG00000020338	0.546586	0.23733	0.647036
ENSBTAG00000020340	7.537567	11.63791	14.66199
ENSBTAG00000020344	0.278033	0.303314	1.380671
ENSBTAG00000020346	2.329554	6.117941	6.7418
ENSBTAG00000020367	12.83998	8.262209	10.40568
ENSBTAG00000020371	16.70527	23.37013	20.97618
ENSBTAG00000020376	38.54788	37.27459	36.06834
ENSBTAG00000020379	7.501548	5.344657	7.537964
ENSBTAG00000020381	20.21852	26.94387	26.14845
ENSBTAG00000020395	4.805696	7.557928	8.948334
ENSBTAG00000020399	9.379837	14.54272	14.91319
ENSBTAG00000020421	18.48673	22.30606	22.13476
ENSBTAG00000020428	15.05673	22.24659	19.12443
ENSBTAG00000020429	17.45961	29.30528	23.67252
ENSBTAG00000020432	5.070832	5.473104	6.742724
ENSBTAG00000020441	12.27854	13.29564	13.6107
ENSBTAG00000020475	11.51918	13.35224	11.04655
ENSBTAG00000020477	39.82572	42.38803	36.54701
ENSBTAG00000020515	7.855265	7.54306	8.194715
ENSBTAG00000020530	10.37032	11.89312	11.52395
ENSBTAG00000020537	0.0	0.046427	0.0
ENSBTAG00000020539	66.7933	95.95652	162.7886
ENSBTAG00000020540	0.4747	0.574491	0.527858
ENSBTAG00000020564	0.0	0.0	0.008693
ENSBTAG00000020591	5.164476	6.529113	5.648011
ENSBTAG00000020601	11.61693	3.708841	9.574441
ENSBTAG00000020606	23.44099	23.63228	27.08988
ENSBTAG00000020607	19.06939	17.26864	19.63693
ENSBTAG00000020608	19.55111	18.24785	20.27702
ENSBTAG00000020610	5.812476	9.205622	9.158123
ENSBTAG00000020611	4.683198	11.40291	10.58865
ENSBTAG00000020622	0.070751	0.035235	0.160366
ENSBTAG00000020629	5.865414	8.432795	6.496231
ENSBTAG00000020645	271.123	239.4154	252.5992
ENSBTAG00000020652	0.751741	0.562895	1.199894
ENSBTAG00000020653	7.318352	11.31519	9.919251
ENSBTAG00000020655	18.42436	17.94711	20.44776
ENSBTAG00000020658	2.669865	3.623438	5.989702
ENSBTAG00000020662	35.71936	53.21199	46.98915
ENSBTAG00000020663	33.85976	51.20684	48.4748
ENSBTAG00000020671	3.2224	4.952659	4.253396
ENSBTAG00000020698	10.28995	13.91944	17.93518
ENSBTAG00000020700	3.525304	3.227113	5.034351
ENSBTAG00000020720	33.19637	56.0008	49.94491
ENSBTAG00000020731	0.0	0.0	0.0
ENSBTAG00000020748	5.762733	6.679217	6.04808
ENSBTAG00000020751	39.86502	48.1596	48.84343
ENSBTAG00000020754	5.215894	7.474102	7.159448
ENSBTAG00000020757	180.0784	318.6116	271.8951
ENSBTAG00000020758	6.141077	7.686577	8.540991
ENSBTAG00000020774	0.421775	0.063422	0.134279
ENSBTAG00000020781	8.807712	7.061708	9.078587
ENSBTAG00000020782	13.90796	12.73955	13.99639
ENSBTAG00000020800	2.794777	2.757399	2.742951
ENSBTAG00000020819	42.2322	45.14316	45.00439
ENSBTAG00000020850	25.04717	27.3322	23.48311
ENSBTAG00000020852	15.47975	28.25868	27.27604
ENSBTAG00000020853	45.03843	20.16987	14.17519
ENSBTAG00000020878	3.657395	4.990229	4.549303
ENSBTAG00000020883	0.0	0.0	0.0
ENSBTAG00000020907	1.646744	1.731071	1.81548
ENSBTAG00000020994	8.279243	7.609263	7.974282
ENSBTAG00000020996	19.46664	23.43788	23.91777
ENSBTAG00000020999	25.33075	18.77727	19.73274
ENSBTAG00000021002	22.38205	9.382246	11.57316
ENSBTAG00000021009	0.037738	0.0	0.0
ENSBTAG00000021021	9.759298	7.350244	11.87916
ENSBTAG00000021026	0.0	0.0	0.0
ENSBTAG00000021048	112.5772	93.36143	165.5759
ENSBTAG00000021058	20.86933	25.97518	25.20387
ENSBTAG00000021060	6.226052	6.474	6.07427
ENSBTAG00000021061	125.0112	133.2445	114.7544
ENSBTAG00000021062	52.79819	65.20367	76.62896
ENSBTAG00000021078	6.806415	8.617591	8.940873
ENSBTAG00000021083	4.142173	5.727712	5.649139
ENSBTAG00000021087	4.110957	3.125902	4.417951
ENSBTAG00000021093	1301.53	1951.514	1382.681
ENSBTAG00000021100	0.0	0.0	0.0
ENSBTAG00000021102	16.25825	12.68594	12.36096
ENSBTAG00000021128	97.32518	138.442	135.9313
ENSBTAG00000021130	33.90371	31.41933	35.99917
ENSBTAG00000021140	12.43062	9.557465	14.54351
ENSBTAG00000021141	1.531023	0.984622	0.748426
ENSBTAG00000021145	4.404034	4.076249	4.213175
ENSBTAG00000021165	6.011782	7.005977	7.774834
ENSBTAG00000021168	3.263444	2.222611	2.269704
ENSBTAG00000021185	0.0	0.0	0.0
ENSBTAG00000021223	32.33304	47.21051	62.60291
ENSBTAG00000021227	364.8757	401.3351	260.4615
ENSBTAG00000021231	36.65739	37.0596	36.96918
ENSBTAG00000021257	0.041618	0.0	0.0
ENSBTAG00000021262	101.564	119.4644	102.5104
ENSBTAG00000021272	1.549336	1.91878	4.242344
ENSBTAG00000021273	3.826395	2.613797	4.086951
ENSBTAG00000021275	45.8844	40.7147	42.83918
ENSBTAG00000021301	30.46718	32.85844	38.38056
ENSBTAG00000021302	1.895706	2.105924	25.18097
ENSBTAG00000021303	5.270686	7.758568	6.30411
ENSBTAG00000021304	5.820862	6.328016	6.53038
ENSBTAG00000021310	0.192191	0.203259	0.27449
ENSBTAG00000021316	0.056063	0.210336	0.057201
ENSBTAG00000021319	49.09265	58.62052	60.59801
ENSBTAG00000021337	21.785	20.72188	24.11232
ENSBTAG00000021378	74.26945	283.1864	216.1469
ENSBTAG00000021421	0.0	0.0	0.0
ENSBTAG00000021449	7.531448	8.096272	9.987148
ENSBTAG00000021464	43.16215	46.89938	40.16319
ENSBTAG00000021471	3.548187	3.869987	3.151746
ENSBTAG00000021482	30.22624	39.51095	40.51697
ENSBTAG00000021485	30.80739	28.95569	18.13742
ENSBTAG00000021550	0.874641	0.726179	1.179533
ENSBTAG00000021570	0.261417	0.183515	0.090653
ENSBTAG00000021600	1.621445	2.160697	2.111471
ENSBTAG00000021606	3.745453	2.946766	2.766326
ENSBTAG00000021607	3.71391	3.941112	3.613925
ENSBTAG00000021615	0.0	0.0	0.0
ENSBTAG00000021616	1.180714	2.03618	1.919117
ENSBTAG00000021633	6.660284	4.936499	6.279763
ENSBTAG00000021634	9.647119	10.41356	14.23263
ENSBTAG00000021637	8.209243	12.49333	10.90938
ENSBTAG00000021645	4.263993	3.871728	4.181695
ENSBTAG00000021649	3.36249	6.164701	3.426758
ENSBTAG00000021653	17.94232	14.151	17.86011
ENSBTAG00000021660	14.77979	22.63508	20.46704
ENSBTAG00000021661	1.558178	1.785067	1.737843
ENSBTAG00000021671	5.303677	8.305402	6.56827
ENSBTAG00000021678	13.52812	12.28376	11.84134
ENSBTAG00000021694	6.863372	7.022226	8.072822
ENSBTAG00000021695	43.44598	28.17467	13.08524
ENSBTAG00000021706	11.71582	15.63834	19.18218
ENSBTAG00000021720	106.2086	117.4885	91.21208
ENSBTAG00000021723	3.127619	6.155593	5.539225
ENSBTAG00000021724	62.10883	43.44142	33.40953
ENSBTAG00000021780	16.97556	12.89014	14.8822
ENSBTAG00000021781	19.95131	15.86306	16.75915
ENSBTAG00000021787	1.21906	1.054818	0.801216
ENSBTAG00000021791	4.819293	4.425668	4.640853
ENSBTAG00000021795	0.065439	0.0	0.0
ENSBTAG00000021796	13.04059	15.07924	14.04335
ENSBTAG00000021798	18.68382	18.11531	17.93717
ENSBTAG00000021799	187.1195	180.093	227.9435
ENSBTAG00000021802	41.0443	43.46607	41.86561
ENSBTAG00000021808	12.84148	17.75339	18.74408
ENSBTAG00000021810	20.55945	27.17316	27.4357
ENSBTAG00000021818	24.77396	20.67025	23.85283
ENSBTAG00000021820	21.22041	18.98166	18.96746
ENSBTAG00000021829	34.25423	23.06547	26.22037
ENSBTAG00000021841	3.617811	2.032798	3.354275
ENSBTAG00000021844	0.033742	0.0	0.076206
ENSBTAG00000021845	8.770375	9.84876	9.681343
ENSBTAG00000021887	0.026385	0.056456	0.187672
ENSBTAG00000021893	6.359779	7.617177	7.519632
ENSBTAG00000021894	13.56483	16.02876	13.00439
ENSBTAG00000021897	5.39348	6.496019	7.491875
ENSBTAG00000021916	0.897992	2.631852	3.472943
ENSBTAG00000021931	46.84791	63.28542	43.34755
ENSBTAG00000021934	37.31648	15.76498	28.3565
ENSBTAG00000021935	9.91492	11.50356	9.532182
ENSBTAG00000021938	3.395809	3.355034	3.825372
ENSBTAG00000021939	15.01322	11.35685	12.83966
ENSBTAG00000021944	210.4254	204.6145	149.4393
ENSBTAG00000021945	134.1875	39.43847	49.47539
ENSBTAG00000022022	16.46799	16.38482	17.06471
ENSBTAG00000022030	0.0	0.0	0.0
ENSBTAG00000022032	489.8203	238.449	121.1066
ENSBTAG00000022044	32.56218	41.46942	41.99626
ENSBTAG00000022067	0.991792	0.94055	0.51156
ENSBTAG00000022069	10.12081	8.744143	10.27288
ENSBTAG00000022114	17.78541	13.45277	13.65603
ENSBTAG00000022461	50.20224	45.15855	51.81047
ENSBTAG00000022471	1.68187	0.674712	0.477848
ENSBTAG00000022520	0.605585	0.165386	0.304375
ENSBTAG00000022571	0.0	0.0	0.178253
ENSBTAG00000022632	35.69553	34.43486	33.10835
ENSBTAG00000022656	3.426443	4.356649	4.062336
ENSBTAG00000022681	3.265858	4.027216	3.542064
ENSBTAG00000022751	0.810848	0.766752	0.811615
ENSBTAG00000022799	28.52696	20.0068	34.30136
ENSBTAG00000022813	2.130101	1.814003	1.854396
ENSBTAG00000022927	24.20884	17.50925	17.97426
ENSBTAG00000022986	8.996452	11.01071	16.43749
ENSBTAG00000023106	6.272373	7.520455	8.945466
ENSBTAG00000023179	8.656077	6.743584	7.531304
ENSBTAG00000023192	0.0	0.0	0.0
ENSBTAG00000023369	0.422146	0.08446	0.026382
ENSBTAG00000023375	5.969616	7.783925	5.26759
ENSBTAG00000023377	99.43345	135.379	155.2024
ENSBTAG00000023384	2.162347	5.652689	7.950593
ENSBTAG00000023417	15.56571	25.84527	23.28137
ENSBTAG00000023453	5.322421	3.653736	4.33875
ENSBTAG00000023610	30.35814	34.96146	30.8224
ENSBTAG00000023632	2.680161	3.60734	4.046367
ENSBTAG00000023635	0.264814	0.388699	0.596084
ENSBTAG00000023675	2.85696	2.419423	2.950613
ENSBTAG00000023734	0.611729	1.098319	1.7944
ENSBTAG00000023752	0.0	0.140657	0.0
ENSBTAG00000023814	2.370093	0.927462	0.869322
ENSBTAG00000023831	3.652118	3.299892	3.89972
ENSBTAG00000023843	0.555578	0.756997	1.229818
ENSBTAG00000023885	5.060955	4.923797	6.906468
ENSBTAG00000023907	241.3403	118.6773	121.8048
ENSBTAG00000023989	4.851104	5.33751	5.784309
ENSBTAG00000023997	150.6208	145.2686	132.2215
ENSBTAG00000024042	5.402582	5.906898	4.914986
ENSBTAG00000024107	3.724766	4.452857	5.781125
ENSBTAG00000024132	0.0	0.0	0.0
ENSBTAG00000024162	7.985024	4.899127	3.795295
ENSBTAG00000024219	0.0	0.0	0.042623
ENSBTAG00000024291	1.225378	0.0	0.205842
ENSBTAG00000024431	2.97167	2.314186	3.133924
ENSBTAG00000024476	62.59436	66.89159	66.59123
ENSBTAG00000024496	0.0	0.0	0.0
ENSBTAG00000024507	0.0	0.061544	0.0
ENSBTAG00000024561	408.6936	583.2733	486.0833
ENSBTAG00000024605	175.7201	166.301	148.8416
ENSBTAG00000024701	30.75348	40.64915	35.28073
ENSBTAG00000024803	8.927147	11.95823	12.00735
ENSBTAG00000024926	0.0	0.0	0.0
ENSBTAG00000024975	0.0	0.0	0.091522
ENSBTAG00000024979	0.410087	0.199979	0.213138
ENSBTAG00000025029	14.55672	8.020166	9.964801
ENSBTAG00000025078	33.59394	46.07853	63.07457
ENSBTAG00000025149	4.644658	7.247472	7.348365
ENSBTAG00000025210	1420.992	327.944	459.4235
ENSBTAG00000025212	6.811758	6.40438	7.460032
ENSBTAG00000025233	0.656322	0.61961	0.239503
ENSBTAG00000025340	0.017221	0.036542	0.04998
ENSBTAG00000025425	20.85855	29.2877	33.22098
ENSBTAG00000025452	25.09265	33.92377	30.12427
ENSBTAG00000025540	47.44253	47.48909	38.72537
ENSBTAG00000025597	0.022462	0.0	0.0
ENSBTAG00000025604	0.0	0.002817	0.0
ENSBTAG00000025606	40.93324	47.12364	46.43999
ENSBTAG00000025632	9.717806	8.689297	8.767163
ENSBTAG00000025752	23.93672	28.30259	30.88612
ENSBTAG00000025755	0.056481	0.0	0.0
ENSBTAG00000025817	48.01855	70.35507	52.49244
ENSBTAG00000025859	4.608237	6.392747	4.85521
ENSBTAG00000025868	165.3575	110.2474	140.9769
ENSBTAG00000026008	16.3141	18.80427	20.85644
ENSBTAG00000026327	1313.165	2321.291	1548.533
ENSBTAG00000026369	4.492946	3.247878	4.312442
ENSBTAG00000026384	1.5814	0.746381	1.557267
ENSBTAG00000026501	62.21093	37.19445	29.02886
ENSBTAG00000026502	12.05075	9.100773	4.530643
ENSBTAG00000026519	4.895906	7.20192	5.577902
ENSBTAG00000026624	20.37818	21.63608	15.60635
ENSBTAG00000026673	1.097633	0.277414	1.620206
ENSBTAG00000026684	5.393469	4.193996	5.656994
ENSBTAG00000026696	0.254923	0.21037	0.341356
ENSBTAG00000026716	5.259335	4.546464	4.874478
ENSBTAG00000026754	5.953824	7.676217	8.59465
ENSBTAG00000026772	7.262476	6.929814	8.8481
ENSBTAG00000026796	0.095724	0.0	0.071623
ENSBTAG00000026809	22.6263	35.56858	24.9169
ENSBTAG00000026825	3.344189	4.439533	4.238215
ENSBTAG00000026829	12.1988	13.1997	14.58184
ENSBTAG00000026836	12.33202	14.39041	17.97086
ENSBTAG00000026916	36.3782	30.82983	33.63728
ENSBTAG00000026962	19.97296	15.67426	17.54957
ENSBTAG00000027151	3.481736	1.654402	2.798331
ENSBTAG00000027159	17.6199	18.59749	14.33647
ENSBTAG00000027172	1.098804	1.755269	1.593745
ENSBTAG00000027173	36.74683	32.14036	26.22489
ENSBTAG00000027321	0.29019	0.51294	0.40433
ENSBTAG00000027337	153.691	102.6618	107.7805
ENSBTAG00000027357	0.222059	0.777186	0.50152
ENSBTAG00000027361	161.8063	226.3186	164.07
ENSBTAG00000027513	0.862282	0.324926	0.071327
ENSBTAG00000027524	2.657104	2.328932	1.598974
ENSBTAG00000027562	0.828406	0.548686	0.504102
ENSBTAG00000027642	1.683402	2.104324	2.671897
ENSBTAG00000027676	10.24082	4.861586	5.79906
ENSBTAG00000027711	51.90086	42.66291	46.70578
ENSBTAG00000027766	60.60128	86.33082	112.9044
ENSBTAG00000027772	1375.922	2534.561	1676.314
ENSBTAG00000027782	0.0	0.0	0.0
ENSBTAG00000027900	0.01392	0.014768	0.0391
ENSBTAG00000027936	0.036564	0.0	0.068881
ENSBTAG00000028421	0.078728	0.420438	0.604848
ENSBTAG00000028889	0.0	0.0	0.0
ENSBTAG00000029683	0.0	0.0	0.0
ENSBTAG00000029761	0.0	0.0	0.0
ENSBTAG00000029825	0.0	0.0	0.0
ENSBTAG00000029846	0.0	0.434211	0.0
ENSBTAG00000029860	0.0	0.0	0.0
ENSBTAG00000029901	0.234727	1.116154	1.091109
ENSBTAG00000029918	0.0	0.0	0.257061
ENSBTAG00000029948	0.0	0.0	0.0
ENSBTAG00000029954	1.17943	1.987072	0.382231
ENSBTAG00000029994	5.870934	14.44062	13.54238
ENSBTAG00000029996	0.337044	0.835684	0.37804
ENSBTAG00000030060	0.311211	0.0	0.0
ENSBTAG00000030108	0.0	0.0	0.0
ENSBTAG00000030113	0.0	0.0	0.0
ENSBTAG00000030162	1.484119	2.281469	2.221081
ENSBTAG00000030166	0.146521	0.091594	0.0
ENSBTAG00000030168	74.62105	71.03869	84.75238
ENSBTAG00000030185	0.0	0.0	0.0
ENSBTAG00000030246	0.139672	0.377926	0.147575
ENSBTAG00000030258	109.1152	79.7089	122.7996
ENSBTAG00000030301	47.77431	44.5147	52.02468
ENSBTAG00000030302	196.7418	216.8482	180.8845
ENSBTAG00000030322	0.5958	0.124881	0.108792
ENSBTAG00000030369	11.39858	18.37216	20.60337
ENSBTAG00000030384	52.51654	52.67406	53.67
ENSBTAG00000030523	0.033108	0.039732	0.215653
ENSBTAG00000030540	20.06414	18.28067	22.63384
ENSBTAG00000030543	3.057783	1.405627	3.60439
ENSBTAG00000030557	5.252787	7.827257	6.012968
ENSBTAG00000030563	1.396498	2.626947	1.660055
ENSBTAG00000030578	66.39291	69.78925	66.19218
ENSBTAG00000030589	7.876595	9.573328	11.42184
ENSBTAG00000030593	35.93841	46.88965	62.89261
ENSBTAG00000030599	113.3258	53.3131	60.95525
ENSBTAG00000030608	27.14079	33.17482	33.73564
ENSBTAG00000030671	0.0	0.059768	0.0
ENSBTAG00000030710	3.879469	3.206002	4.322754
ENSBTAG00000030820	27.51266	21.01485	23.07771
ENSBTAG00000030834	0.086835	1.231577	3.906509
ENSBTAG00000030881	8.349065	7.524012	6.598491
ENSBTAG00000030892	0.006443	0.0	0.0
ENSBTAG00000030922	0.0	0.0	0.0
ENSBTAG00000030929	1.766453	2.084024	3.323902
ENSBTAG00000030933	15.61177	19.76421	22.27317
ENSBTAG00000030939	14.4058	17.14919	20.52425
ENSBTAG00000031010	5.119035	4.164718	5.218098
ENSBTAG00000031018	0.0	0.0	0.062547
ENSBTAG00000031052	0.057113	0.266347	0.546459
ENSBTAG00000031069	7.650639	12.82464	10.04485
ENSBTAG00000031076	0.107052	0.035954	0.0
ENSBTAG00000031107	0.465931	0.574055	0.695435
ENSBTAG00000031134	170.7871	160.0921	149.8002
ENSBTAG00000031185	16.30072	24.24594	21.39755
ENSBTAG00000031279	57.14933	94.01448	83.91232
ENSBTAG00000031332	8.637417	7.943254	9.004899
ENSBTAG00000031402	8.419032	9.052236	10.01104
ENSBTAG00000031433	0.410851	0.541744	0.879362
ENSBTAG00000031473	4.480799	5.063614	5.408694
ENSBTAG00000031500	31.0473	17.34729	18.07598
ENSBTAG00000031503	19.5033	7.183807	13.73306
ENSBTAG00000031544	12.83892	31.06443	31.2628
ENSBTAG00000031609	9.776628	13.22252	11.69369
ENSBTAG00000031709	23.40559	26.88855	27.24136
ENSBTAG00000031737	0.0	0.034218	0.0
ENSBTAG00000031793	14.56073	14.50135	10.71508
ENSBTAG00000031800	424.6931	602.8516	584.5552
ENSBTAG00000031834	36.87667	32.62767	25.71365
ENSBTAG00000031837	23.68558	34.39926	29.45009
ENSBTAG00000031861	59.72797	63.17773	58.80981
ENSBTAG00000031866	7.787378	2.474655	4.094278
ENSBTAG00000031950	0.564416	1.616121	0.700503
ENSBTAG00000031981	7.855241	10.86683	11.00595
ENSBTAG00000031998	60.82444	50.33004	51.49802
ENSBTAG00000032021	95.18887	115.5217	116.4377
ENSBTAG00000032026	17.70303	20.83874	21.26821
ENSBTAG00000032121	2.138029	2.082643	2.719851
ENSBTAG00000032130	0.393603	0.117654	0.138062
ENSBTAG00000032166	5.446303	6.253392	7.246223
ENSBTAG00000032209	0.0	0.0	0.0
ENSBTAG00000032227	26.84146	35.67828	28.79908
ENSBTAG00000032234	30.15166	30.09498	36.2892
ENSBTAG00000032253	5.459121	3.997197	4.576799
ENSBTAG00000032292	0.156962	0.0	0.244723
ENSBTAG00000032304	34.84011	34.78674	43.04326
ENSBTAG00000032339	0.0	0.0	0.0
ENSBTAG00000032396	0.0	0.025341	0.0
ENSBTAG00000032427	8.72451	7.181358	10.59162
ENSBTAG00000032518	9.977113	8.511935	9.482738
ENSBTAG00000032567	0.0	0.0	0.0
ENSBTAG00000032613	1.446499	2.875227	2.954937
ENSBTAG00000032637	8.359894	7.851811	8.597243
ENSBTAG00000032704	2.277969	4.24769	6.243692
ENSBTAG00000032763	6.753375	6.096105	6.414718
ENSBTAG00000032872	7.306257	15.17048	16.27624
ENSBTAG00000032983	0.605729	1.106625	1.118754
ENSBTAG00000033095	8.15774	10.6656	10.00277
ENSBTAG00000033128	0.0	0.0	0.0
ENSBTAG00000033160	31.18594	27.47465	31.53874
ENSBTAG00000033290	17.99396	14.85414	15.92536
ENSBTAG00000033331	36.9683	47.03857	50.85863
ENSBTAG00000033351	1.03463	1.73845	2.174423
ENSBTAG00000033422	0.134991	0.0	0.052297
ENSBTAG00000033445	0.0	0.0	0.0
ENSBTAG00000033446	28.274	50.83802	35.4534
ENSBTAG00000033460	1.981639	0.960622	1.521228
ENSBTAG00000033563	1.64968	1.493877	1.115951
ENSBTAG00000033648	4.311858	5.649765	6.256157
ENSBTAG00000033679	6.092277	3.202821	3.347421
ENSBTAG00000033699	0.0	0.0	0.0
ENSBTAG00000033835	11.21548	47.37829	3.033884
ENSBTAG00000033902	5.576098	7.760378	6.888233
ENSBTAG00000034138	0.456462	1.086002	3.407029
ENSBTAG00000034283	0.0	0.0	0.0
ENSBTAG00000034346	0.0	0.0	0.0
ENSBTAG00000034347	0.596206	0.391476	0.611804
ENSBTAG00000034366	8.758768	2.256448	1.366436
ENSBTAG00000034441	0.079663	0.084802	0.179618
ENSBTAG00000034442	2.337468	1.355716	2.08565
ENSBTAG00000034531	22.1242	33.01122	35.61283
ENSBTAG00000034691	41.08258	42.42347	39.97239
ENSBTAG00000034883	0.078482	0.45945	0.314342
ENSBTAG00000034936	5.100298	5.260995	6.210748
ENSBTAG00000034978	24.09835	25.09046	26.07293
ENSBTAG00000034998	1.225359	1.404821	1.74148
ENSBTAG00000035064	0.0	0.080301	0.403948
ENSBTAG00000035175	3.858461	3.559738	3.53423
ENSBTAG00000035858	8.332011	7.840846	8.390018
ENSBTAG00000036282	17.72057	24.9965	23.28917
ENSBTAG00000036355	0.274052	0.227067	0.256709
ENSBTAG00000036393	0.268431	0.825168	0.042774
ENSBTAG00000036414	0.0	0.0	0.0
ENSBTAG00000036417	0.342192	2.452683	0.580254
ENSBTAG00000036437	0.434495	1.40555	1.52861
ENSBTAG00000037110	0.079807	0.828999	0.0
ENSBTAG00000037377	43.59729	55.70826	43.6502
ENSBTAG00000037393	3.840103	4.443514	4.295949
ENSBTAG00000037418	0.0	0.0	0.0
ENSBTAG00000037488	3.543331	3.179898	2.400648
ENSBTAG00000037632	3.27228	2.488515	3.576667
ENSBTAG00000037649	2.596968	4.334108	14.18471
