ENSEMBL gene ID	E6_Cerebellum	E4_cerebellum1	E4_cerebellum2	E4_cerebellum3
ENSBTAG00000016589	17.91697	6.169805	3.369182	4.335742
ENSBTAG00000016593	10.41254	4.400867	3.261733	5.421348
ENSBTAG00000016598	25.5995	17.17955	14.84258	24.64681
ENSBTAG00000016609	1.044117	0.709753	0.063267	0.194675
ENSBTAG00000016627	20.04771	60.69377	57.26924	45.66989
ENSBTAG00000016658	9.264909	4.781405	3.060328	6.883427
ENSBTAG00000016662	0.0	0.0	0.0	0.075532
ENSBTAG00000016694	5.730587	4.784135	3.820145	6.573015
ENSBTAG00000016709	6.128862	20.37468	19.12005	13.54267
ENSBTAG00000016725	9.728792	23.37826	27.95498	17.86755
ENSBTAG00000016726	0.0	0.0	0.025749	0.0
ENSBTAG00000016733	5.082411	7.965514	6.854433	7.572797
ENSBTAG00000016734	0.021453	0.0	0.0	0.0
ENSBTAG00000016735	5.526865	2.558946	1.779481	3.63183
ENSBTAG00000016736	3.434834	1.266671	1.340034	2.594732
ENSBTAG00000016738	45.40746	30.69938	25.53616	39.43764
ENSBTAG00000016739	0.614745	0.33669	0.265937	0.616681
ENSBTAG00000016742	7.158485	3.025083	2.070127	3.0062
ENSBTAG00000016743	11.44306	5.570622	3.870327	6.719405
ENSBTAG00000016751	12.7319	19.3944	18.7171	16.58501
ENSBTAG00000016752	0.14966	0.0	0.0	0.0
ENSBTAG00000016758	10.23707	6.35249	5.305799	7.610441
ENSBTAG00000016761	0.0	0.0	0.0	0.0
ENSBTAG00000016766	0.212941	0.465429	0.0	0.892309
ENSBTAG00000016810	44.78752	15.37777	13.19462	30.04424
ENSBTAG00000016817	26.09262	27.24124	18.73294	25.63276
ENSBTAG00000016818	50.93326	38.58759	36.78792	36.76472
ENSBTAG00000016821	32.98916	12.19677	9.609109	15.00382
ENSBTAG00000016822	133.9887	48.36037	62.19772	77.43113
ENSBTAG00000016849	1.919713	0.993172	0.162519	1.018107
ENSBTAG00000016851	3.930959	7.443695	4.76757	5.728634
ENSBTAG00000016852	5.183383	6.146255	4.754707	7.179086
ENSBTAG00000016900	5.410288	16.31484	20.26937	12.39689
ENSBTAG00000016902	0.0	0.602943	0.305014	0.550549
ENSBTAG00000016903	3.01233	2.481803	2.021471	1.985048
ENSBTAG00000016908	3.492384	1.311782	0.873828	1.670271
ENSBTAG00000016910	1.091697	1.219276	1.077834	1.024153
ENSBTAG00000016912	13.54411	10.17758	11.57109	13.7933
ENSBTAG00000016913	0.303603	0.39572	0.221224	0.459561
ENSBTAG00000016933	3.154223	2.057836	2.230027	1.986667
ENSBTAG00000016967	0.310692	1.309311	0.482919	1.056499
ENSBTAG00000016969	2.972035	3.141788	2.742725	2.310015
ENSBTAG00000016972	2.063528	1.29788	2.041662	2.48528
ENSBTAG00000016977	40.55433	30.80746	40.52596	40.95881
ENSBTAG00000017009	54.537	61.12936	55.81544	56.10523
ENSBTAG00000017023	43.95756	11.13524	5.630433	14.51942
ENSBTAG00000017027	3.291922	5.17768	4.471478	3.700321
ENSBTAG00000017029	0.526241	0.071465	0.564871	0.320618
ENSBTAG00000017037	26.82082	6.796251	4.527266	9.83976
ENSBTAG00000017038	19.93799	15.67897	12.19368	21.1678
ENSBTAG00000017041	0.63796	0.47957	0.0	0.622208
ENSBTAG00000017051	19.71123	7.03633	5.276949	7.327614
ENSBTAG00000017055	2.567905	1.437078	0.788887	1.38931
ENSBTAG00000017056	3.710455	1.204619	1.505095	1.68137
ENSBTAG00000017069	1.780256	1.252812	2.164447	2.246495
ENSBTAG00000017081	13.69828	6.742792	6.125473	11.79255
ENSBTAG00000017087	14.03334	7.869409	5.842683	10.06424
ENSBTAG00000017090	2.906388	5.261768	5.650739	6.938888
ENSBTAG00000017122	0.536205	0.390553	0.155042	0.458362
ENSBTAG00000017124	7.234804	7.231817	8.141676	6.225991
ENSBTAG00000017129	13.88484	18.67504	18.77021	16.02816
ENSBTAG00000017140	0.110452	1.418435	1.473936	0.965832
ENSBTAG00000017143	18.36651	15.44672	13.67785	12.72967
ENSBTAG00000017165	2.529033	3.224251	3.013113	2.858025
ENSBTAG00000017173	0.0	0.0	0.0	0.0
ENSBTAG00000017184	3.563907	16.69591	21.60367	15.15565
ENSBTAG00000017187	3.188971	17.30071	17.0475	12.20668
ENSBTAG00000017196	58.63427	58.94134	65.01139	60.81681
ENSBTAG00000017201	5.072187	7.291315	7.206024	8.330448
ENSBTAG00000017205	0.0	0.276729	0.480765	0.0
ENSBTAG00000017211	14.54943	16.62135	10.6914	14.86486
ENSBTAG00000017212	48.90119	22.80561	22.20675	24.0042
ENSBTAG00000017213	12.1544	18.57153	16.32778	18.18434
ENSBTAG00000017215	2.047234	2.355199	3.005407	2.145232
ENSBTAG00000017219	2.316067	0.884573	1.046169	1.328135
ENSBTAG00000017223	9.004304	14.81986	12.71574	15.47741
ENSBTAG00000017240	13.19996	5.161794	3.60045	8.756036
ENSBTAG00000017252	0.333332	0.374632	0.0	0.129512
ENSBTAG00000017268	9.325653	3.917438	2.69999	4.312455
ENSBTAG00000017271	0.025379	0.229754	0.170777	0.212051
ENSBTAG00000017281	9.078221	2.906163	1.325909	2.693644
ENSBTAG00000017338	1.127434	0.912126	0.620247	0.823816
ENSBTAG00000017346	5.795766	4.652772	4.806689	5.217757
ENSBTAG00000017355	5.40754	1.496703	0.0	2.804356
ENSBTAG00000017360	12.02758	9.453633	0.0	9.102958
ENSBTAG00000017363	72.25222	100.2	85.41512	69.58095
ENSBTAG00000017365	36.69498	12.0453	13.21183	19.71711
ENSBTAG00000017366	0.0632	0.0	0.0	0.0
ENSBTAG00000017371	30.92478	10.42636	14.1391	19.7798
ENSBTAG00000017382	14.10512	5.082756	2.741229	6.375561
ENSBTAG00000017386	27.78334	19.32671	19.04907	24.70317
ENSBTAG00000017407	4.146834	1.952778	2.826222	2.857915
ENSBTAG00000017418	6.167482	4.714885	3.284008	5.42623
ENSBTAG00000017421	26.56327	98.9087	106.0064	86.73019
ENSBTAG00000017429	16.94181	121.2972	135.1605	111.5593
ENSBTAG00000017466	0.934121	0.824358	0.90666	1.942904
ENSBTAG00000017482	12.49636	3.072398	3.873116	7.596053
ENSBTAG00000017486	8.39095	12.55137	11.61291	25.48192
ENSBTAG00000017492	26.31157	65.67206	68.0415	54.19575
ENSBTAG00000017524	0.0	0.0	0.074771	0.307641
ENSBTAG00000017525	27.14225	80.43288	90.66119	71.30797
ENSBTAG00000017554	5.021399	7.540375	6.414773	7.659322
ENSBTAG00000017557	6.179242	10.89017	10.75938	10.24725
ENSBTAG00000017584	17.43161	7.426413	5.240385	10.52423
ENSBTAG00000017595	1.392928	2.316777	4.133441	2.945564
ENSBTAG00000017604	18.75748	8.429692	8.279069	7.092632
ENSBTAG00000017618	39.5868	19.08603	17.51672	26.66912
ENSBTAG00000017624	0.0	0.0	0.0	0.0
ENSBTAG00000017629	3.510772	1.795546	2.043057	2.281436
ENSBTAG00000017636	40.25708	14.83379	12.58984	18.73136
ENSBTAG00000017674	1.283666	0.213302	0.109139	1.215891
ENSBTAG00000017678	0.620873	0.43315	0.086929	1.120898
ENSBTAG00000017680	3.412941	2.495208	1.744587	2.533049
ENSBTAG00000017682	4.928525	10.92118	11.12936	12.37754
ENSBTAG00000017695	0.677337	0.513634	0.482027	0.114353
ENSBTAG00000017719	12.15859	33.51546	36.27969	36.7384
ENSBTAG00000017750	19.54444	5.203758	4.584219	7.276874
ENSBTAG00000017751	2.000803	2.186583	3.082277	3.232816
ENSBTAG00000017755	52.41216	44.92914	36.39437	42.44187
ENSBTAG00000017761	1.571953	5.485866	4.562747	4.080323
ENSBTAG00000017769	1.92435	1.545483	1.412591	1.587886
ENSBTAG00000017775	0.39887	1.18673	1.115652	0.554977
ENSBTAG00000017781	3.263356	5.219453	5.747437	6.072897
ENSBTAG00000017790	1.892282	1.545867	1.046461	1.874388
ENSBTAG00000017794	1.234667	0.0	0.0	0.0
ENSBTAG00000017814	48.97296	22.77453	23.73925	31.69149
ENSBTAG00000017826	1.169205	0.898918	0.719072	1.358814
ENSBTAG00000017835	6.027459	4.260842	4.835655	3.718879
ENSBTAG00000017877	0.191566	0.178847	0.0	0.206405
ENSBTAG00000017885	5.898991	7.337646	6.155026	10.60043
ENSBTAG00000017886	1.341698	0.0	0.599033	1.112993
ENSBTAG00000017889	21.13914	25.76412	25.31143	14.59181
ENSBTAG00000017890	3.770506	0.690056	1.258905	1.47932
ENSBTAG00000017907	0.827943	1.376437	1.980331	1.696937
ENSBTAG00000017921	16.52326	5.4977	5.277048	7.38562
ENSBTAG00000017925	37.02275	11.42255	7.125885	13.87647
ENSBTAG00000017932	12.4067	7.861282	2.985067	4.676095
ENSBTAG00000017964	4.743226	5.496029	6.296403	4.70373
ENSBTAG00000017969	68.21639	19.08139	15.70881	26.58945
ENSBTAG00000017970	101.0875	35.75947	29.84283	51.9803
ENSBTAG00000017996	57.72652	34.45686	25.54678	50.22587
ENSBTAG00000018010	0.0	0.03882	0.059941	0.0
ENSBTAG00000018025	0.419383	0.65063	0.204274	0.545768
ENSBTAG00000018048	17.37332	6.029398	5.276812	11.91118
ENSBTAG00000018065	23.83493	27.68158	22.66648	29.3176
ENSBTAG00000018067	16.9911	41.19161	33.18029	33.38725
ENSBTAG00000018070	9.990813	3.190288	3.683769	2.704147
ENSBTAG00000018071	1.901598	0.174445	0.292835	0.157734
ENSBTAG00000018108	3.462701	1.308614	0.836419	1.325978
ENSBTAG00000018115	803.9159	1171.608	1238.609	1236.653
ENSBTAG00000018116	28.67409	10.87817	9.899392	13.46888
ENSBTAG00000018126	5.188377	5.244472	5.090247	6.374463
ENSBTAG00000018142	0.0	0.0	0.15785	0.0
ENSBTAG00000018147	0.307404	2.23002	1.703252	2.52849
ENSBTAG00000018153	11.60194	8.729227	6.285851	10.91812
ENSBTAG00000018156	18.59865	7.900061	3.454522	7.238214
ENSBTAG00000018157	2.114933	1.292161	0.571703	1.066808
ENSBTAG00000018169	1.194131	0.435943	0.167033	0.842135
ENSBTAG00000018172	3.196795	0.897197	0.979172	1.293871
ENSBTAG00000018175	13.92386	7.135734	4.555312	7.824937
ENSBTAG00000018185	0.0	0.0	0.0	0.172678
ENSBTAG00000018186	20.00508	33.68885	30.30037	45.20421
ENSBTAG00000018205	16.50353	8.51515	5.680909	9.534672
ENSBTAG00000018207	27.68858	40.28281	34.12561	37.10735
ENSBTAG00000018236	3.842768	10.77708	7.964339	6.262323
ENSBTAG00000018252	2.897564	5.010504	4.470361	4.709927
ENSBTAG00000018254	28.57873	92.50083	88.19561	70.66217
ENSBTAG00000018256	1.419997	3.076992	3.889915	1.717466
ENSBTAG00000018257	3.912082	3.41669	3.894869	3.273276
ENSBTAG00000018258	94.78554	157.8602	92.93808	104.1878
ENSBTAG00000018260	2.074705	6.21726	4.509361	5.738139
ENSBTAG00000018261	7.645788	18.55419	17.98569	14.55574
ENSBTAG00000018262	0.0	0.0	0.0	0.0
ENSBTAG00000018267	0.0	0.0	0.0	0.0
ENSBTAG00000018278	84.58388	70.25993	68.16258	54.9988
ENSBTAG00000018281	1.473872	1.024044	1.644953	0.399762
ENSBTAG00000018282	5.640491	6.606466	8.514729	6.99801
ENSBTAG00000018291	18.41574	15.36517	12.67693	13.17613
ENSBTAG00000018310	15.76614	11.91443	8.205493	12.46868
ENSBTAG00000018314	28.39181	10.47914	12.32978	16.8078
ENSBTAG00000018315	10.35862	3.671665	4.108605	7.166936
ENSBTAG00000018316	2.297015	0.181775	0.0	0.596431
ENSBTAG00000018329	15.59662	4.449808	3.653034	7.486697
ENSBTAG00000018330	0.966515	0.964476	0.576559	1.189569
ENSBTAG00000018334	1.325375	2.067713	0.901517	3.76821
ENSBTAG00000018342	1.057991	0.385103	0.459904	0.518378
ENSBTAG00000018360	5.611522	12.91107	11.12578	10.09944
ENSBTAG00000018363	5.422125	11.77481	9.364389	8.950362
ENSBTAG00000018373	170.7449	261.6053	236.5709	254.6469
ENSBTAG00000018374	17.07047	12.06042	9.763062	15.05122
ENSBTAG00000018379	20.6927	6.719733	5.668369	10.16326
ENSBTAG00000018381	10.80132	28.56883	22.28463	26.3404
ENSBTAG00000018383	0.31998	0.783591	0.815567	0.676701
ENSBTAG00000018387	10.03261	1.991037	1.637446	4.513366
ENSBTAG00000018401	1.736505	5.459939	4.752426	2.164589
ENSBTAG00000018403	0.259435	0.121166	0.0	0.0
ENSBTAG00000018405	14.12165	10.13644	8.825652	12.2977
ENSBTAG00000018417	14.06728	8.614374	6.656019	9.92513
ENSBTAG00000018418	0.920423	1.332346	0.972186	0.725962
ENSBTAG00000018449	49.97417	28.20276	21.1486	41.26366
ENSBTAG00000018452	8.366986	17.30311	15.58427	10.41053
ENSBTAG00000018469	7.803194	8.606519	6.818441	6.933423
ENSBTAG00000018479	10.66243	4.832942	6.707547	8.29183
ENSBTAG00000018482	18.54857	18.72844	14.5728	19.38052
ENSBTAG00000018483	42.82274	21.38291	16.53141	20.96001
ENSBTAG00000018493	0.368727	1.768737	2.258781	2.149124
ENSBTAG00000018496	21.61658	7.295043	8.124783	13.16855
ENSBTAG00000018498	19.54005	8.374214	4.348402	8.652685
ENSBTAG00000018501	4.847929	4.304861	3.772489	6.880806
ENSBTAG00000018502	1.874469	1.452224	1.463219	1.961892
ENSBTAG00000018520	10.15839	24.98756	27.25474	24.70874
ENSBTAG00000018531	2.225763	6.732969	7.299804	4.302375
ENSBTAG00000018539	7.384817	1.128618	3.363837	4.004377
ENSBTAG00000018543	0.0	0.0	0.0	0.0
ENSBTAG00000018548	4.169783	8.628732	8.343056	6.410564
ENSBTAG00000018557	14.63058	53.29756	51.39391	42.10366
ENSBTAG00000018569	4.20749	16.60683	16.21508	11.99486
ENSBTAG00000018578	1.7896	1.125015	0.206152	0.628783
ENSBTAG00000018579	4.265964	2.180488	2.003801	2.765424
ENSBTAG00000018593	36.41195	13.97161	15.03511	16.64649
ENSBTAG00000018594	8.979883	3.502945	0.402281	2.798094
ENSBTAG00000018598	71.30504	25.19453	17.36051	29.78966
ENSBTAG00000018599	4.039749	1.581899	0.966718	2.328567
ENSBTAG00000018613	5.884179	15.06624	16.7494	11.89586
ENSBTAG00000018628	328.6081	133.261	126.7726	193.6636
ENSBTAG00000018636	6.894778	7.963314	5.526198	7.007781
ENSBTAG00000018660	17.23375	7.467302	4.279077	11.20643
ENSBTAG00000018680	3.714586	8.369178	6.222147	8.9362
ENSBTAG00000018694	4.406283	23.50751	28.64144	18.78026
ENSBTAG00000018704	2.909706	4.907203	3.70378	3.808848
ENSBTAG00000018705	5.264922	4.280615	3.074802	5.106059
ENSBTAG00000018709	0.098734	0.264449	0.199597	0.0
ENSBTAG00000018715	6.687881	15.02216	14.94378	13.66891
ENSBTAG00000018729	15.1325	19.58025	17.63948	22.71424
ENSBTAG00000018730	6.140157	3.255038	1.994781	4.295772
ENSBTAG00000018732	8.88706	6.289503	7.160315	9.557508
ENSBTAG00000018735	56.55468	29.48959	19.8954	37.3013
ENSBTAG00000018737	1.496741	6.481335	5.330642	5.12236
ENSBTAG00000018739	6.006294	13.99108	16.17649	11.0649
ENSBTAG00000018745	3.096026	19.90717	21.06584	11.72391
ENSBTAG00000018770	21.02037	37.1578	39.09926	31.42497
ENSBTAG00000018771	0.056528	0.0	0.265595	0.0
ENSBTAG00000018772	9.01956	3.117718	1.848524	5.038163
ENSBTAG00000018775	0.719811	0.693794	0.907829	0.689659
ENSBTAG00000018783	17.86035	15.14818	11.4946	13.02901
ENSBTAG00000018784	38.52352	10.32025	11.5628	15.11806
ENSBTAG00000018802	26.28008	34.6794	29.27084	37.69161
ENSBTAG00000018803	20.08676	24.93428	21.64743	25.90468
ENSBTAG00000018812	46.48326	36.42127	26.24627	25.18271
ENSBTAG00000018813	41.9272	7.819371	7.847147	32.79136
ENSBTAG00000018823	29.97466	9.395028	7.653507	11.23731
ENSBTAG00000018845	4.2094	1.473255	0.630882	2.528977
ENSBTAG00000018847	12.90498	12.78068	13.53922	11.69263
ENSBTAG00000018894	25.85716	7.983994	7.221594	13.41165
ENSBTAG00000018898	3.753423	15.79174	15.40334	11.79076
ENSBTAG00000018903	12.46282	4.023577	2.882778	4.523856
ENSBTAG00000018904	3.003216	1.400504	1.029908	1.103089
ENSBTAG00000018906	0.637601	0.174666	0.245361	1.268885
ENSBTAG00000018912	6.185778	1.489294	0.337134	1.336752
ENSBTAG00000018918	45.38686	18.82983	12.94582	22.94198
ENSBTAG00000018959	29.43128	39.63327	64.52194	37.87719
ENSBTAG00000018973	23.52734	35.80718	33.16804	31.75053
ENSBTAG00000019012	0.0	0.0	0.128867	0.0
ENSBTAG00000019023	11.12735	6.167179	6.08692	4.431302
ENSBTAG00000019025	72.7893	24.02708	8.723614	25.90196
ENSBTAG00000019029	6.283783	12.96809	20.3649	17.05869
ENSBTAG00000019053	1.004704	4.11586	7.112022	4.615822
ENSBTAG00000019059	0.789636	0.201648	0.234907	0.539929
ENSBTAG00000019070	33.69026	24.86728	23.49523	27.13342
ENSBTAG00000019091	7.431461	20.79804	9.681884	9.474623
ENSBTAG00000019114	0.0	0.163933	0.0	0.0
ENSBTAG00000019120	0.349364	0.57899	0.578472	0.36726
ENSBTAG00000019121	1.16449	0.473141	0.482687	1.356393
ENSBTAG00000019125	10.39771	14.64926	14.22343	13.75629
ENSBTAG00000019129	4.373571	2.939589	2.678301	4.706996
ENSBTAG00000019145	0.0	0.0	0.0	0.0
ENSBTAG00000019150	97.599	83.94037	66.55056	128.664
ENSBTAG00000019153	7.100425	5.652579	6.466179	7.67973
ENSBTAG00000019158	1.020211	0.871706	0.395312	0.930252
ENSBTAG00000019160	14.94747	30.28102	36.18834	27.13661
ENSBTAG00000019161	27.31447	11.79812	6.900753	10.43899
ENSBTAG00000019162	3.166519	4.250078	1.939606	4.75155
ENSBTAG00000019163	8.228538	6.84341	6.880476	9.225243
ENSBTAG00000019167	13.89877	4.943642	4.0608	6.185231
ENSBTAG00000019168	0.0	0.0	0.0	0.0
ENSBTAG00000019177	89.17848	37.13257	27.98932	34.53949
ENSBTAG00000019184	63.78229	53.12315	47.23486	57.46144
ENSBTAG00000019188	20.35565	6.089353	5.252944	8.629157
ENSBTAG00000019198	7.788424	8.679627	8.863156	6.898459
ENSBTAG00000019202	21.32073	30.49527	27.49323	35.647
ENSBTAG00000019209	8.273384	19.07485	15.88321	11.26724
ENSBTAG00000019210	4.855528	2.76054	2.370136	3.394794
ENSBTAG00000019211	9.367507	17.9988	13.0972	11.3178
ENSBTAG00000019220	15.46464	11.91016	10.36275	14.89461
ENSBTAG00000019231	5.780283	8.618664	8.54692	12.29217
ENSBTAG00000019232	2.495075	8.778448	8.177231	5.642294
ENSBTAG00000019235	3.233424	11.47801	13.01089	9.461867
ENSBTAG00000019242	3.171397	5.413431	3.997865	3.628254
ENSBTAG00000019244	1.806854	0.739777	0.534376	1.309254
ENSBTAG00000019256	3.19472	4.827847	8.802317	7.29822
ENSBTAG00000019277	1.89994	0.946641	0.515357	0.67683
ENSBTAG00000019279	2.941166	6.935605	7.725054	7.112923
ENSBTAG00000019281	9.963812	3.038966	3.283663	3.511555
ENSBTAG00000019294	0.116855	0.649467	1.047169	0.781929
ENSBTAG00000019295	130.4025	226.3125	234.2438	182.977
ENSBTAG00000019298	8.078329	8.748129	7.81194	6.9397
ENSBTAG00000019299	8.202563	3.870344	3.661451	5.348368
ENSBTAG00000019317	28.02638	15.50676	10.48957	17.78141
ENSBTAG00000019358	5.980977	9.585958	5.40184	9.655536
ENSBTAG00000019362	3.251366	4.589486	3.933099	5.544217
ENSBTAG00000019366	8.18326	18.5698	18.98409	14.83538
ENSBTAG00000019368	18.795	33.02465	19.22489	22.57454
ENSBTAG00000019379	0.0	0.0	0.0	0.0
ENSBTAG00000019387	14.35799	19.59763	17.41272	13.9782
ENSBTAG00000019403	24.79407	10.33135	10.7408	10.89886
ENSBTAG00000019406	0.388362	2.784494	2.279601	2.130398
ENSBTAG00000019419	30.43818	7.77215	5.362801	9.078467
ENSBTAG00000019432	1.010154	1.032635	0.366182	0.682611
ENSBTAG00000019446	29.2249	19.4419	15.10528	18.35515
ENSBTAG00000019448	0.102853	0.0	0.0	0.0
ENSBTAG00000019457	6.634667	12.87119	8.382284	8.520027
ENSBTAG00000019463	20.79956	10.56738	7.973067	11.96049
ENSBTAG00000019465	11.2181	6.231017	5.771068	9.097767
ENSBTAG00000019470	11.67605	14.38321	15.68563	12.7449
ENSBTAG00000019471	7.971091	7.982427	5.453287	5.58149
ENSBTAG00000019488	3.010804	3.591687	4.394686	4.647829
ENSBTAG00000019502	25.01141	44.80329	38.31791	30.51479
ENSBTAG00000019509	5.579583	8.217771	4.586324	4.878442
ENSBTAG00000019510	20.57461	13.29797	6.980902	13.97025
ENSBTAG00000019511	8.669882	7.283381	9.272614	7.273557
ENSBTAG00000019512	20.68879	6.854468	4.968967	7.564932
ENSBTAG00000019515	26.3275	11.31898	12.11854	17.84666
ENSBTAG00000019516	28.42693	6.526897	2.884255	14.10933
ENSBTAG00000019518	20.38249	8.353454	6.667261	10.37898
ENSBTAG00000019520	7.75149	6.760014	5.692506	6.030551
ENSBTAG00000019563	1.075033	0.215027	0.570243	0.214066
ENSBTAG00000019564	5.596084	18.73579	20.61906	12.91559
ENSBTAG00000019580	0.0	0.0	0.0	0.0
ENSBTAG00000019604	7.695115	5.627393	5.015729	4.862619
ENSBTAG00000019605	2.573891	1.796962	0.987462	1.445296
ENSBTAG00000019630	5.106683	3.781862	3.54493	4.057985
ENSBTAG00000019646	22.48375	11.53462	8.41442	16.55938
ENSBTAG00000019648	122.2995	89.30996	82.84896	100.3582
ENSBTAG00000019660	34.22284	22.20497	24.25396	31.93216
ENSBTAG00000019662	30.03587	18.23044	17.66795	26.23831
ENSBTAG00000019687	1.477751	5.297596	4.250128	3.841949
ENSBTAG00000019718	362.3696	135.879	134.575	227.0921
ENSBTAG00000019735	2.159526	1.517068	0.30902	0.878538
ENSBTAG00000019741	2.838	3.554441	3.312042	2.673499
ENSBTAG00000019770	3.263557	0.831999	1.426016	2.13801
ENSBTAG00000019777	0.063144	0.0	0.0	0.0
ENSBTAG00000019780	21.62983	11.13545	5.652333	9.694549
ENSBTAG00000019785	9.54694	6.928166	6.120682	13.16192
ENSBTAG00000019787	30.9326	7.217533	6.599422	13.0287
ENSBTAG00000019828	5.924907	3.241172	1.150102	4.996396
ENSBTAG00000019830	13.5041	11.89899	12.65036	9.941128
ENSBTAG00000019831	13.53784	3.978885	5.931164	8.809135
ENSBTAG00000019836	12.61425	47.06623	54.5002	39.12845
ENSBTAG00000019838	2.399031	11.26014	7.99141	11.06068
ENSBTAG00000019841	1.311613	1.745727	1.519482	2.230054
ENSBTAG00000019845	18.09066	13.81075	11.26937	15.0941
ENSBTAG00000019846	24.61065	14.43594	14.70138	14.36743
ENSBTAG00000019847	6.084652	11.14304	11.94752	10.62251
ENSBTAG00000019854	2.257906	12.79046	13.64655	9.358406
ENSBTAG00000019886	7.059381	5.580257	4.176426	4.499496
ENSBTAG00000019888	9.338868	3.74174	2.679808	6.15471
ENSBTAG00000019889	1.19192	3.707096	3.525218	2.179916
ENSBTAG00000019891	33.06588	10.8216	13.9054	20.89485
ENSBTAG00000019895	0.085194	0.456173	0.426461	0.0
ENSBTAG00000019907	1.259809	0.592928	0.764007	0.795499
ENSBTAG00000019909	6.495315	3.64146	3.169709	4.320806
ENSBTAG00000019910	63.76335	82.25677	82.58187	69.65707
ENSBTAG00000019911	138.9375	88.97038	82.11001	100.4104
ENSBTAG00000019912	0.0	0.0	0.0	0.140813
ENSBTAG00000019914	12.34528	21.60052	13.99622	13.51719
ENSBTAG00000019937	5.605125	6.567584	6.458543	7.329393
ENSBTAG00000019938	4.826282	12.9739	17.62517	17.01059
ENSBTAG00000019952	2.744869	15.03188	11.92637	7.84567
ENSBTAG00000019972	13.58118	5.766711	3.704786	9.1776
ENSBTAG00000019977	4.610856	3.373837	3.549043	4.924037
ENSBTAG00000019986	33.72133	38.66821	30.47195	41.14228
ENSBTAG00000019988	0.299324	0.395411	0.0	0.360221
ENSBTAG00000019989	3.869608	5.096433	2.121034	3.221234
ENSBTAG00000020014	10.64188	6.894724	6.71263	10.70204
ENSBTAG00000020015	11.86579	7.638817	4.972196	6.001948
ENSBTAG00000020037	0.414472	0.076331	0.77348	0.336314
ENSBTAG00000020040	34.69645	12.99104	10.06525	12.19313
ENSBTAG00000020041	1.851497	3.188944	3.587329	4.324692
ENSBTAG00000020042	2.524126	8.6101	11.48127	11.17107
ENSBTAG00000020059	0.306889	0.551841	0.615605	0.436873
ENSBTAG00000020060	62.73404	52.50488	49.35004	45.69196
ENSBTAG00000020080	0.380713	0.15231	0.0	0.0
ENSBTAG00000020082	1.4979	0.0	0.685243	0.577063
ENSBTAG00000020096	0.0	0.0	0.0	0.0
ENSBTAG00000020108	10.39558	9.453226	6.180116	12.87916
ENSBTAG00000020115	34.14406	26.20812	21.31009	29.82772
ENSBTAG00000020123	27.60499	10.68625	2.815378	9.826647
ENSBTAG00000020124	20.5391	7.720954	8.188387	10.75151
ENSBTAG00000020125	4.555583	14.46194	17.98432	14.9108
ENSBTAG00000020127	1.737158	0.825368	0.720547	0.181381
ENSBTAG00000020139	129.4626	133.8838	176.3843	90.77842
ENSBTAG00000020142	0.214386	3.161306	4.725518	1.881912
ENSBTAG00000020143	2.860015	3.465959	3.994286	2.735091
ENSBTAG00000020148	3.377337	5.957363	5.444208	5.500242
ENSBTAG00000020150	2.279163	0.6	0.834253	1.459811
ENSBTAG00000020152	56.63621	20.28557	22.87243	21.65903
ENSBTAG00000020153	8.732508	5.000257	6.279869	4.545646
ENSBTAG00000020154	27.23953	19.70944	16.99088	19.42648
ENSBTAG00000020166	10.43728	13.99805	14.43496	19.62892
ENSBTAG00000020169	11.92699	31.26782	29.57583	23.01831
ENSBTAG00000020172	0.83974	0.0	0.182964	0.0
ENSBTAG00000020180	5.814971	50.92458	60.62997	37.38756
ENSBTAG00000020232	17.04054	8.641847	6.542035	12.83194
ENSBTAG00000020237	46.28003	102.1668	101.6405	95.49158
ENSBTAG00000020251	0.0	0.0	0.0	0.0
ENSBTAG00000020272	6.114561	13.65409	14.09046	15.69197
ENSBTAG00000020273	3.315972	5.699007	6.807185	7.463559
ENSBTAG00000020277	3.297774	5.771709	6.060874	6.003628
ENSBTAG00000020299	0.0	0.0	0.0	0.0
ENSBTAG00000020300	0.0	0.0	0.0	0.0
ENSBTAG00000020302	0.06961	0.0	0.0	0.0
ENSBTAG00000020307	16.43468	23.11654	23.90377	20.82604
ENSBTAG00000020311	26.44744	8.087108	6.098709	13.16373
ENSBTAG00000020327	11.90961	11.81217	9.790424	11.6013
ENSBTAG00000020329	4.031824	4.708498	4.017209	3.690357
ENSBTAG00000020331	18.18522	12.97118	7.717256	6.793531
ENSBTAG00000020338	0.033536	0.313112	0.482406	0.138588
ENSBTAG00000020340	11.30578	16.79895	15.91571	18.28266
ENSBTAG00000020344	0.214285	0.247475	0.081674	0.417432
ENSBTAG00000020346	69.48589	45.79307	40.449	57.58995
ENSBTAG00000020367	1.161416	7.312453	1.573009	5.534198
ENSBTAG00000020371	12.95207	4.811391	5.516603	10.21873
ENSBTAG00000020376	5.514128	19.79299	13.94974	11.50995
ENSBTAG00000020379	4.524923	7.629284	6.988952	8.649581
ENSBTAG00000020381	1.827198	1.642598	0.0	0.919019
ENSBTAG00000020395	13.49711	14.42783	12.71378	16.38416
ENSBTAG00000020399	11.12938	28.16466	30.85574	25.34171
ENSBTAG00000020421	9.230312	19.74838	15.16334	13.57009
ENSBTAG00000020428	9.561049	5.82952	4.113519	6.543483
ENSBTAG00000020429	41.74255	15.9407	12.07598	22.11284
