ENSEMBL gene ID	E4_Brainlobe1	E4_Brainlobe2	E4_Brainlobe3
ENSBTAG00000019488	3.412563	2.34905	3.445236
ENSBTAG00000019502	36.40014	37.60748	37.40361
ENSBTAG00000019509	2.686721	1.515815	2.138661
ENSBTAG00000019510	9.552677	4.031708	6.982201
ENSBTAG00000019511	6.807914	5.434199	4.132925
ENSBTAG00000019512	7.144842	3.178576	6.229615
ENSBTAG00000019515	12.64242	7.069488	11.26156
ENSBTAG00000019516	0.0	0.0	0.0
ENSBTAG00000019518	6.702104	6.942234	6.35232
ENSBTAG00000019520	4.991601	3.674461	4.168892
ENSBTAG00000019563	0.299352	0.558011	0.432434
ENSBTAG00000019564	13.21758	15.2908	16.51411
ENSBTAG00000019580	0.0	0.0	0.0
ENSBTAG00000019604	5.398667	4.19847	4.260199
ENSBTAG00000019605	1.867995	2.784887	0.910349
ENSBTAG00000019630	7.102074	8.620581	9.484987
ENSBTAG00000019646	13.76126	9.336409	10.39458
ENSBTAG00000019648	60.18566	52.13069	55.95458
ENSBTAG00000019660	29.01142	23.54254	21.1075
ENSBTAG00000019662	39.40608	33.41036	39.73134
ENSBTAG00000019687	0.0	2.48935	1.140926
ENSBTAG00000019718	111.3482	132.4565	116.4655
ENSBTAG00000019735	0.723209	2.26984	2.704124
ENSBTAG00000019741	3.282513	5.800395	4.481653
ENSBTAG00000019770	1.175259	0.699718	0.136213
ENSBTAG00000019777	0.0	0.0	0.0
ENSBTAG00000019780	13.50837	5.696656	10.57962
ENSBTAG00000019785	9.601988	7.419526	7.814932
ENSBTAG00000019787	9.512061	10.819	8.468439
ENSBTAG00000019828	2.18134	1.82452	1.9611
ENSBTAG00000019830	16.19853	16.41083	15.8311
ENSBTAG00000019831	3.548678	3.925976	6.395874
ENSBTAG00000019836	67.4752	80.70263	76.12595
ENSBTAG00000019838	9.883199	8.943936	10.48601
ENSBTAG00000019841	1.708868	1.198124	1.769036
ENSBTAG00000019845	14.26513	9.263669	11.74138
ENSBTAG00000019846	16.93318	10.94485	12.75736
ENSBTAG00000019847	9.958435	10.29779	14.04277
ENSBTAG00000019854	10.57832	14.8989	12.18925
ENSBTAG00000019886	3.791804	2.016746	2.432626
ENSBTAG00000019888	6.131556	4.438138	6.001624
ENSBTAG00000019889	2.695663	3.009643	2.220554
ENSBTAG00000019891	19.39829	18.13327	20.33661
ENSBTAG00000019895	0.589093	0.0	0.472079
ENSBTAG00000019907	0.414352	0.159563	0.637265
ENSBTAG00000019909	3.314957	1.162884	0.817009
ENSBTAG00000019910	145.3399	163.6939	195.3994
ENSBTAG00000019911	122.5441	103.5502	103.2015
ENSBTAG00000019912	0.0	0.0	0.0
ENSBTAG00000019914	19.53438	19.20958	24.75418
ENSBTAG00000019937	7.898681	7.356829	7.837911
ENSBTAG00000019938	9.040886	12.35246	14.71422
ENSBTAG00000019952	5.645289	5.71681	5.796392
ENSBTAG00000019972	5.130975	3.013493	3.738358
ENSBTAG00000019977	16.49155	15.73175	21.71802
ENSBTAG00000019986	29.19152	25.92054	30.08967
ENSBTAG00000019988	0.142741	0.0	0.100434
ENSBTAG00000019989	1.916376	1.666086	2.943411
ENSBTAG00000020014	7.090531	6.920156	8.447195
ENSBTAG00000020015	7.564093	4.918771	5.218743
ENSBTAG00000020037	0.594442	0.258845	0.903463
ENSBTAG00000020040	20.92907	10.52098	12.91006
ENSBTAG00000020041	4.081903	4.643445	2.799903
ENSBTAG00000020042	6.774653	10.04248	9.704063
ENSBTAG00000020059	0.313893	0.413446	0.502722
ENSBTAG00000020060	57.63343	44.88896	47.17266
ENSBTAG00000020080	0.048383	0.094429	0.0
ENSBTAG00000020082	0.254527	0.736043	0.224609
ENSBTAG00000020096	0.0	0.0	0.0
ENSBTAG00000020108	12.76908	7.63961	10.74601
ENSBTAG00000020115	35.67184	24.28174	31.14134
ENSBTAG00000020123	5.947174	2.65995	3.699776
ENSBTAG00000020124	12.21809	10.25344	8.681294
ENSBTAG00000020125	6.773867	9.169497	9.289864
ENSBTAG00000020127	0.0	0.152491	0.093376
ENSBTAG00000020139	71.18436	127.0703	104.3578
ENSBTAG00000020142	3.576335	6.551135	7.654457
ENSBTAG00000020143	2.977311	4.268664	3.195979
ENSBTAG00000020148	6.763852	5.443663	6.837668
ENSBTAG00000020150	1.882434	0.88839	2.06047
ENSBTAG00000020152	27.45844	26.88663	25.55559
ENSBTAG00000020153	7.028813	5.853424	4.517347
ENSBTAG00000020154	19.74299	16.46045	20.85468
ENSBTAG00000020166	10.4162	10.83141	13.89282
ENSBTAG00000020169	31.75518	33.37252	36.66004
ENSBTAG00000020172	0.385659	0.280242	0.358986
ENSBTAG00000020180	30.59335	47.36777	46.50448
ENSBTAG00000020232	9.627027	6.18175	6.421017
ENSBTAG00000020237	92.40798	98.62709	110.5728
ENSBTAG00000020251	0.0	0.0	0.0
ENSBTAG00000020272	15.35775	13.96155	18.67364
ENSBTAG00000020273	5.395513	7.34775	8.233952
ENSBTAG00000020277	4.972326	4.31665	4.954922
ENSBTAG00000020299	0.0	0.0	0.0
ENSBTAG00000020300	0.0	0.0	0.0
ENSBTAG00000020302	14.05339	12.77012	13.58038
ENSBTAG00000020307	26.73952	27.30685	24.40021
ENSBTAG00000020311	7.713675	4.387451	5.482388
ENSBTAG00000020327	10.5981	9.687232	9.097497
ENSBTAG00000020329	4.755662	4.081573	4.490649
ENSBTAG00000020331	8.310758	4.167192	4.937357
ENSBTAG00000020338	0.095063	0.118832	0.064665
ENSBTAG00000020340	9.660934	11.64855	10.10985
ENSBTAG00000020344	0.248619	0.243604	0.231198
ENSBTAG00000020346	48.95558	36.81187	38.40805
ENSBTAG00000020367	1.28567	4.830927	2.966095
ENSBTAG00000020371	6.488888	2.998482	4.588656
ENSBTAG00000020376	16.66697	15.09908	14.60566
ENSBTAG00000020379	11.1878	9.485712	11.72058
ENSBTAG00000020381	0.268441	0.0	1.016852
ENSBTAG00000020395	13.93301	14.76183	13.66204
ENSBTAG00000020399	31.84418	34.57426	38.51857
ENSBTAG00000020421	12.67294	12.17088	11.49529
ENSBTAG00000020428	3.88253	1.993111	2.386027
ENSBTAG00000020429	15.69826	18.08338	18.28652
ENSBTAG00000020432	14.90063	17.16233	17.38851
ENSBTAG00000020441	46.55158	52.11568	56.82146
ENSBTAG00000020475	5.538911	5.576324	6.697738
ENSBTAG00000020477	36.11278	36.82731	38.45558
ENSBTAG00000020515	3.780031	3.310192	4.636256
ENSBTAG00000020530	20.2507	23.0332	19.56254
ENSBTAG00000020537	0.738728	0.256482	1.274314
ENSBTAG00000020539	21.82597	18.76735	16.76392
ENSBTAG00000020540	9.727778	6.217167	8.387956
ENSBTAG00000020564	0.0	0.0	0.0
ENSBTAG00000020591	3.767881	4.126917	4.809179
ENSBTAG00000020601	1.216947	1.370296	1.263633
ENSBTAG00000020606	9.073647	6.612854	5.916724
ENSBTAG00000020607	2.461613	1.376704	2.565844
ENSBTAG00000020608	22.07857	15.35989	18.80466
ENSBTAG00000020610	4.22665	2.12689	2.486202
ENSBTAG00000020611	2.00661	1.839011	1.676799
ENSBTAG00000020622	1.275357	0.936623	0.468148
ENSBTAG00000020629	3.93622	2.147411	3.605324
ENSBTAG00000020645	45.31193	31.33438	32.21043
ENSBTAG00000020652	3.736725	1.873497	3.55059
ENSBTAG00000020653	5.283107	5.040569	5.135834
ENSBTAG00000020655	19.51973	14.97215	19.54701
ENSBTAG00000020658	14.70996	17.15811	20.28512
ENSBTAG00000020662	24.02463	18.92665	17.70021
ENSBTAG00000020663	15.60372	14.19907	11.63772
ENSBTAG00000020671	1.012164	0.996911	1.455095
ENSBTAG00000020698	4.354485	2.918614	3.310332
ENSBTAG00000020700	1.965068	2.447543	2.0506
ENSBTAG00000020720	6.208473	6.725521	8.361032
ENSBTAG00000020731	0.344313	0.604168	0.364171
ENSBTAG00000020748	3.520754	2.466729	2.821886
ENSBTAG00000020751	7.287019	5.069005	6.524496
ENSBTAG00000020754	2.519823	2.604362	2.662966
ENSBTAG00000020757	35.85286	26.335	37.28235
ENSBTAG00000020758	25.77152	14.54862	17.53117
ENSBTAG00000020774	0.627623	1.529454	0.63552
ENSBTAG00000020781	15.62942	15.16324	15.8539
ENSBTAG00000020782	9.202185	9.047679	9.985522
ENSBTAG00000020800	1.125252	1.450431	2.019473
ENSBTAG00000020819	25.76557	30.3196	27.7298
ENSBTAG00000020850	12.69835	8.760949	8.769498
ENSBTAG00000020852	3.549258	2.448424	3.283826
ENSBTAG00000020853	2.109426	2.696139	2.338043
ENSBTAG00000020878	24.83765	18.62846	22.42463
ENSBTAG00000020883	0.0	0.0	0.0
ENSBTAG00000020907	1.651644	0.856764	0.938031
ENSBTAG00000020994	22.59639	25.39169	28.14931
ENSBTAG00000020996	67.95118	63.47666	63.05842
ENSBTAG00000020999	13.32158	10.0865	12.70271
ENSBTAG00000021002	6.034684	6.849963	6.911946
ENSBTAG00000021009	0.0	0.0	0.137291
ENSBTAG00000021021	0.600467	0.205634	0.870766
ENSBTAG00000021026	21.3498	34.47537	36.61004
ENSBTAG00000021048	4.549733	1.689127	1.758924
ENSBTAG00000021058	11.4189	9.804241	12.4237
ENSBTAG00000021060	2.098542	1.130964	1.193521
ENSBTAG00000021061	23.75568	22.91202	22.81072
ENSBTAG00000021062	2.528559	1.679467	1.443707
ENSBTAG00000021078	22.50014	20.62575	18.62968
ENSBTAG00000021083	7.193023	6.200077	7.82948
ENSBTAG00000021087	1.229915	1.821171	2.420629
ENSBTAG00000021093	64.13626	59.66783	43.91547
ENSBTAG00000021100	12.02154	8.438103	11.49202
ENSBTAG00000021102	6.986425	9.792359	10.06253
ENSBTAG00000021128	32.24142	27.09017	35.15701
ENSBTAG00000021130	21.15404	17.13257	15.92417
ENSBTAG00000021140	17.30388	23.78924	24.24131
ENSBTAG00000021141	6.901278	5.195253	4.755731
ENSBTAG00000021145	0.0	0.104218	0.027425
ENSBTAG00000021165	3.972068	2.729515	2.545581
ENSBTAG00000021168	3.040226	2.565693	2.832383
ENSBTAG00000021185	0.0	0.0	0.0
ENSBTAG00000021223	11.00089	8.566711	13.61498
ENSBTAG00000021227	56.65622	56.10612	41.55516
ENSBTAG00000021231	8.901416	14.95553	14.1723
ENSBTAG00000021257	0.0	0.0	0.0
ENSBTAG00000021262	0.0	32.13715	16.57348
ENSBTAG00000021272	10.84334	9.181375	11.78829
ENSBTAG00000021273	1.802169	1.003811	1.905039
ENSBTAG00000021275	5.695436	2.233322	4.366772
ENSBTAG00000021301	2.214885	0.0	1.533522
ENSBTAG00000021302	1.970221	1.485529	1.276346
ENSBTAG00000021303	3.704613	2.283826	1.381984
ENSBTAG00000021304	19.09054	18.83775	22.41016
ENSBTAG00000021310	0.094331	0.029123	0.098042
ENSBTAG00000021316	0.0	0.058514	0.0
ENSBTAG00000021319	21.66392	28.76603	22.10913
ENSBTAG00000021337	5.964678	3.539765	4.090449
ENSBTAG00000021378	54.92657	44.84005	32.13147
ENSBTAG00000021421	6.630103	6.81705	7.343146
ENSBTAG00000021449	4.098881	1.961167	4.93129
ENSBTAG00000021464	5.121933	5.732671	8.612071
ENSBTAG00000021471	5.040636	6.919412	4.313833
ENSBTAG00000021482	20.79327	14.04569	14.67474
ENSBTAG00000021485	0.0	0.0	0.289102
ENSBTAG00000021550	0.113348	0.059251	0.0
ENSBTAG00000021570	0.040203	0.160337	0.133413
ENSBTAG00000021600	3.873222	4.873644	5.645164
ENSBTAG00000021606	0.0	0.0	1.668643
ENSBTAG00000021607	7.069304	8.267447	8.630073
ENSBTAG00000021615	0.0	0.0	0.0
ENSBTAG00000021616	0.0	0.0	0.0
ENSBTAG00000021633	12.5659	11.10203	13.46241
ENSBTAG00000021634	7.594904	7.200991	7.731536
ENSBTAG00000021637	3.190388	2.837131	2.726092
ENSBTAG00000021645	6.258099	6.224005	9.071227
ENSBTAG00000021649	1.825788	1.487214	0.96692
ENSBTAG00000021653	20.98225	20.93946	28.29902
ENSBTAG00000021660	11.07085	14.05551	13.81753
ENSBTAG00000021661	0.525054	0.50763	0.947035
ENSBTAG00000021671	20.35597	20.91079	21.48325
ENSBTAG00000021678	18.09895	19.44907	19.32031
ENSBTAG00000021694	21.62353	22.74511	21.86436
ENSBTAG00000021695	2.790347	1.551039	2.428736
ENSBTAG00000021706	0.619771	0.581284	0.287042
ENSBTAG00000021720	35.09938	33.03317	35.28464
ENSBTAG00000021723	4.732407	3.592927	3.928766
ENSBTAG00000021724	58.4907	54.43273	53.07033
ENSBTAG00000021780	14.30551	16.08402	16.84285
ENSBTAG00000021781	38.91988	33.46748	32.57485
ENSBTAG00000021787	5.160113	4.132196	3.831083
ENSBTAG00000021791	3.858409	3.488912	3.565788
ENSBTAG00000021795	0.0	0.0	0.0
ENSBTAG00000021796	8.843772	7.435272	8.099465
ENSBTAG00000021798	0.741511	0.666478	0.765144
ENSBTAG00000021799	1.028451	2.845815	2.77398
ENSBTAG00000021802	34.09019	33.99257	33.08348
ENSBTAG00000021808	45.52977	40.18615	43.26082
ENSBTAG00000021810	8.777764	8.153901	10.08766
ENSBTAG00000021818	2.042678	1.882094	1.528811
ENSBTAG00000021820	4.165261	1.920358	3.572257
ENSBTAG00000021829	7.141593	6.108658	6.732355
ENSBTAG00000021841	1.321823	0.831407	1.286078
ENSBTAG00000021844	23.14447	45.25782	50.40154
ENSBTAG00000021845	19.49564	18.61625	18.03642
ENSBTAG00000021887	0.0	0.139906	0.0
ENSBTAG00000021893	5.34388	3.818333	4.517084
ENSBTAG00000021894	8.872431	3.578045	4.692345
ENSBTAG00000021897	13.53383	11.75294	12.54961
ENSBTAG00000021916	0.0	0.0	0.0
ENSBTAG00000021931	11.99596	8.956964	8.616846
ENSBTAG00000021934	5.0531	5.415801	4.48935
ENSBTAG00000021935	4.398775	2.357259	4.317891
ENSBTAG00000021938	5.727619	4.952245	6.131554
ENSBTAG00000021939	20.60761	16.38304	16.60099
ENSBTAG00000021944	33.03334	28.93531	35.10451
ENSBTAG00000021945	1.658086	2.189335	2.657692
ENSBTAG00000022022	12.03909	8.208508	7.952629
ENSBTAG00000022030	0.0	0.0	0.0
ENSBTAG00000022032	37.96256	21.49876	19.64128
ENSBTAG00000022044	28.96032	28.58493	28.25901
ENSBTAG00000022067	5.418574	6.351043	6.482454
ENSBTAG00000022069	14.24548	10.9027	13.2887
ENSBTAG00000022114	39.47129	35.23172	42.94943
ENSBTAG00000022461	14.72194	17.07853	13.65592
ENSBTAG00000022471	0.405446	0.77539	0.441218
ENSBTAG00000022520	0.702783	0.944532	1.044558
ENSBTAG00000022571	0.0	0.0	0.0
ENSBTAG00000022632	23.18319	22.24069	23.91114
ENSBTAG00000022656	20.90589	17.21701	20.55699
ENSBTAG00000022681	9.32772	8.799568	8.05706
ENSBTAG00000022751	1.054827	0.532841	1.319254
ENSBTAG00000022799	2.542537	1.389617	1.639057
ENSBTAG00000022813	3.225644	1.352001	1.208321
ENSBTAG00000022927	13.73463	6.327137	15.83774
ENSBTAG00000022986	9.198238	9.766523	9.397984
ENSBTAG00000023106	14.28256	12.79976	15.15692
ENSBTAG00000023179	9.471079	7.599183	8.961308
ENSBTAG00000023192	0.0	0.0	0.0
ENSBTAG00000023369	0.981137	0.85578	1.061975
ENSBTAG00000023375	10.20175	9.141522	11.56785
ENSBTAG00000023377	9.79125	8.323594	7.444513
ENSBTAG00000023384	12.85936	12.69805	12.39489
ENSBTAG00000023417	0.621074	0.078498	0.206269
ENSBTAG00000023453	5.073235	3.012003	3.295857
ENSBTAG00000023610	4.112791	4.628623	2.379287
ENSBTAG00000023632	1.222717	0.866154	0.662686
ENSBTAG00000023635	0.0	0.0	0.0
ENSBTAG00000023675	5.754524	8.385334	9.761871
ENSBTAG00000023734	4.267949	5.70618	6.811456
ENSBTAG00000023752	0.0	0.0	0.0
ENSBTAG00000023814	0.810048	0.73902	0.415696
ENSBTAG00000023831	2.561592	1.634645	2.310705
ENSBTAG00000023843	0.0	0.0	0.0
ENSBTAG00000023885	5.798896	4.755348	6.850176
ENSBTAG00000023907	1.014481	0.685896	0.717428
ENSBTAG00000023989	21.93867	25.51003	26.61401
ENSBTAG00000023997	7.070809	4.770046	4.630671
ENSBTAG00000024042	4.81397	4.418239	3.634183
ENSBTAG00000024107	4.488954	3.274985	3.557395
ENSBTAG00000024132	0.0	0.0	0.0
ENSBTAG00000024162	4.307022	2.138026	3.737045
ENSBTAG00000024219	5.544569	4.763001	4.475758
ENSBTAG00000024291	0.441291	0.33979	0.41604
ENSBTAG00000024431	2.1153	2.272276	2.234119
ENSBTAG00000024476	5.623195	2.756613	4.926848
ENSBTAG00000024496	0.0	0.0	0.0
ENSBTAG00000024507	16.45549	16.58536	18.18619
ENSBTAG00000024561	151.7151	172.9827	146.0734
ENSBTAG00000024605	113.2977	114.2509	98.49119
ENSBTAG00000024701	31.02597	23.67571	22.88935
ENSBTAG00000024803	90.79691	82.50601	87.88022
ENSBTAG00000024926	0.0	0.180692	0.0
ENSBTAG00000024975	0.0	0.0	0.0
ENSBTAG00000024979	0.43886	0.0	0.0
ENSBTAG00000025029	3.104947	4.05832	4.723697
ENSBTAG00000025078	2.421045	1.386007	1.809473
ENSBTAG00000025149	2.07633	1.523384	1.264315
ENSBTAG00000025210	2.287966	1.257032	1.388376
ENSBTAG00000025212	8.543146	8.373839	9.155624
ENSBTAG00000025233	6.444618	3.296593	4.266398
ENSBTAG00000025340	0.041367	0.071734	0.12573
ENSBTAG00000025425	13.26576	9.415015	12.2683
ENSBTAG00000025452	5.334132	2.218446	2.898241
ENSBTAG00000025540	11.69549	9.652258	6.265326
ENSBTAG00000025597	0.0	0.049721	0.0
ENSBTAG00000025604	0.0	0.0	0.0
ENSBTAG00000025606	15.58377	13.3657	15.00287
ENSBTAG00000025632	17.96764	22.08968	22.67476
ENSBTAG00000025752	3.225731	2.322583	1.703269
ENSBTAG00000025755	0.116828	0.0	0.084317
ENSBTAG00000025817	17.36296	12.48306	13.86659
ENSBTAG00000025859	4.262907	2.659645	3.210225
ENSBTAG00000025868	2.25164	1.236943	1.468566
ENSBTAG00000026008	7.127113	9.35517	11.47446
ENSBTAG00000026327	76.15384	87.63133	76.55036
ENSBTAG00000026369	637.8606	651.7358	778.3009
ENSBTAG00000026384	0.953089	1.068925	1.150437
ENSBTAG00000026501	0.063074	0.077654	0.262945
ENSBTAG00000026502	0.0	0.084374	0.0
ENSBTAG00000026519	4.663347	4.947346	5.330987
ENSBTAG00000026624	32.76474	39.12623	35.2346
ENSBTAG00000026673	1.69433	2.347836	2.252689
ENSBTAG00000026684	3.695407	3.607689	5.090447
ENSBTAG00000026696	0.0	0.0	0.072524
ENSBTAG00000026716	5.659012	6.263834	7.132269
ENSBTAG00000026754	9.238444	13.91874	10.57805
ENSBTAG00000026772	4.687127	3.158073	4.233565
ENSBTAG00000026796	0.0	0.0	0.0
ENSBTAG00000026809	20.09859	28.70271	39.75329
ENSBTAG00000026825	1.431958	0.662131	1.229019
ENSBTAG00000026829	21.99652	24.39355	23.6426
ENSBTAG00000026836	0.174809	0.225767	0.768557
ENSBTAG00000026916	32.49681	29.73047	33.23615
ENSBTAG00000026962	18.07903	20.66336	23.02366
ENSBTAG00000027151	0.862432	1.389325	1.332813
ENSBTAG00000027159	19.67563	17.86628	13.70683
ENSBTAG00000027172	0.102001	0.287721	0.162786
ENSBTAG00000027173	83.27012	81.38821	93.75331
ENSBTAG00000027321	0.35261	0.188279	0.736192
ENSBTAG00000027337	16.05724	10.60013	14.66197
ENSBTAG00000027357	1.144089	0.736071	0.250039
ENSBTAG00000027361	16.72241	7.637268	16.28519
ENSBTAG00000027513	0.465913	0.427148	0.381077
ENSBTAG00000027524	0.0	0.0	0.0
ENSBTAG00000027562	0.0	0.0	0.0
ENSBTAG00000027642	3.187486	4.443596	5.621593
ENSBTAG00000027676	2.686086	0.0	1.006953
ENSBTAG00000027711	5.41537	3.036205	3.341636
ENSBTAG00000027766	6.958404	4.933241	5.944208
ENSBTAG00000027772	142.9766	167.2221	152.2316
ENSBTAG00000027782	0.0	0.0	0.0
ENSBTAG00000027900	0.152381	0.271667	0.591899
ENSBTAG00000027936	1.23151	1.134988	1.765772
ENSBTAG00000028421	0.526077	2.359891	0.0
ENSBTAG00000028889	0.0	0.0	0.0
ENSBTAG00000029683	0.0	0.0	0.0
ENSBTAG00000029761	0.0	0.0	0.0
ENSBTAG00000029825	0.0	0.0	0.0
ENSBTAG00000029846	0.552419	0.843647	0.173694
ENSBTAG00000029860	0.0	0.0	0.0
ENSBTAG00000029901	0.0	0.0	0.0
ENSBTAG00000029918	0.0	0.0	0.0
ENSBTAG00000029948	0.0	0.0	0.0
ENSBTAG00000029954	1.440448	0.0	0.090437
ENSBTAG00000029994	0.0	0.0	0.0
ENSBTAG00000029996	0.0	0.0	0.0
ENSBTAG00000030060	1.689694	0.0	0.0
ENSBTAG00000030108	0.0	0.0	0.0
ENSBTAG00000030113	0.0	0.0	0.0
ENSBTAG00000030162	4.796109	3.27779	4.43659
ENSBTAG00000030166	2.866174	2.109162	3.826959
ENSBTAG00000030168	9.507971	8.439009	7.260789
ENSBTAG00000030185	0.0	0.0	0.0
ENSBTAG00000030246	0.0	0.0	0.0
ENSBTAG00000030258	30.29112	18.45091	15.6277
ENSBTAG00000030301	17.04568	17.02723	11.7911
ENSBTAG00000030302	65.04427	50.16512	40.75576
ENSBTAG00000030322	0.145309	0.031374	0.229167
ENSBTAG00000030369	7.217953	4.328024	5.649053
ENSBTAG00000030384	10.55556	6.283508	6.890945
ENSBTAG00000030523	0.986627	1.098754	1.649839
ENSBTAG00000030540	2.62047	1.25164	1.6339
ENSBTAG00000030543	0.939401	0.164143	0.390411
ENSBTAG00000030557	15.15677	14.13369	15.67871
ENSBTAG00000030563	0.804455	0.375209	0.32561
ENSBTAG00000030578	16.41192	12.54881	16.4593
ENSBTAG00000030589	6.380581	3.929159	4.256052
ENSBTAG00000030593	3.174223	2.148104	2.451793
ENSBTAG00000030599	8.132165	7.51055	7.686863
ENSBTAG00000030608	5.76945	5.259016	2.746775
ENSBTAG00000030671	0.444375	0.524552	2.339803
ENSBTAG00000030710	2.40055	2.607835	2.362674
ENSBTAG00000030820	12.38457	14.11272	11.23526
ENSBTAG00000030834	0.079029	0.0	0.0
ENSBTAG00000030881	6.616772	4.814466	6.37021
ENSBTAG00000030892	0.460996	0.299037	0.569006
ENSBTAG00000030922	0.267001	0.0	0.0
ENSBTAG00000030929	3.27544	4.580365	5.394299
ENSBTAG00000030933	17.60099	14.28251	18.72013
ENSBTAG00000030939	4.91547	4.294257	3.868711
ENSBTAG00000031010	0.069036	0.105964	0.18739
ENSBTAG00000031018	0.110065	0.308052	0.116254
ENSBTAG00000031052	40.72693	31.18562	33.53391
ENSBTAG00000031069	25.20212	24.8727	22.96122
ENSBTAG00000031076	0.431935	0.212212	0.214461
ENSBTAG00000031107	0.266802	0.0	0.0
ENSBTAG00000031134	736.3512	706.726	749.778
ENSBTAG00000031185	14.59606	9.982558	12.52107
ENSBTAG00000031279	6.843668	4.726917	4.078483
ENSBTAG00000031332	1.245325	1.019753	1.714719
ENSBTAG00000031402	11.2171	7.213151	10.53413
ENSBTAG00000031433	0.107313	0.0	0.172123
ENSBTAG00000031473	9.293625	8.819221	7.922153
ENSBTAG00000031500	5.683653	3.936375	4.834617
ENSBTAG00000031503	4.29954	4.175052	5.153146
ENSBTAG00000031544	12.80275	15.18681	12.00494
ENSBTAG00000031609	14.76611	23.167	22.34756
ENSBTAG00000031709	24.02029	30.67726	24.12899
ENSBTAG00000031737	0.0	0.0	0.0
ENSBTAG00000031793	11.04215	10.66803	12.25206
ENSBTAG00000031800	27.35379	20.01113	19.99073
ENSBTAG00000031834	4.176115	3.902873	5.085707
ENSBTAG00000031837	8.137084	5.298983	7.441463
ENSBTAG00000031861	44.97783	52.52747	49.84534
ENSBTAG00000031866	0.294096	1.090462	0.212604
ENSBTAG00000031950	9.081576	8.577343	12.1279
ENSBTAG00000031981	14.09717	13.78531	11.80329
ENSBTAG00000031998	7.337698	5.5413	5.76682
ENSBTAG00000032021	23.42941	36.66065	41.4417
ENSBTAG00000032026	4.700074	4.062883	5.477038
ENSBTAG00000032121	0.0	0.192888	0.2607
ENSBTAG00000032130	0.554789	0.541426	0.555911
ENSBTAG00000032166	5.823815	8.640224	6.875525
ENSBTAG00000032209	0.0	0.0	0.0
ENSBTAG00000032227	2.299635	0.997149	2.863288
ENSBTAG00000032234	9.518024	9.267662	11.41053
ENSBTAG00000032253	1.344628	1.394254	1.75736
ENSBTAG00000032292	0.0	0.127042	0.0
ENSBTAG00000032304	5.439158	4.519104	4.925529
ENSBTAG00000032339	0.0	0.0	0.0
ENSBTAG00000032396	0.114148	0.0	0.0
ENSBTAG00000032427	1.39957	0.517303	0.906744
ENSBTAG00000032518	55.80138	64.85752	76.39128
ENSBTAG00000032567	0.0	0.0	0.0
ENSBTAG00000032613	174.3417	203.4415	193.4833
ENSBTAG00000032637	23.19806	22.27618	23.39037
ENSBTAG00000032704	179.2548	200.4267	226.6379
ENSBTAG00000032763	8.940317	7.443291	7.712666
ENSBTAG00000032872	13.5724	17.39574	16.50271
ENSBTAG00000032983	0.0	0.0	0.0
ENSBTAG00000033095	0.363064	0.0	0.0
ENSBTAG00000033128	5.924962	3.729663	5.199691
ENSBTAG00000033160	1.385399	1.429035	1.531024
ENSBTAG00000033290	22.51716	22.29996	22.17022
ENSBTAG00000033331	27.38465	24.40272	28.1689
ENSBTAG00000033351	6.6717	5.775501	6.637297
ENSBTAG00000033422	0.873707	1.189684	0.0
ENSBTAG00000033445	0.0	0.0	0.0
ENSBTAG00000033446	4.399841	4.332092	4.804223
ENSBTAG00000033460	0.224342	0.323816	0.581527
ENSBTAG00000033563	8.168032	9.532465	10.68632
ENSBTAG00000033648	5.133286	6.421651	5.843578
ENSBTAG00000033679	12.78844	11.77301	12.84053
ENSBTAG00000033699	9.224854	6.481245	8.091471
ENSBTAG00000033835	0.0	0.097976	0.0
ENSBTAG00000033902	10.64241	7.855336	9.107559
ENSBTAG00000034138	1.65936	1.10709	0.967698
ENSBTAG00000034283	0.0	0.0	0.0
ENSBTAG00000034346	0.0	0.0	0.0
ENSBTAG00000034347	9.917057	12.03217	14.38442
ENSBTAG00000034366	9.571163	9.465229	9.956106
ENSBTAG00000034441	0.427545	0.433584	0.580803
ENSBTAG00000034442	7.812907	10.31354	10.60166
ENSBTAG00000034531	117.6118	117.9745	115.6154
ENSBTAG00000034691	3.744502	2.703546	1.989477
ENSBTAG00000034883	0.402278	0.0	0.306931
ENSBTAG00000034936	15.3628	15.3038	16.0188
ENSBTAG00000034978	69.37809	65.85271	79.16692
ENSBTAG00000034998	6.558904	5.079618	6.484113
ENSBTAG00000035064	1.774422	0.880107	0.956258
ENSBTAG00000035175	8.765923	6.728277	9.475392
ENSBTAG00000035858	4.754026	4.001245	4.627322
ENSBTAG00000036282	25.09046	24.55903	25.23186
ENSBTAG00000036355	0.358078	0.572762	0.34669
ENSBTAG00000036393	0.985266	0.0	0.446848
ENSBTAG00000036414	0.0	0.0	0.0
ENSBTAG00000036417	1.499454	0.0	0.0
ENSBTAG00000036437	0.0	0.0	0.077929
ENSBTAG00000037110	0.501276	0.0	0.0
ENSBTAG00000037377	14.98461	9.100303	12.67946
ENSBTAG00000037393	9.81388	12.2303	11.34281
ENSBTAG00000037418	1.153331	0.834451	1.105248
ENSBTAG00000037488	8.403083	11.54104	10.50109
ENSBTAG00000037632	0.0	0.0	0.256469
ENSBTAG00000037649	0.0	0.513637	0.0
ENSBTAG00000037679	3.27123	2.595462	2.614959
ENSBTAG00000037703	5.426609	2.141358	2.863041
ENSBTAG00000037726	1.70081	0.64435	1.266471
