ENSEMBL gene ID	E1_HEAR3770	E1_HEAR3773	E1_HEAR3842	E1_HEAR3886	E4_Heart1	E4_Heart2	E4_Heart3
ENSBTAG00000002999	99.00351	97.342606	116.380135	108.113434	12.97512	7.745197	17.87318
ENSBTAG00000003000	0.089226	0.092502	0.206075	0.086966	0.0	0.0	0.166301
ENSBTAG00000003018	21.788965	21.722843	22.308138	18.064632	2.477131	1.837023	4.176147
ENSBTAG00000003052	7.415552	9.979012	5.911974	5.323382	1.240604	1.408886	2.600969
ENSBTAG00000003058	128.208298	108.502022	111.65535	114.993454	5.016209	1.931831	4.747082
ENSBTAG00000003061	6.828541	14.527253	5.206084	5.0837	0.499055	0.405911	0.487608
ENSBTAG00000003067	275.160248	218.473907	241.626328	262.558929	8.593792	6.624396	18.00194
ENSBTAG00000003083	10.685637	8.762725	9.542278	7.259786	0.0	0.0	0.661676
ENSBTAG00000003100	406.101288	304.814423	209.06868	362.108582	15.8845	8.321331	13.99281
ENSBTAG00000003111	0.570305	0.631735	0.339976	0.377448	0.102965	0.312428	0.269711
ENSBTAG00000003130	0.31488	0.427121	0.24955	0.407268	0.0	0.223508	0.177218
ENSBTAG00000003148	4.396128	5.713161	3.79784	3.761372	2.111473	1.655783	2.633135
ENSBTAG00000003161	34.917202	66.794197	77.750343	81.503319	11.24477	5.206871	10.72403
ENSBTAG00000003162	36.001823	31.618629	32.851894	40.827518	57.50382	45.18802	47.85154
ENSBTAG00000003186	1.886386	2.036472	1.534778	1.797994	1.118864	0.87287	1.527671
ENSBTAG00000003192	3.969813	7.136275	3.472675	3.09721	0.419646	0.630586	0.959613
ENSBTAG00000003208	5.45049	8.427512	6.274415	5.33592	12.12405	15.0236	12.02232
ENSBTAG00000003238	20.976679	29.18663	17.24029	14.889037	16.18925	14.71744	13.36492
ENSBTAG00000003279	278.765198	240.462921	286.189148	320.825897	22.76325	18.36268	26.8103
ENSBTAG00000003357	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000003361	9.873147	7.350559	8.474147	11.826597	5.791963	7.919357	6.635834
ENSBTAG00000003362	126.200241	152.530548	152.128754	191.430695	83.0757	91.41141	93.3143
ENSBTAG00000003371	12.409469	13.619222	10.215374	10.312292	18.56483	23.50051	17.34553
ENSBTAG00000003384	0.772623	1.017023	0.605455	0.506707	0.210988	0.682884	0.662299
ENSBTAG00000003390	45.736801	55.714558	39.151146	40.195393	3.433105	1.476455	4.282443
ENSBTAG00000003393	13.194176	13.777929	13.085556	10.140167	0.246808	0.190891	1.049057
ENSBTAG00000003401	26.855515	25.954817	17.328001	22.016842	6.380953	8.102243	4.335293
ENSBTAG00000003410	4.365244	4.29274	3.79411	5.208964	2.974027	1.855853	2.891153
ENSBTAG00000003423	11.754786	17.770657	11.607257	11.324955	6.969117	5.628915	8.103333
ENSBTAG00000003436	2.604917	4.553664	1.564573	1.800485	0.0	0.056458	0.276671
ENSBTAG00000003479	0.779051	0.263226	0.517809	0.614827	0.0	0.0	0.0
ENSBTAG00000003484	104.60096	96.115166	112.086395	108.398827	3.600001	3.329923	6.317226
ENSBTAG00000003494	1.031997	2.226216	0.893844	0.860255	0.0	0.0	0.257019
ENSBTAG00000003504	3.024168	4.929705	4.117474	2.794206	0.558024	0.056884	0.427776
ENSBTAG00000003535	246.5952	240.808182	318.508209	240.75824	14.02635	3.324119	10.06182
ENSBTAG00000003547	0.0	0.0	0.0	0.0	3.03032	2.276757	2.00409
ENSBTAG00000003556	97.975204	113.732941	117.798508	105.348526	7.044871	6.539182	14.86983
ENSBTAG00000003559	11.657988	16.129833	9.287448	10.511046	1.9806	1.023801	2.509106
ENSBTAG00000003566	7.473599	7.243148	6.196737	6.009164	1.909798	1.273086	3.312164
ENSBTAG00000003589	128.42778	102.807182	127.1036	127.911003	46.46179	44.25135	42.05252
ENSBTAG00000003594	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000003614	1.351546	1.76366	1.458424	1.557136	1.604182	2.032352	2.734703
ENSBTAG00000003616	0.11166	0.373588	0.35672	0.207659	0.073318	0.579524	0.187504
ENSBTAG00000003622	0.758021	0.820191	0.560039	0.552226	1.752539	2.120496	1.508665
ENSBTAG00000003679	13.768256	12.940934	14.883465	17.32309	7.016639	2.652859	4.48612
ENSBTAG00000003682	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000003687	8.601776	10.509403	6.431696	7.048765	1.473695	1.401107	2.84352
ENSBTAG00000003691	0.054811	0.0	0.230256	0.105489	0.0	0.0	0.156753
ENSBTAG00000003693	19.609644	28.812603	10.234428	13.519762	1.933538	1.563703	1.318494
ENSBTAG00000003695	8.556269	9.519453	6.696552	6.332885	3.236443	4.057059	4.904327
ENSBTAG00000003696	0.175044	0.503825	0.291654	0.490288	0.0	0.0	0.135997
ENSBTAG00000003697	12.423212	15.079378	10.07811	13.419242	8.95941	10.94977	9.266377
ENSBTAG00000003700	0.252903	0.100364	0.255737	0.081591	0.0	0.042792	0.107548
ENSBTAG00000003702	3.529699	3.886405	3.212314	3.132822	9.350676	9.850806	7.295105
ENSBTAG00000003707	8.095366	14.029563	6.365858	6.602443	0.65522	0.675272	1.349552
ENSBTAG00000003711	59.874706	103.593346	56.674644	54.787811	70.10468	69.38092	70.40105
ENSBTAG00000003718	10.149811	8.895717	12.118275	14.050487	0.564198	1.644037	1.404967
ENSBTAG00000003733	1.142781	1.295737	0.470279	0.525452	0.0	0.0	0.0
ENSBTAG00000003747	33.80257	26.22086	28.136013	37.74894	7.006802	13.61763	15.12053
ENSBTAG00000003748	8.829579	9.752416	7.857067	6.607912	3.542641	8.285145	5.505174
ENSBTAG00000003784	20.92535	21.278385	22.311028	24.123425	7.187089	7.757451	6.481743
ENSBTAG00000003804	24.116348	19.447563	22.322458	28.139868	11.49841	8.332734	6.916367
ENSBTAG00000003809	0.187228	0.2268	0.310434	0.116488	0.267164	0.274724	0.441345
ENSBTAG00000003810	0.111912	0.061422	0.163701	0.034849	0.0	0.0	0.0
ENSBTAG00000003813	30.214914	31.710123	33.544815	31.864166	4.203051	1.509286	3.187085
ENSBTAG00000003817	8.762156	9.067703	10.447315	9.782998	2.112499	0.618122	3.478266
ENSBTAG00000003819	0.623322	0.995449	0.914204	0.702817	0.439055	0.3478	0.566476
ENSBTAG00000003822	1.76762	2.807258	1.329329	1.184077	0.209826	0.0	0.150757
ENSBTAG00000003832	36.453274	57.599319	25.803179	15.484285	1.490796	0.880573	0.948436
ENSBTAG00000003843	6.882212	7.652322	6.274299	6.763306	1.174165	1.169577	2.666932
ENSBTAG00000003848	1.443263	2.1067	0.974728	1.054095	0.128069	0.27709	0.486545
ENSBTAG00000003849	9.004025	7.904624	9.233893	8.886369	0.472979	0.767375	1.332603
ENSBTAG00000003855	0.0	0.0	0.0	0.0	0.51163	0.507381	0.330682
ENSBTAG00000003861	23.426073	24.32073	25.115719	32.11174	0.0	0.556221	1.519991
ENSBTAG00000003863	6.260811	6.714436	4.632411	5.082215	0.816751	0.504904	2.100157
ENSBTAG00000003878	3.756247	3.544915	3.581495	2.852704	2.020763	1.957701	2.136896
ENSBTAG00000003884	1.338023	1.959909	1.702994	1.347622	2.055867	2.549623	1.553363
ENSBTAG00000003887	17.983091	19.6423	16.206738	16.97743	24.9604	23.67625	24.63921
ENSBTAG00000003901	0.220686	0.631319	0.457014	0.195844	0.0	0.0	0.014123
ENSBTAG00000003904	7.074675	6.572438	6.418066	6.660429	6.66689	7.925614	8.030244
ENSBTAG00000003906	2.304636	2.62908	1.736476	2.264163	2.601524	6.087505	5.283275
ENSBTAG00000003934	10.582342	9.624841	8.339002	8.396161	5.236079	5.362511	4.56149
ENSBTAG00000003941	4.90823	5.629417	4.42207	5.316485	11.72792	8.32078	6.893915
ENSBTAG00000003947	26.036991	33.376522	23.436047	20.45566	0.32228	0.359145	0.575489
ENSBTAG00000003949	38.031586	43.459888	28.289328	35.283047	12.97403	13.75269	18.45876
ENSBTAG00000003954	2.014391	3.192701	1.79291	2.124054	6.185911	7.023932	5.905495
ENSBTAG00000003958	2.38136	3.331421	2.445873	2.820713	1.836006	1.725869	1.682485
ENSBTAG00000003963	0.145596	0.160728	0.196842	0.166262	0.054701	0.220759	0.252581
ENSBTAG00000003966	26.859009	31.764841	27.618814	28.537968	47.94317	39.55749	53.89647
ENSBTAG00000003970	7.329408	8.959405	7.859101	7.96099	0.933798	0.557403	0.619838
ENSBTAG00000003975	8.439029	9.70552	7.145411	7.423873	3.914231	2.587104	4.720784
ENSBTAG00000003977	0.0	0.0	0.053271	0.0	0.0	0.0	0.0
ENSBTAG00000003981	10.141324	10.149115	9.086607	7.793355	1.17495	0.0	1.235785
ENSBTAG00000003983	27.515083	32.933521	25.325167	22.811413	4.565015	3.155638	5.81844
ENSBTAG00000003997	46.89904	44.835945	40.041668	45.761482	29.89272	18.78826	35.15575
ENSBTAG00000004004	83.776176	137.087311	123.948097	126.739426	54.03457	33.13253	70.84287
ENSBTAG00000004009	12.102548	10.129682	8.645444	7.049051	0.702206	1.210488	1.12835
ENSBTAG00000004018	2.335935	2.659148	1.784536	2.111145	0.983038	0.301114	0.697129
ENSBTAG00000004019	0.414261	0.379043	0.196804	0.0	0.0	0.0	0.0
ENSBTAG00000004028	1.219834	1.115954	1.119609	1.187917	5.379138	4.206787	3.831059
ENSBTAG00000004034	2.297818	4.221568	1.668305	1.776345	0.287956	0.0	0.469354
ENSBTAG00000004061	0.065118	0.072093	0.153527	0.175763	0.216965	0.423697	0.055682
ENSBTAG00000004085	1.449736	1.586474	0.523503	0.401921	0.0	0.0	0.305178
ENSBTAG00000004086	0.058458	0.243298	0.0	0.042262	0.0	0.0	0.0
ENSBTAG00000004092	4.200759	2.294421	3.188121	4.163946	0.273359	0.144067	0.644382
ENSBTAG00000004095	0.213093	0.98186	0.444647	0.890065	1.265615	1.396101	1.466773
ENSBTAG00000004098	3.898199	3.641161	4.263399	4.727922	6.734901	7.913445	8.317277
ENSBTAG00000004100	2.238584	3.783865	2.164602	2.15745	2.968538	1.100387	2.7213
ENSBTAG00000004108	80.885315	77.282425	77.296692	68.171745	3.614017	5.813342	14.33885
ENSBTAG00000004111	0.717771	0.781804	0.801226	0.245728	0.045983	0.247168	0.114081
ENSBTAG00000004112	115.690201	108.36422	139.845627	122.30835	3.580903	3.11936	8.038052
ENSBTAG00000004117	19.452444	23.050926	18.041761	24.050165	18.7554	12.84847	13.41669
ENSBTAG00000004172	1.639754	3.255496	1.188503	1.060934	0.042448	0.245954	0.411578
ENSBTAG00000004184	4.995469	4.945025	6.725731	5.075735	2.501574	2.032979	1.719828
ENSBTAG00000004188	4.228618	4.302102	2.427294	4.403747	3.530244	1.842299	3.860999
ENSBTAG00000004189	3.050432	3.996404	2.087402	2.324939	0.0	0.0	0.657128
ENSBTAG00000004191	2.934413	3.324231	2.89819	3.502393	0.735711	0.893844	1.811778
ENSBTAG00000004196	3.540832	5.713181	2.299978	2.251245	0.252098	0.054608	0.491266
ENSBTAG00000004204	1.854371	2.713882	1.542957	2.007133	0.0	0.0	0.0
ENSBTAG00000004206	1.456127	3.059857	1.193867	1.03758	0.0	0.401096	0.159238
ENSBTAG00000004208	0.150266	0.470426	0.754366	0.422313	0.124662	0.0	0.04102
ENSBTAG00000004211	28.170666	46.110672	20.75333	16.86676	5.260846	4.793945	6.621128
ENSBTAG00000004216	0.837812	0.85337	0.277686	0.351715	0.136531	0.058964	0.073372
ENSBTAG00000004222	20.797195	15.291452	23.321266	24.835405	7.610497	5.45167	6.419084
ENSBTAG00000004224	1.154949	0.562309	0.657159	1.110877	0.0	0.0	0.0
ENSBTAG00000004226	1.791988	2.981785	3.24289	2.987059	0.0	0.0	0.140682
ENSBTAG00000004227	1.09501	1.693698	1.335408	1.189738	0.184213	0.430638	0.72522
ENSBTAG00000004230	104.703667	96.11705	108.366661	115.656265	14.58867	17.99027	26.35432
ENSBTAG00000004249	0.517875	0.669998	0.216157	0.237453	0.0	0.0	0.057942
ENSBTAG00000004267	0.0	0.161072	0.162418	0.0	0.0	0.0	0.0
ENSBTAG00000004268	231.30481	238.729416	267.48999	226.251724	15.28554	11.3133	23.54204
ENSBTAG00000004269	13.751949	18.747208	2.110886	3.33302	5.728799	4.245952	5.554558
ENSBTAG00000004279	185.659119	202.144928	160.108688	157.407425	50.46263	42.10392	51.07849
ENSBTAG00000004284	75.819122	68.923927	88.109215	83.252777	0.630383	0.549436	3.035087
ENSBTAG00000004286	2.537924	2.150813	1.367751	1.91008	0.093958	0.0923	0.331035
ENSBTAG00000004290	7.584837	7.805596	5.877195	6.759298	3.301205	2.30811	3.17862
ENSBTAG00000004300	0.117264	0.157476	0.041585	0.028472	0.0	0.0	0.0
ENSBTAG00000004310	7.4061	7.119665	5.379229	7.281909	6.066767	7.399802	9.235226
ENSBTAG00000004315	43.85997	47.420048	41.689579	41.794327	0.0	0.754714	4.234642
ENSBTAG00000004333	16.179991	21.05275	16.957712	16.660227	9.936052	10.26412	10.0472
ENSBTAG00000004334	11.109255	16.622475	9.255896	9.110272	0.951251	0.0	0.527153
ENSBTAG00000004337	0.861958	0.835618	0.471997	0.582183	0.0	0.219939	0.109454
ENSBTAG00000004358	1.860023	2.347836	1.702222	1.910764	2.377847	3.737195	2.619143
ENSBTAG00000004375	0.032558	0.074679	0.023253	0.054326	0.0	0.0	0.0
ENSBTAG00000004378	8.622908	5.862724	6.038909	5.850605	2.459654	4.534935	4.346774
ENSBTAG00000004379	72.29274	55.059223	62.473885	64.278122	0.654724	2.302775	5.475999
ENSBTAG00000004380	1.368956	2.017413	0.96609	1.384488	2.027262	2.620004	3.362509
ENSBTAG00000004406	2.370468	4.654323	3.295491	3.163964	0.0	0.0	0.519762
ENSBTAG00000004414	0.037462	0.0	0.041464	0.0	0.0	0.0	0.0
ENSBTAG00000004415	1.493852	1.193867	0.692138	0.9425	1.785915	0.474861	0.908691
ENSBTAG00000004422	5.394886	9.745089	8.898472	6.801432	1.337643	4.426927	3.26563
ENSBTAG00000004449	0.372275	1.059919	0.711372	0.885168	1.294165	0.826316	1.114609
ENSBTAG00000004463	49.068325	58.930927	47.38438	41.460632	4.010902	2.576292	7.105454
ENSBTAG00000004471	1.871088	2.839694	1.928938	2.406655	3.624148	5.390097	4.406396
ENSBTAG00000004492	0.885805	0.939255	0.66505	0.58536	0.512047	1.282991	1.125613
ENSBTAG00000004495	7.947238	8.212101	6.893331	5.831782	11.11695	9.998191	10.48821
ENSBTAG00000004512	11.588905	13.471972	9.365535	10.929677	0.973553	0.830827	1.723571
ENSBTAG00000004521	99.17473	97.1007	110.1025	102.1191	2.630625	3.813966	3.222572
ENSBTAG00000004524	12.06691	13.56021	8.095049	6.718614	0.349457	0.0	0.219798
ENSBTAG00000004568	3.426504	3.40295	2.476402	2.271698	0.0	0.0	0.0
ENSBTAG00000004571	5.764165	5.494074	5.65561	5.225416	5.495248	3.780428	3.60847
ENSBTAG00000004578	0.079269	0.090358	0.078123	0.081032	0.162671	0.0	0.415849
ENSBTAG00000004622	6.505704	6.044854	6.037741	7.656008	4.917922	3.052495	4.242383
ENSBTAG00000004631	2.029443	2.682129	2.371496	2.298684	0.912011	1.892331	1.8027
ENSBTAG00000004635	8.071342	11.26168	6.325936	5.956794	0.523631	0.536583	0.986164
ENSBTAG00000004663	16.15782	12.19771	11.2355	14.21307	5.294424	3.197463	6.936215
ENSBTAG00000004664	86.8818	79.63376	94.77808	83.00617	3.735781	3.416028	6.967421
ENSBTAG00000004680	0.0	0.081728	0.032452	0.08755	0.0	0.0	0.015299
ENSBTAG00000004694	0.05808	0.165248	0.032517	0.037281	0.0	0.0	0.022519
ENSBTAG00000004695	34.9735	45.32606	33.53611	31.81869	9.430241	7.020538	13.46982
ENSBTAG00000004722	1.762232	2.390753	2.662078	2.22681	2.825209	1.375633	2.286767
ENSBTAG00000004723	27.45024	31.65898	24.7596	22.47953	18.59517	20.33404	25.21256
ENSBTAG00000004745	4.680279	4.946312	4.118805	4.801158	10.48395	12.22384	10.64593
ENSBTAG00000004761	0.0	0.0	0.075353	0.0	0.0	0.0	0.0
ENSBTAG00000004768	4.130176	7.09078	2.808101	2.764934	0.926341	1.041956	1.779595
ENSBTAG00000004788	44.95349	37.32695	49.48374	45.62505	9.81356	5.90989	16.5239
ENSBTAG00000004791	10.14403	10.44575	6.800132	7.967591	4.887764	3.444744	4.083527
ENSBTAG00000004820	305.3835	279.8617	354.2177	304.4353	0.0	0.0	5.740756
ENSBTAG00000004842	1.529081	2.308434	1.525703	1.496457	2.270278	3.747467	3.259375
ENSBTAG00000004854	0.500759	0.965336	0.305022	0.295164	1.867478	2.066617	1.375763
ENSBTAG00000004864	1.101491	1.77967	0.818177	0.860729	0.362196	0.210117	0.066883
ENSBTAG00000004869	5.436001	10.07675	6.10741	4.934577	14.40452	21.5624	15.24722
ENSBTAG00000004879	0.0	0.0	0.0	0.0	12.32387	8.02912	13.7161
ENSBTAG00000004888	4.256532	6.786582	1.837318	3.512928	0.886397	0.979125	1.058019
ENSBTAG00000004902	10.13784	10.88446	8.953335	10.74314	0.038859	0.450466	2.606726
ENSBTAG00000004906	0.8039	1.053652	0.755332	0.384321	1.894985	2.882306	1.514714
ENSBTAG00000004910	255.2164	203.4443	213.5736	232.4212	67.27108	50.31657	87.55429
ENSBTAG00000004912	3.055228	4.303353	2.751555	2.503207	5.74198	4.89258	4.621617
ENSBTAG00000004913	24.1942	25.30398	23.53146	19.44431	5.393676	4.736991	7.443193
ENSBTAG00000004915	434.6165	413.1909	355.6765	323.8372	53.44706	33.46746	51.54223
ENSBTAG00000004930	2.068944	2.71084	2.46951	2.430453	1.518914	2.574016	2.561131
ENSBTAG00000004936	0.858584	0.528743	0.672737	0.409292	0.0	0.0	0.0
ENSBTAG00000004942	21.56497	17.1902	20.38621	24.91483	2.496244	2.045402	4.583874
ENSBTAG00000004943	1.108583	1.825799	0.22857	0.038824	0.0	0.32312	0.211319
ENSBTAG00000004949	0.576033	0.368904	0.127826	0.27012	0.364301	0.098636	0.126723
ENSBTAG00000004951	0.0	0.0	0.263541	0.199311	0.0	0.0	0.0
ENSBTAG00000004956	0.740316	0.984334	0.347135	0.17433	0.0	0.051231	0.142742
ENSBTAG00000004962	0.0	0.0	0.0	0.0	0.306288	0.298589	0.574815
ENSBTAG00000004969	4.954025	5.422923	3.31936	3.208388	0.078354	0.863095	2.243451
ENSBTAG00000004970	7.620726	8.818591	6.134533	6.146089	0.76188	0.184204	1.072991
ENSBTAG00000004976	3.389995	4.696706	2.577033	2.776987	1.926599	2.008726	2.837874
ENSBTAG00000004991	1.601611	2.343019	1.396431	1.41499	0.0	0.0	0.140018
ENSBTAG00000004992	8.390857	8.938232	7.676226	9.093169	0.663987	1.356186	1.395913
ENSBTAG00000004995	2.821971	4.203912	2.293542	2.152502	5.856092	6.430429	4.746255
ENSBTAG00000004996	11.13707	9.59211	10.01224	9.644292	11.97964	13.05308	11.48685
ENSBTAG00000005002	2.209794	2.725552	3.232729	2.19852	0.52763	0.159701	0.895529
ENSBTAG00000005009	37.54655	41.33815	26.8958	25.7897	2.843234	4.528676	8.384951
ENSBTAG00000005010	3.609013	2.76337	0.515246	0.49607	0.0	0.0	0.044005
ENSBTAG00000005038	6.393032	9.852701	3.832248	5.112817	0.570783	0.225108	0.0
ENSBTAG00000005039	0.0	0.0	0.0	0.0	11.28839	6.38003	15.00304
ENSBTAG00000005042	0.0	0.0	0.0	0.0	0.413094	0.208935	0.688622
ENSBTAG00000005055	0.287652	0.333004	0.028068	0.281185	0.0	0.0	0.0
ENSBTAG00000005066	1.286917	1.127248	1.401148	1.308063	3.087988	0.472421	1.278127
ENSBTAG00000005071	4.643305	6.123514	5.341981	5.082244	7.678707	6.501281	5.546028
ENSBTAG00000005086	4.937417	6.374248	4.614263	4.502309	6.466755	7.430554	8.08567
ENSBTAG00000005093	7.046127	6.412335	7.117549	7.556473	0.61605	1.05802	1.2122
ENSBTAG00000005102	3.145185	4.43049	1.647703	3.079353	4.079845	4.321286	3.588252
ENSBTAG00000005110	0.442214	0.524158	0.3942	0.435179	0.643923	0.402901	0.264856
ENSBTAG00000005116	2.688144	2.911904	2.28205	1.748147	0.412432	0.525616	0.470829
ENSBTAG00000005127	324.7452	302.6112	363.4848	369.6562	22.30284	14.91275	26.08771
ENSBTAG00000005136	4.591814	6.682823	4.092264	3.636745	0.0	0.978835	1.08148
ENSBTAG00000005145	3.185741	5.193311	2.508503	3.012301	3.841236	3.367968	5.053132
ENSBTAG00000005151	0.3929	0.280104	0.26947	0.301423	0.905475	0.0	0.396407
ENSBTAG00000005152	5.145897	4.188523	2.898029	3.589936	0.0	0.0	0.761679
ENSBTAG00000005156	1.381593	2.059937	1.763438	1.822236	1.309187	2.577037	1.255104
ENSBTAG00000005163	538.6446	1106.392	1309.186	922.6089	10.49621	5.675297	10.62159
ENSBTAG00000005170	0.563485	0.283705	0.384263	0.103535	0.0	0.0	0.0
ENSBTAG00000005174	5.051737	4.991388	3.961495	4.916336	1.83453	1.11588	2.265375
ENSBTAG00000005178	16.16581	15.57557	13.29405	13.97308	0.0	0.0	0.0
ENSBTAG00000005183	17.87283	25.99186	15.17308	11.14831	2.364091	1.202216	2.584991
ENSBTAG00000005189	6.899044	2.747052	3.629736	8.33793	0.591071	1.07953	1.106682
ENSBTAG00000005196	7.294422	7.385911	6.652481	9.674146	1.26099	3.098227	3.502675
ENSBTAG00000005285	396.7201	398.1468	487.9854	491.6747	114.1908	96.61092	142.2242
ENSBTAG00000005289	6.506851	9.536642	5.474505	4.81382	3.669103	1.24752	2.053782
ENSBTAG00000005293	0.118589	0.144899	0.062517	0.158947	0.0	0.0	0.04852
ENSBTAG00000005338	121.2777	108.6248	117.4291	136.9488	0.0	3.617009	10.03025
ENSBTAG00000005347	6.592939	7.462603	8.318119	8.190599	6.592682	6.817769	5.66499
ENSBTAG00000005363	0.050306	0.203181	0.118155	0.047547	0.0	0.0	0.0
ENSBTAG00000005364	38.15536	32.88329	25.83379	24.27967	3.660102	3.338182	3.174708
ENSBTAG00000005367	7.434878	7.480875	9.412295	9.829078	0.493763	0.760735	2.074729
ENSBTAG00000005416	4.878181	4.613446	8.007604	5.837713	3.427932	7.469637	3.746504
ENSBTAG00000005426	129.9305	120.982	142.6402	160.5246	9.749335	9.314729	17.46258
ENSBTAG00000005427	2.044026	3.239868	2.213094	1.872828	0.654993	0.530791	1.006646
ENSBTAG00000005442	0.126176	0.162139	0.281394	0.297717	0.0	0.0	0.0
ENSBTAG00000005443	4.901976	6.139411	4.15538	4.370451	11.80513	13.53798	10.41065
ENSBTAG00000005445	1.893305	2.185269	1.256166	1.669571	3.714327	2.365964	2.258356
ENSBTAG00000005464	24.3255	30.45957	17.80546	17.65634	12.99462	10.88983	19.23851
ENSBTAG00000005465	297.698	250.9017	283.8073	327.4917	22.18941	12.65726	28.50797
ENSBTAG00000005469	14.86964	19.25222	12.10104	13.70124	6.105788	4.690285	6.163829
ENSBTAG00000005470	4.607971	5.326776	3.814788	4.726078	0.689055	0.501979	1.706478
ENSBTAG00000005492	291.6017	268.9351	277.8504	291.2205	88.91275	59.447	95.85714
ENSBTAG00000005501	1.806778	2.723919	0.991733	1.338092	0.0	1.068443	0.322927
ENSBTAG00000005503	14.93976	21.6273	16.96465	17.15194	5.33262	2.729674	5.311574
ENSBTAG00000005534	1525.165	1115.52	1335.977	1631.088	135.6407	85.42908	187.5204
ENSBTAG00000005557	8.747396	18.66579	7.079991	9.259597	1.244879	1.164163	2.148964
ENSBTAG00000005565	5.585073	8.980633	4.506589	5.929654	1.057175	1.664412	1.52009
ENSBTAG00000005570	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000005571	3.51519	4.163971	3.782675	3.456242	3.92566	4.905671	4.917642
ENSBTAG00000005573	73.53975	72.34097	54.45797	63.3495	6.552126	4.431344	13.48323
ENSBTAG00000005574	62.26839	132.4722	90.23173	57.5498	5.276854	3.417991	6.011665
ENSBTAG00000005614	14.32465	14.08661	11.84995	10.63396	1.208705	0.0	1.213157
ENSBTAG00000005617	1.171655	1.535028	0.798683	0.643085	0.0	0.0	0.06849
ENSBTAG00000005652	4.561821	5.008887	3.547314	4.317565	0.620448	0.0	1.142855
ENSBTAG00000005654	2560.77	3575.22	1840.369	1861.975	129.7951	77.66539	139.9497
ENSBTAG00000005657	0.410052	0.394898	0.425366	0.206787	0.0	0.0	0.398353
ENSBTAG00000005663	4.672006	6.320336	4.952616	4.342539	12.66719	15.11264	12.84458
ENSBTAG00000005681	21.15171	22.71766	14.67688	19.96678	8.727931	15.25273	9.550896
ENSBTAG00000005685	0.0	0.122983	0.146418	0.0	0.072516	0.501263	0.220108
ENSBTAG00000005688	94.44031	83.61434	73.63068	71.23903	9.907737	4.0507	11.97667
ENSBTAG00000005696	0.199173	1.230261	0.945618	0.116763	0.0	0.0	0.359795
ENSBTAG00000005728	0.053856	0.0	0.040671	0.0	0.0	0.0	0.0
ENSBTAG00000005732	27.4547	25.80919	29.71328	30.07359	4.258012	3.734529	5.417965
